alpha,N,M,T,disorder,phi_a,phi_b,q_ea,phi_max_other,phi_1max
0.20,35,1097,0.356086,86,0.839936,0.840787,0.703573,0.510896,0.455907
0.20,35,1097,0.356086,87,0.841604,0.842404,0.717004,0.523070,0.508390
0.20,35,1097,0.356086,88,0.847821,0.832218,0.709222,0.536070,0.521562
0.20,35,1097,0.356086,89,0.837657,0.847591,0.712125,0.541297,0.581904
0.20,35,1097,0.356086,90,0.840682,0.851425,0.723529,0.525011,0.536172
0.20,35,1097,0.356086,91,0.842843,0.834881,0.708640,0.497824,0.469584
0.20,35,1097,0.356086,92,0.850484,0.847318,0.714990,0.553708,0.563898
0.20,35,1097,0.356086,93,0.838953,0.840058,0.700181,0.498035,0.513013
0.20,35,1097,0.356086,94,0.838687,0.843805,0.711507,0.538351,0.519704
0.20,35,1097,0.356086,95,0.834190,0.841609,0.690081,0.500334,0.444437
0.20,35,1097,0.356086,96,0.830091,0.840745,0.687437,0.513655,0.480459
0.20,35,1097,0.356086,97,0.847621,0.833570,0.702170,0.505182,0.478761
0.20,35,1097,0.356086,98,0.833401,0.835494,0.689057,0.539500,0.609530
0.20,35,1097,0.356086,99,0.846690,0.838820,0.706860,0.535686,0.560324
0.20,35,1097,0.356086,100,0.843646,0.844118,0.719445,0.538161,0.573635
0.20,35,1097,0.356086,101,0.840112,0.846941,0.706222,0.530305,0.553099
0.20,35,1097,0.356086,102,0.841220,0.838995,0.706906,0.534511,0.517123
0.20,35,1097,0.356086,103,0.264892,0.844891,0.219250,0.842100,0.512453
0.20,35,1097,0.356086,104,0.844283,0.440903,0.392937,0.524280,0.518453
0.20,35,1097,0.356086,105,0.839790,0.840517,0.707077,0.544769,0.516404
0.20,35,1097,0.356086,106,0.847890,0.839496,0.703688,0.508308,0.497089
0.20,35,1097,0.356086,107,0.830948,0.847621,0.701055,0.513300,0.561101
0.20,35,1097,0.356086,108,0.844102,0.845558,0.710934,0.528957,0.546213
0.20,35,1097,0.356086,109,0.838533,0.735114,0.613829,0.530644,0.565639
0.20,35,1097,0.356086,110,0.840773,0.846523,0.712999,0.510680,0.509665
0.20,35,1097,0.356086,111,0.835132,0.843493,0.704018,0.496717,0.458184
0.20,35,1097,0.356086,112,0.838783,0.842729,0.714279,0.539847,0.519681
0.20,35,1097,0.356086,113,0.846630,0.841814,0.714521,0.515322,0.500723
0.20,35,1097,0.356086,114,0.793224,0.845242,0.664640,0.574029,0.574376
0.20,35,1097,0.356086,115,0.841895,0.850689,0.718815,0.480876,0.418078
0.20,35,1097,0.356086,116,0.836586,0.431631,0.345691,0.514392,0.524190
0.20,35,1097,0.356086,117,0.833746,0.835069,0.699987,0.504156,0.506348
0.20,35,1097,0.356086,118,0.838329,0.836788,0.705740,0.510650,0.450917
0.20,35,1097,0.356086,119,0.835924,0.841220,0.695283,0.507436,0.479690
0.20,35,1097,0.356086,120,0.834248,0.829882,0.691801,0.514938,0.501353
0.20,35,1097,0.356086,121,0.835611,0.834855,0.693367,0.523036,0.532291
0.20,35,1097,0.356086,122,0.403940,0.840236,0.341877,0.837259,0.523037
0.20,35,1097,0.356086,123,0.844991,0.850869,0.726227,0.521980,0.520424
0.20,35,1097,0.356086,124,0.378765,0.839687,0.300871,0.824649,0.584768
0.20,35,1097,0.356086,125,0.839761,0.834438,0.704747,0.548772,0.601752
0.20,35,1097,0.356086,126,0.847527,0.827222,0.703499,0.494873,0.498411
0.20,35,1097,0.356086,127,0.836458,0.844585,0.701616,0.531432,0.554129
0.20,35,1097,0.356086,128,0.847451,0.835303,0.712439,0.541902,0.564551
0.20,35,1097,0.356086,129,0.835299,0.840105,0.702198,0.499347,0.478365
0.20,35,1097,0.356086,130,0.844817,0.831452,0.705968,0.486778,0.451569
0.20,35,1097,0.356086,131,0.292574,0.829647,0.216244,0.843854,0.456019
0.20,35,1097,0.356086,132,0.833793,0.839406,0.695085,0.514017,0.492582
0.20,35,1097,0.356086,133,0.496154,0.843176,0.407600,0.842102,0.588223
0.20,35,1097,0.356086,134,0.847651,0.846345,0.718332,0.521991,0.495768
0.20,35,1097,0.356086,135,0.838314,0.841832,0.705968,0.506324,0.514573
0.20,35,1097,0.356086,136,0.832593,0.833422,0.700596,0.525147,0.506086
0.20,35,1097,0.356086,137,0.837939,0.832598,0.693765,0.515126,0.515755
0.20,35,1097,0.356086,138,0.832898,0.848174,0.715697,0.498595,0.455329
0.20,35,1097,0.356086,139,0.838659,0.837936,0.693848,0.520748,0.512910
0.20,35,1097,0.356086,140,0.827281,0.843579,0.689429,0.511622,0.501787
0.20,35,1097,0.356086,141,0.851958,0.838649,0.714185,0.511228,0.540901
0.20,35,1097,0.356086,142,0.853748,0.361503,0.305715,0.512851,0.475948
0.20,35,1097,0.356086,143,0.435046,0.839898,0.380210,0.815838,0.496491
0.20,35,1097,0.356086,144,0.836266,0.836154,0.697250,0.517300,0.561252
0.20,35,1097,0.356086,145,0.837638,0.839365,0.714479,0.497872,0.483371
0.20,35,1097,0.356086,146,0.832970,0.836372,0.700021,0.520053,0.478028
0.20,35,1097,0.356086,147,0.840164,0.850252,0.719637,0.500456,0.469030
0.20,35,1097,0.356086,148,0.838023,0.844219,0.716020,0.506156,0.469678
0.20,35,1097,0.356086,149,0.842230,0.842741,0.705995,0.547346,0.553386
0.20,35,1097,0.356086,150,0.848343,0.846313,0.722730,0.521564,0.538554
0.20,35,1097,0.356086,151,0.842738,0.419528,0.336598,0.519898,0.509001
0.20,35,1097,0.356086,152,0.840528,0.850087,0.715704,0.546486,0.630017
0.20,35,1097,0.356086,153,0.849321,0.831466,0.709840,0.541533,0.563776
0.20,35,1097,0.356086,154,0.841466,0.842644,0.712465,0.536419,0.544364
0.20,35,1097,0.356086,155,0.833840,0.837742,0.696483,0.488805,0.443827
0.20,35,1097,0.356086,156,0.840401,0.849806,0.715271,0.556722,0.594163
0.20,35,1097,0.356086,157,0.836783,0.831694,0.696800,0.517308,0.493205
0.20,35,1097,0.356086,158,0.835703,0.841934,0.701902,0.518491,0.478492
0.20,35,1097,0.356086,159,0.834946,0.835013,0.700365,0.506502,0.496205
0.20,35,1097,0.356086,160,0.834895,0.834017,0.701543,0.558039,0.577403
0.20,35,1097,0.356086,161,0.675248,0.839727,0.567543,0.604767,0.450014
0.20,35,1097,0.356086,162,0.838553,0.823160,0.687897,0.514550,0.471673
0.20,35,1097,0.356086,163,0.848601,0.842519,0.717151,0.531230,0.547911
0.20,35,1097,0.356086,164,0.843665,0.845931,0.707356,0.522305,0.549778
0.20,35,1097,0.356086,165,0.831217,0.829413,0.686579,0.524404,0.522012
0.20,35,1097,0.356086,166,0.835753,0.848518,0.706694,0.502073,0.474391
0.20,35,1097,0.356086,167,0.529366,0.823884,0.451155,0.722154,0.560651
0.20,35,1097,0.356086,168,0.834103,0.854330,0.713916,0.509459,0.482839
0.20,35,1097,0.356086,169,0.833836,0.836077,0.692057,0.482215,0.428561
0.20,35,1097,0.356086,170,0.840623,0.840799,0.709111,0.505026,0.509573
0.20,35,1097,0.356086,171,0.833358,0.844967,0.708880,0.494480,0.470501
0.20,35,1097,0.356086,172,0.843361,0.840412,0.715221,0.497932,0.449730
0.20,35,1097,0.356086,173,0.840304,0.842628,0.703726,0.495767,0.452339
0.20,35,1097,0.356086,174,0.847693,0.832182,0.705179,0.513378,0.498630
0.20,35,1097,0.356086,175,0.840191,0.840749,0.707159,0.531344,0.548938
0.20,35,1097,0.356086,176,0.845565,0.840373,0.709092,0.520718,0.481307
0.20,35,1097,0.356086,177,0.852399,0.843443,0.717276,0.518287,0.555084
0.20,35,1097,0.356086,178,0.847786,0.843214,0.713297,0.488514,0.461898
0.20,35,1097,0.356086,179,0.847712,0.837943,0.707626,0.509285,0.520245
0.20,35,1097,0.356086,180,0.835114,0.835125,0.702708,0.544812,0.520719
0.20,35,1097,0.356086,181,0.258419,0.835647,0.213037,0.847004,0.532947
0.20,35,1097,0.356086,182,0.848424,0.842925,0.709952,0.508463,0.506337
0.20,35,1097,0.356086,183,0.853049,0.835067,0.725216,0.521721,0.539809
0.20,35,1097,0.356086,184,0.837257,0.842740,0.709455,0.514636,0.551631
0.20,35,1097,0.356086,185,0.847188,0.831696,0.700702,0.533023,0.566935
0.20,35,1097,0.356086,186,0.850218,0.841388,0.707406,0.515865,0.505110
0.20,35,1097,0.356086,187,0.833808,0.849026,0.704241,0.499469,0.479220
0.20,35,1097,0.356086,188,0.848849,0.832245,0.701661,0.549829,0.583652
0.20,35,1097,0.356086,189,0.836582,0.833694,0.699705,0.508072,0.501464
0.20,35,1097,0.356086,190,0.849779,0.557904,0.457197,0.510942,0.504748
0.20,35,1097,0.356086,191,0.844841,0.830666,0.711256,0.510465,0.461102
0.20,35,1097,0.356086,192,0.851105,0.848882,0.725044,0.514068,0.487798
0.20,35,1097,0.356086,193,0.837668,0.848048,0.713553,0.497016,0.468703
0.20,35,1097,0.356086,194,0.843962,0.472257,0.416296,0.561940,0.565772
0.20,35,1097,0.356086,195,0.845515,0.822169,0.695026,0.516409,0.512251
0.20,35,1097,0.356086,196,0.841696,0.843267,0.709788,0.521308,0.470899
0.20,35,1097,0.356086,197,0.835324,0.545693,0.453698,0.520760,0.524916
0.20,35,1097,0.356086,198,0.842559,0.851989,0.719278,0.511177,0.492115
0.20,35,1097,0.356086,199,0.841544,0.842144,0.713906,0.532157,0.521623
0.20,35,1097,0.356086,200,0.851277,0.834791,0.699473,0.529954,0.505584
0.20,35,1097,0.395498,1,0.819980,0.215990,0.186710,0.513432,0.507183
0.20,35,1097,0.395498,2,0.822546,0.833344,0.696392,0.511071,0.524795
0.20,35,1097,0.395498,3,0.417218,0.312109,0.063241,0.742349,0.519606
0.20,35,1097,0.395498,4,0.381317,0.814872,0.301457,0.825492,0.480980
0.20,35,1097,0.395498,5,0.393972,0.821056,0.311256,0.828059,0.501506
0.20,35,1097,0.395498,6,0.827069,0.826976,0.689236,0.489827,0.435269
0.20,35,1097,0.395498,7,0.833071,0.830802,0.695588,0.501523,0.471524
0.20,35,1097,0.395498,8,0.826857,0.834944,0.681811,0.509221,0.514073
0.20,35,1097,0.395498,9,0.830970,0.809331,0.671353,0.530358,0.516650
0.20,35,1097,0.395498,10,0.825160,0.834258,0.692484,0.510799,0.499207
0.20,35,1097,0.395498,11,0.816710,0.587843,0.492917,0.518350,0.528170
0.20,35,1097,0.395498,12,0.363599,0.832331,0.289484,0.828517,0.503661
0.20,35,1097,0.395498,13,0.372295,0.336689,0.252648,0.828480,0.469167
0.20,35,1097,0.395498,14,0.839649,0.811663,0.674409,0.533089,0.537485
0.20,35,1097,0.395498,15,0.835627,0.830941,0.688764,0.523189,0.537518
0.20,35,1097,0.395498,16,0.831834,0.825410,0.680728,0.522523,0.548411
0.20,35,1097,0.395498,17,0.824568,0.821160,0.673606,0.539367,0.600358
0.20,35,1097,0.395498,18,0.827689,0.825156,0.697066,0.525482,0.569123
0.20,35,1097,0.395498,19,0.353582,0.822320,0.299335,0.807989,0.445786
0.20,35,1097,0.395498,20,0.389707,0.428070,0.224212,0.832378,0.513253
0.20,35,1097,0.395498,21,0.833894,0.450288,0.377351,0.540110,0.560489
0.20,35,1097,0.395498,22,0.821277,0.406804,0.354560,0.509159,0.495460
0.20,35,1097,0.395498,23,0.830111,0.821971,0.689558,0.522189,0.541018
0.20,35,1097,0.395498,24,0.833281,0.835694,0.696860,0.551702,0.581707
0.20,35,1097,0.395498,25,0.829165,0.831607,0.685607,0.512115,0.482938
0.20,35,1097,0.395498,26,0.834126,0.828583,0.687589,0.517274,0.507151
0.20,35,1097,0.395498,27,0.508736,0.829309,0.420464,0.710140,0.469994
0.20,35,1097,0.395498,28,0.817849,0.294911,0.243591,0.502342,0.447783
0.20,35,1097,0.395498,29,0.815721,0.839375,0.686409,0.515465,0.481957
0.20,35,1097,0.395498,30,0.832221,0.300821,0.274223,0.506912,0.468326
0.20,35,1097,0.395498,31,0.820525,0.827748,0.672972,0.514499,0.469862
0.20,35,1097,0.395498,32,0.823688,0.822863,0.672923,0.535180,0.538113
0.20,35,1097,0.395498,33,0.431669,0.833619,0.358806,0.794539,0.541620
0.20,35,1097,0.395498,34,0.577338,0.817983,0.480708,0.625830,0.524016
0.20,35,1097,0.395498,35,0.835080,0.831125,0.701722,0.508974,0.529558
0.20,35,1097,0.395498,36,0.823222,0.271756,0.239147,0.508774,0.482615
0.20,35,1097,0.395498,37,0.834195,0.820690,0.691476,0.510628,0.452657
0.20,35,1097,0.395498,38,0.829678,0.828301,0.672381,0.518627,0.503781
0.20,35,1097,0.395498,39,0.815924,0.819944,0.668439,0.523501,0.543499
0.20,35,1097,0.395498,40,-0.123692,0.331568,-0.072300,0.827520,0.560745
0.20,35,1097,0.395498,41,0.674964,0.492125,0.302851,0.646208,0.588071
0.20,35,1097,0.395498,42,0.814481,0.324857,0.249432,0.513687,0.477022
0.20,35,1097,0.395498,43,0.821346,0.290030,0.220426,0.506148,0.539353
0.20,35,1097,0.395498,44,0.821566,0.834655,0.681101,0.497642,0.458214
0.20,35,1097,0.395498,45,0.824575,0.365199,0.290608,0.515807,0.511195
0.20,35,1097,0.395498,46,0.829365,0.829614,0.688095,0.531577,0.524229
0.20,35,1097,0.395498,47,0.830337,0.833480,0.688412,0.488090,0.468176
0.20,35,1097,0.395498,48,0.825669,0.421673,0.317111,0.518400,0.513345
0.20,35,1097,0.395498,49,0.816648,0.816849,0.660578,0.518744,0.550556
0.20,35,1097,0.395498,50,0.827575,0.398061,0.318857,0.514529,0.493183
0.20,35,1097,0.395498,51,0.816216,0.825816,0.674853,0.494184,0.484080
0.20,35,1097,0.395498,52,0.473069,0.818607,0.391567,0.817349,0.598089
0.20,35,1097,0.395498,53,0.820877,0.826008,0.672602,0.506676,0.465517
0.20,35,1097,0.395498,54,0.838665,0.816726,0.688397,0.519490,0.506857
0.20,35,1097,0.395498,55,0.381892,0.824645,0.316334,0.829490,0.476817
0.20,35,1097,0.395498,56,0.822767,0.826731,0.679183,0.511222,0.493275
0.20,35,1097,0.395498,57,0.825039,0.824065,0.680851,0.531295,0.502036
0.20,35,1097,0.395498,58,0.293028,0.834792,0.232404,0.829228,0.486563
0.20,35,1097,0.395498,59,0.832067,0.826871,0.689502,0.529907,0.517087
0.20,35,1097,0.395498,60,0.240701,0.219640,0.146984,0.818543,0.455942
0.20,35,1097,0.395498,61,0.829041,0.827453,0.677523,0.503755,0.458844
0.20,35,1097,0.395498,62,0.825327,0.832823,0.687790,0.523750,0.495841
0.20,35,1097,0.395498,63,0.817460,0.829768,0.673845,0.519297,0.559041
0.20,35,1097,0.395498,64,0.493794,0.827754,0.416442,0.827348,0.588836
0.20,35,1097,0.395498,65,0.830907,0.822397,0.681469,0.551085,0.605292
0.20,35,1097,0.395498,66,0.470412,0.617416,0.223386,0.710050,0.544328
0.20,35,1097,0.395498,67,0.280886,0.823132,0.249038,0.817067,0.503664
0.20,35,1097,0.395498,68,0.828171,0.191035,0.150268,0.501661,0.498684
0.20,35,1097,0.395498,69,0.829098,0.825945,0.676396,0.515821,0.530120
0.20,35,1097,0.395498,70,0.828235,0.825648,0.693492,0.513931,0.521195
0.20,35,1097,0.395498,71,0.830792,0.833192,0.692583,0.527041,0.506715
0.20,35,1097,0.395498,72,0.816472,0.826471,0.683412,0.505592,0.494710
0.20,35,1097,0.395498,73,0.827828,0.522466,0.427455,0.547892,0.643503
0.20,35,1097,0.395498,74,0.181718,0.362240,0.354852,0.816406,0.567613
0.20,35,1097,0.395498,75,0.815620,0.824628,0.666396,0.505348,0.476094
0.20,35,1097,0.395498,76,0.827620,0.562268,0.445317,0.552717,0.656309
0.20,35,1097,0.395498,77,0.823881,0.171530,0.146174,0.526451,0.528090
0.20,35,1097,0.395498,78,0.828819,0.828593,0.682348,0.552057,0.543390
0.20,35,1097,0.395498,79,0.667222,0.826369,0.544217,0.613476,0.486726
0.20,35,1097,0.395498,80,0.824351,0.811079,0.673682,0.510579,0.537318
0.20,35,1097,0.395498,81,0.828491,0.826840,0.688631,0.504020,0.455686
