alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.26,0.40,38,1184,2000,15122,0.5981,1.8937e-04,NaN,2.0356e-03,5.6369e-05
0.26,0.40,38,6416,-1,5133,0.5571,3.6370e-05,NaN,6.2567e-05,NaN
0.26,0.40,38,14336,15152,2830,0.5869,2.2377e-05,NaN,1.3473e-03,7.1028e-05
0.26,0.40,38,13904,17232,17192,0.5605,2.2298e-05,NaN,4.6893e-04,8.7799e-05
0.26,0.40,38,28016,79472,1011,0.4368,1.5260e-05,NaN,2.5350e-05,3.7599e-05
0.26,0.40,38,1584,2400,6441,0.6372,1.3228e-04,NaN,3.2702e-04,1.9548e-04
0.26,0.40,38,1872,5184,16745,0.5645,7.9978e-05,NaN,1.0393e-04,7.1366e-05
0.26,0.40,38,5472,6288,15073,0.6021,4.6888e-05,NaN,2.7752e-04,1.3125e-04
0.26,0.40,38,2048,-1,2272,0.5410,7.7716e-05,NaN,5.8813e-05,NaN
0.26,0.40,38,7664,8480,7953,0.5859,3.9019e-05,NaN,1.9512e-03,7.3649e-05
0.26,0.40,38,13136,13952,186,0.5659,2.2837e-05,NaN,1.9802e-03,6.0236e-05
0.26,0.40,38,320,1136,1051,0.6035,4.3038e-04,NaN,1.3654e-03,8.6627e-05
0.26,0.40,38,896,3328,11361,0.5928,2.7006e-04,NaN,6.9401e-04,2.0511e-04
0.26,0.40,38,10096,-1,1205,0.5425,1.9907e-05,NaN,5.9392e-05,NaN
0.26,0.40,38,11760,12576,12175,0.5947,2.3706e-05,NaN,2.3860e-04,6.1330e-05
0.26,0.40,38,1680,2496,19336,0.5781,1.1452e-04,NaN,2.3405e-04,9.7178e-05
0.26,0.40,38,3760,4576,8034,0.5713,4.9408e-05,NaN,1.2892e-03,1.1566e-04
0.26,0.40,38,2976,3792,8006,0.6421,9.0875e-05,NaN,3.5385e-04,8.9628e-05
0.26,0.40,38,3424,4240,15720,0.5884,7.1411e-05,NaN,2.4521e-04,1.1143e-04
0.26,0.40,38,9568,10384,20000,0.5474,2.5641e-05,NaN,1.8515e-04,5.9936e-05
0.26,0.40,38,528,2464,19743,0.6104,4.6834e-04,NaN,8.8792e-04,6.7636e-05
0.26,0.40,38,35552,69712,5865,0.5005,1.3627e-05,NaN,6.1833e-05,8.6431e-05
0.26,0.40,38,2336,3152,9434,0.5601,6.1569e-05,NaN,1.8490e-03,5.4418e-05
0.26,0.40,38,6448,7264,400,0.6167,4.6267e-05,NaN,3.1992e-04,7.1961e-05
0.26,0.40,38,1760,2576,6622,0.5366,5.3110e-05,NaN,1.1723e-04,5.2442e-05
0.26,0.40,38,3568,4384,4276,0.5386,5.8889e-05,NaN,2.6761e-04,6.0791e-05
0.26,0.40,38,2224,3040,5127,0.6006,9.9896e-05,NaN,2.3340e-04,1.0745e-04
0.26,0.40,38,1168,1984,2782,0.5532,6.4816e-04,NaN,1.2868e-03,1.1814e-04
0.26,0.40,38,8304,9136,17096,0.5654,2.1278e-05,NaN,1.2016e-03,7.7141e-05
0.26,0.40,38,3504,11968,5256,0.5664,6.3898e-05,NaN,1.9166e-04,9.7445e-05
0.26,0.40,38,5440,11120,1901,0.6006,4.6455e-05,NaN,1.9178e-04,1.5592e-04
0.26,0.40,38,16,832,19716,0.6646,NaN,NaN,2.7065e-03,1.1176e-04
0.26,0.40,38,2512,3328,18128,0.6221,4.4500e-04,NaN,1.4247e-03,1.5435e-04
0.26,0.40,38,6672,19776,8942,0.5356,3.1322e-05,NaN,1.1352e-04,5.1795e-05
0.26,0.40,38,1600,2416,18675,0.6123,1.2590e-04,NaN,2.9121e-04,1.3912e-04
0.26,0.40,38,640,1456,14877,0.6074,3.6968e-04,NaN,2.0667e-03,9.1371e-05
0.26,0.40,38,4768,5584,850,0.5454,3.6288e-05,NaN,2.1150e-04,9.2860e-05
0.26,0.40,38,208,1024,4478,0.5693,9.1579e-04,NaN,2.8202e-03,6.7271e-05
0.26,0.40,38,2256,3072,14805,0.6631,1.1104e-04,NaN,2.3809e-03,7.8699e-05
0.26,0.40,38,5776,6592,14042,0.5747,4.3671e-05,NaN,2.7961e-04,1.5620e-04
0.26,0.40,38,5296,8384,18617,0.5645,5.2576e-05,NaN,5.1912e-04,4.7609e-05
0.26,0.40,38,2048,2864,2513,0.6050,1.0939e-04,NaN,3.0178e-04,7.5333e-05
0.26,0.40,38,704,12608,7138,0.5430,2.0058e-04,NaN,7.9855e-05,5.4761e-05
0.26,0.40,38,9296,10112,5017,0.5562,2.5572e-05,NaN,2.1605e-04,1.1092e-04
0.26,0.40,38,9536,12320,8650,0.5337,5.3834e-04,NaN,5.2559e-04,9.6390e-05
0.26,0.40,38,12000,12816,15342,0.5586,2.3229e-05,NaN,2.7967e-04,9.0520e-05
0.26,0.40,38,4160,4976,3505,0.5459,4.8357e-05,NaN,1.8566e-03,8.0376e-05
0.26,0.40,38,6656,7472,16881,0.5830,2.6266e-05,NaN,2.2332e-04,6.2895e-05
0.26,0.40,38,1232,2048,8899,0.6523,2.4350e-04,NaN,1.5135e-03,8.1924e-05
0.26,0.40,38,4496,9680,12053,0.5664,5.4792e-05,NaN,2.9991e-04,7.1733e-05
0.26,0.40,38,3408,4224,1048,0.5674,5.5731e-05,NaN,1.3213e-03,8.3964e-05
0.26,0.40,38,3664,4480,14828,0.5410,4.4884e-05,NaN,2.1720e-04,5.4258e-05
0.26,0.40,38,19264,-1,14821,0.4434,1.6285e-05,NaN,7.9160e-06,NaN
0.26,0.40,38,2656,3472,914,0.6084,4.4012e-04,NaN,1.4470e-03,7.4996e-05
0.26,0.40,38,34112,34928,212,0.5664,1.3624e-05,NaN,2.2660e-03,5.5843e-05
0.26,0.40,38,5696,6512,7318,0.6016,3.7089e-05,NaN,2.4446e-04,9.0436e-05
0.26,0.40,38,4080,4896,16885,0.5220,2.6862e-05,NaN,1.2951e-03,4.2579e-05
0.26,0.40,38,2720,3536,7588,0.5859,7.8135e-05,NaN,2.3600e-04,1.1788e-04
0.26,0.40,38,3456,4272,15672,0.6416,7.2457e-05,NaN,3.5253e-04,1.5135e-04
0.26,0.40,38,2768,3584,10604,0.5654,5.9147e-05,NaN,2.3555e-04,5.5440e-05
0.26,0.40,38,5008,82592,4434,0.4453,3.7205e-05,NaN,3.8875e-05,3.6056e-05
0.26,0.40,38,1232,3920,9320,0.6265,1.9962e-04,NaN,4.1665e-04,1.1090e-04
0.26,0.40,38,272,1088,16027,0.5601,5.0315e-04,NaN,1.3054e-03,9.4430e-05
0.26,0.40,38,6160,9504,16263,0.5942,4.9885e-05,NaN,5.1317e-04,8.2568e-05
0.26,0.40,38,20032,20848,3242,0.5396,1.8156e-05,NaN,1.1593e-03,8.5281e-05
0.26,0.40,38,16560,17376,19201,0.5474,1.6477e-05,NaN,2.2683e-03,5.5402e-05
0.26,0.40,38,40416,41232,9395,0.5415,1.3819e-05,NaN,2.2019e-04,5.2070e-05
0.26,0.40,38,480,2320,6235,0.5679,1.5996e-04,NaN,5.0239e-04,9.3658e-05
0.26,0.40,38,640,1456,15156,0.5952,3.7243e-04,NaN,2.0541e-03,9.6023e-05
0.26,0.40,38,1600,2416,4538,0.6226,1.0381e-04,NaN,2.9958e-04,2.2531e-04
0.26,0.40,38,12080,12896,16675,0.5840,2.4599e-05,NaN,2.7269e-04,7.0319e-05
0.26,0.40,38,2336,3152,218,0.5933,7.8128e-05,NaN,1.8462e-04,1.7232e-04
0.26,0.40,38,1504,3696,4612,0.5649,1.1145e-04,NaN,4.4214e-04,1.3287e-04
0.26,0.40,38,1968,2784,1381,0.5688,1.0743e-04,NaN,1.8930e-03,7.4932e-05
0.26,0.40,38,2560,3376,13477,0.6587,1.1259e-04,NaN,3.3653e-04,8.2543e-05
0.26,0.40,38,9088,9904,8082,0.5737,3.6323e-04,NaN,1.2415e-03,9.1686e-05
0.26,0.40,38,3088,3904,13448,0.5581,6.1126e-05,NaN,2.2822e-04,7.9910e-05
0.26,0.40,38,2496,3312,9549,0.5396,4.3544e-05,NaN,1.4496e-04,5.6107e-05
0.26,0.40,38,1456,2272,3793,0.6250,1.0355e-04,NaN,2.1837e-04,1.5791e-04
0.26,0.40,38,9872,19904,12299,0.5884,8.3666e-04,NaN,2.5116e-04,5.5330e-05
0.26,0.40,38,3184,4000,12307,0.5767,6.2982e-05,NaN,2.8505e-04,5.9744e-05
0.26,0.40,38,5552,6368,19176,0.5640,4.1769e-05,NaN,2.5416e-04,6.2930e-05
0.26,0.40,38,3648,4464,9019,0.6157,6.8420e-05,NaN,1.9753e-04,1.1985e-04
0.26,0.40,38,12880,13696,11159,0.5103,2.0658e-05,NaN,1.1250e-03,6.6052e-05
0.26,0.40,38,1696,2512,6427,0.6240,1.3772e-04,NaN,2.9564e-04,8.4019e-05
0.26,0.40,38,10944,11760,8274,0.5356,2.3749e-05,NaN,2.1365e-04,5.3023e-05
0.26,0.40,38,1024,1840,10180,0.6191,2.2147e-04,NaN,2.0059e-03,1.6089e-04
0.26,0.40,38,800,1616,12628,0.6270,2.8358e-04,NaN,1.4865e-03,1.1652e-04
0.26,0.40,38,1328,2144,15113,0.6235,1.6032e-04,NaN,3.3467e-04,1.0739e-04
0.26,0.40,38,3616,4432,11306,0.6211,6.9791e-05,NaN,3.0479e-04,9.6347e-05
0.26,0.40,38,2848,3664,11333,0.6323,8.5972e-05,NaN,3.2361e-04,1.3695e-04
0.26,0.40,38,1088,8160,4539,0.5317,1.7562e-04,NaN,2.1135e-04,6.3576e-05
0.26,0.40,38,10288,11104,11952,0.5283,2.0845e-05,NaN,2.4414e-04,5.4540e-05
0.26,0.40,38,2592,3408,16035,0.6108,7.5398e-05,NaN,2.4482e-04,9.8371e-05
0.26,0.40,38,2176,2992,4977,0.5420,8.8200e-05,NaN,1.1772e-03,5.6652e-05
0.26,0.40,38,27056,35024,2136,0.4922,1.5853e-05,NaN,1.6852e-04,2.0586e-05
0.26,0.40,38,6096,6912,501,0.6187,4.5461e-05,NaN,2.3687e-04,5.8296e-05
0.26,0.40,38,22496,23312,17419,0.5859,1.9124e-05,NaN,1.4213e-03,8.6672e-05
0.26,0.40,38,1088,2096,1150,0.6021,2.3892e-04,NaN,1.7241e-03,8.3894e-05
0.26,0.40,38,7552,13568,18053,0.5342,3.0784e-05,NaN,1.5589e-04,6.6108e-05
0.28,0.30,35,3536,4352,14049,0.6147,5.8553e-05,NaN,3.0376e-04,5.5003e-05
0.28,0.30,35,528,1344,17038,0.5674,3.7569e-04,NaN,1.2644e-03,6.1622e-05
0.28,0.30,35,88528,89344,18362,0.4553,8.7644e-06,NaN,1.5032e-04,3.0430e-05
0.28,0.30,35,1872,2688,4770,0.6270,1.2978e-04,NaN,3.1259e-04,6.2760e-05
0.28,0.30,35,1328,2144,13745,0.5776,1.5113e-04,NaN,1.8828e-03,1.1619e-04
0.28,0.30,35,4624,7648,13522,0.5356,4.7682e-05,NaN,4.6803e-04,4.1404e-05
0.28,0.30,35,656,3296,12697,0.5728,3.5522e-04,NaN,3.7780e-04,4.6646e-05
0.28,0.30,35,5632,6448,13527,0.4968,3.3808e-05,NaN,1.5491e-04,3.4501e-05
0.28,0.30,35,944,1760,19655,0.6191,2.6832e-04,NaN,2.2175e-03,5.7460e-05
0.28,0.30,35,3344,4160,17359,0.5957,4.2920e-05,NaN,1.8135e-04,1.1443e-04
0.28,0.30,35,208,1024,18351,0.5962,9.8148e-04,NaN,1.9991e-03,5.0510e-05
0.28,0.30,35,448,1680,17383,0.6074,6.1110e-04,NaN,1.4429e-03,4.8481e-05
0.28,0.30,35,1456,3776,14124,0.6011,1.8119e-04,NaN,7.8447e-04,6.2213e-05
0.28,0.30,35,1888,2704,17844,0.6128,1.2840e-04,NaN,3.5562e-04,4.8092e-05
0.28,0.30,35,20384,38544,15985,0.5859,1.7962e-05,NaN,9.5039e-05,6.1164e-05
0.28,0.30,35,336,1152,16452,0.5317,5.1717e-04,NaN,1.1448e-03,6.6026e-05
0.28,0.30,35,704,1520,7922,0.5234,2.7334e-04,NaN,1.1857e-03,4.1386e-05
0.28,0.30,35,2400,3216,7658,0.5566,8.5120e-05,NaN,2.4853e-04,4.9309e-05
0.28,0.30,35,5632,6448,1266,0.5962,3.7164e-05,NaN,2.0594e-04,4.9108e-05
0.28,0.30,35,1952,2768,15635,0.6274,1.1887e-04,NaN,2.9933e-04,5.8063e-05
0.28,0.30,35,5856,6672,6513,0.5479,3.3110e-05,NaN,2.2862e-04,6.2422e-05
0.28,0.30,35,1648,2464,13581,0.5356,1.2219e-04,NaN,2.8415e-04,3.4664e-05
0.28,0.30,35,2112,4768,5099,0.5063,8.1101e-05,NaN,5.2147e-04,3.7359e-05
0.28,0.30,35,1088,1904,4891,0.6265,2.6361e-04,NaN,2.3033e-03,6.1319e-05
0.28,0.30,35,1776,2592,16318,0.6172,1.4300e-04,NaN,3.4576e-04,6.5786e-05
0.28,0.30,35,3072,3888,14842,0.5820,7.9212e-05,NaN,2.7009e-04,6.2110e-05
0.28,0.30,35,1920,2736,971,0.5732,1.0577e-04,NaN,2.7701e-04,4.4068e-05
0.28,0.30,35,3696,4512,15021,0.6270,6.5476e-05,NaN,2.6479e-04,6.3028e-05
0.28,0.30,35,2192,3008,19144,0.5840,1.0222e-04,NaN,2.8316e-04,4.4511e-05
0.28,0.30,35,2784,9936,9981,0.5952,8.7442e-05,NaN,2.3772e-04,8.1698e-05
0.28,0.30,35,1456,2272,992,0.5757,1.2562e-04,NaN,2.7962e-04,4.6545e-05
0.28,0.30,35,1440,3088,10614,0.5112,1.4192e-04,NaN,8.4320e-04,7.7251e-05
0.28,0.30,35,2464,3280,13289,0.6177,9.3813e-05,NaN,2.4170e-04,4.9898e-05
0.28,0.30,35,2384,3200,14202,0.6060,9.8189e-05,NaN,2.5715e-04,8.9151e-05
0.28,0.30,35,3296,4112,18430,0.5713,5.0933e-05,NaN,2.1439e-04,8.5326e-05
0.28,0.30,35,4272,5312,8127,0.6211,7.4477e-05,NaN,1.7174e-03,5.4447e-05
0.28,0.30,35,2384,3200,13951,0.6055,9.7606e-05,NaN,3.1513e-04,5.5958e-05
0.28,0.30,35,5296,6112,12582,0.5581,4.7839e-05,NaN,3.0255e-04,4.7094e-05
0.28,0.30,35,3200,4016,4675,0.6016,5.7707e-05,NaN,1.9920e-04,4.5652e-05
0.28,0.30,35,640,1456,4441,0.5923,2.9629e-04,NaN,1.9300e-03,1.1105e-04
0.28,0.30,35,2128,2944,14243,0.6201,8.5119e-05,NaN,2.5722e-04,4.8642e-05
0.28,0.30,35,3248,4064,16177,0.6416,8.4062e-05,NaN,3.5362e-04,6.1428e-05
0.28,0.30,35,6960,7776,10436,0.5566,2.2756e-05,NaN,2.0112e-04,3.5893e-05
0.28,0.30,35,3584,4400,9365,0.6353,7.0512e-05,NaN,2.5885e-04,5.0411e-05
0.28,0.30,35,1184,7504,8494,0.5679,1.7421e-04,NaN,2.4809e-04,4.8431e-05
0.28,0.30,35,576,1392,5834,0.5601,4.2202e-04,NaN,2.1678e-03,8.0983e-05
0.28,0.30,35,4032,4848,9286,0.5630,5.3026e-05,NaN,2.8298e-04,4.9818e-05
0.28,0.30,35,1328,2144,2755,0.6055,1.1638e-04,NaN,3.0972e-04,7.1663e-05
0.28,0.30,35,16,832,19618,0.6484,NaN,NaN,4.0461e-04,5.7396e-05
0.28,0.30,35,16,832,16553,0.6895,NaN,NaN,4.1317e-04,6.6627e-05
0.28,0.30,35,16,832,13746,0.6953,NaN,NaN,2.8986e-03,6.1742e-05
0.28,0.30,35,2512,5184,3581,0.4941,6.2225e-05,NaN,4.9169e-04,7.6582e-05
0.28,0.30,35,5488,6304,8875,0.5498,2.8735e-05,NaN,2.5239e-04,4.8130e-05
0.28,0.30,35,672,1488,17449,0.5771,3.5423e-04,NaN,2.0746e-03,4.5075e-05
0.28,0.30,35,1008,5904,16769,0.5640,1.7878e-04,NaN,2.9974e-04,7.3864e-05
0.28,0.30,35,2000,2816,19924,0.6313,1.1532e-04,NaN,2.8920e-04,6.3810e-05
0.28,0.30,35,2928,4848,14212,0.5171,2.4048e-04,NaN,4.3978e-04,3.5816e-05
0.28,0.30,35,4432,14800,16236,0.5439,5.9017e-05,NaN,1.5226e-04,5.7257e-05
0.28,0.30,35,2896,3712,12818,0.5962,6.8808e-05,NaN,2.9296e-04,7.3119e-05
0.28,0.30,35,14592,15408,11701,0.5479,2.0248e-05,NaN,1.8521e-03,5.5243e-05
0.28,0.30,35,1696,2512,14889,0.5864,1.2306e-04,NaN,2.4908e-04,7.0257e-05
0.28,0.30,35,2784,3600,6922,0.6479,1.1458e-04,NaN,3.3985e-04,5.5383e-05
0.28,0.30,35,2384,3200,19368,0.5737,8.1113e-05,NaN,2.5474e-04,7.0381e-05
0.28,0.30,35,16912,17728,14328,0.5581,2.0413e-05,NaN,2.4856e-04,6.5557e-05
0.28,0.30,35,3088,3904,16453,0.5620,6.7966e-05,NaN,2.8104e-04,3.9143e-05
0.28,0.30,35,32016,39856,14544,0.5283,1.2599e-05,NaN,1.7881e-04,7.4092e-05
0.28,0.30,35,3072,3888,11739,0.5474,6.3639e-05,NaN,1.5898e-04,4.1343e-05
0.28,0.30,35,8400,9216,6019,0.6021,3.3216e-05,NaN,2.8419e-04,4.5992e-05
0.28,0.30,35,10544,11360,11511,0.5488,2.2525e-05,NaN,2.0954e-04,6.2798e-05
0.28,0.30,35,4336,5152,9775,0.5820,5.2161e-05,NaN,2.4872e-04,4.8193e-05
0.28,0.30,35,1568,2384,11453,0.6313,1.3799e-04,NaN,1.3767e-03,5.5095e-05
0.28,0.30,35,1808,2624,16971,0.5239,9.7528e-05,NaN,2.2348e-04,4.2538e-05
0.28,0.30,35,4208,5024,12757,0.5913,5.5161e-05,NaN,2.9556e-04,5.5986e-05
0.28,0.30,35,336,1152,16186,0.5571,5.3390e-04,NaN,1.8252e-03,5.6943e-05
0.28,0.30,35,16240,17056,16818,0.5518,1.7700e-05,NaN,2.2196e-04,3.9049e-05
0.28,0.30,35,1552,2368,13397,0.5312,1.3500e-04,NaN,1.8296e-03,4.0676e-05
0.28,0.30,35,800,1616,19247,0.5562,2.1324e-04,NaN,2.2548e-03,4.4318e-05
0.28,0.30,35,3584,4400,13215,0.6157,6.1065e-05,NaN,2.7311e-04,7.5150e-05
0.28,0.30,35,15568,16432,8507,0.5327,1.7659e-05,NaN,1.0022e-03,3.8311e-05
0.28,0.30,35,1008,1824,9279,0.5752,2.2498e-04,NaN,2.0295e-03,6.5969e-05
0.28,0.30,35,3856,4672,15916,0.5566,6.3820e-05,NaN,2.6859e-04,4.0992e-05
0.28,0.30,35,5808,6624,16093,0.5752,3.4685e-05,NaN,1.9148e-04,6.2492e-05
0.28,0.30,35,1456,2272,13221,0.6313,1.3335e-04,NaN,2.9149e-04,4.8014e-05
0.28,0.30,35,7040,7856,11194,0.5732,3.6408e-05,NaN,3.1389e-04,4.8447e-05
0.28,0.30,35,1984,2800,7909,0.5688,9.5466e-05,NaN,1.9340e-04,4.3252e-05
0.28,0.30,35,2704,3520,11794,0.5405,4.5437e-05,NaN,1.8263e-04,6.0572e-05
0.28,0.30,35,3744,4560,12022,0.5957,3.3733e-05,NaN,1.4018e-04,6.6946e-05
0.28,0.30,35,1920,4528,11278,0.5854,1.3403e-04,NaN,6.5224e-04,3.9933e-05
0.28,0.30,35,4896,5712,2617,0.6265,3.6579e-05,NaN,3.6193e-03,6.1145e-05
0.28,0.30,35,19568,22672,4106,0.5474,1.6764e-05,NaN,4.7937e-04,7.1341e-05
0.28,0.30,35,2144,2960,4621,0.5854,1.0360e-04,NaN,2.4887e-04,4.7253e-05
0.28,0.30,35,640,5280,124,0.5962,3.2867e-04,NaN,3.5375e-04,5.3729e-05
0.28,0.30,35,5248,12512,6921,0.5752,5.1443e-05,NaN,2.3240e-04,6.4941e-05
0.28,0.30,35,2480,3296,7763,0.5708,7.7085e-05,NaN,1.8121e-04,6.3014e-05
0.28,0.30,35,1888,2704,19420,0.5859,1.2058e-04,NaN,3.3730e-04,1.4561e-04
0.28,0.30,35,5360,6176,4356,0.6089,4.1938e-05,NaN,2.1740e-04,4.8023e-05
0.28,0.30,35,3104,3920,16416,0.6035,8.5024e-05,NaN,2.4625e-04,9.1113e-05
0.28,0.30,35,16752,17568,18052,0.5649,1.6120e-05,NaN,2.0578e-04,4.3982e-05
0.28,0.30,35,1984,2800,1277,0.5493,1.2329e-04,NaN,2.7612e-04,5.0099e-05
0.28,0.30,35,1600,2416,8128,0.5547,1.1865e-04,NaN,2.3643e-04,4.6030e-05
0.28,0.30,35,3936,4752,10462,0.6157,6.5498e-05,NaN,4.3085e-03,8.8609e-05
0.28,0.30,35,5264,6080,14613,0.6187,5.6905e-05,NaN,2.2927e-03,5.6949e-05
0.28,0.30,35,16,832,664,0.6899,NaN,NaN,3.7373e-04,6.6713e-05
0.28,0.30,35,5968,20992,5580,0.5947,4.6575e-05,NaN,1.1232e-04,9.0523e-05
0.28,0.30,35,1760,2576,13600,0.5425,1.1120e-04,NaN,2.3980e-04,6.0276e-05
0.28,0.30,35,4224,12320,10957,0.6226,7.0627e-05,NaN,2.2600e-04,4.4974e-05
0.28,0.30,35,4688,5504,19043,0.5132,3.9210e-05,NaN,2.0848e-04,3.7414e-05
0.28,0.30,35,16,832,4634,0.7051,NaN,NaN,4.1090e-04,6.9264e-05
0.28,0.30,35,6496,7312,15367,0.5869,3.9122e-05,NaN,2.5595e-04,5.2263e-05
0.28,0.30,35,496,1712,9432,0.5986,4.3603e-04,NaN,1.3267e-03,6.7153e-05
0.28,0.30,35,1584,7936,8819,0.5366,1.4506e-04,NaN,2.3280e-04,6.1791e-05
0.28,0.30,35,4064,4880,3129,0.5806,5.3557e-05,NaN,2.5260e-04,6.3429e-05
0.28,0.30,35,3952,4768,9396,0.6118,5.6760e-05,NaN,2.4345e-04,6.0940e-05
0.28,0.30,35,2688,3504,6482,0.5410,5.7860e-05,NaN,1.8322e-04,4.1939e-05
0.28,0.30,35,8192,9008,1678,0.6069,3.3074e-05,NaN,3.1786e-04,8.3009e-05
0.28,0.30,35,2608,3424,11487,0.5889,8.0243e-05,NaN,2.7469e-04,5.8801e-05
0.28,0.30,35,20144,20960,4155,0.5078,1.6185e-05,NaN,2.1444e-04,4.6186e-05
0.28,0.30,35,12768,13584,19686,0.5000,2.2144e-05,NaN,1.7977e-03,6.3467e-05
0.28,0.30,35,12672,13488,10340,0.5781,2.7081e-05,NaN,3.1587e-04,7.5207e-05
0.28,0.30,35,3120,3936,11598,0.5845,4.8455e-05,NaN,2.4189e-04,4.8090e-05
0.28,0.30,35,4128,6576,8539,0.6172,7.1653e-05,NaN,7.3104e-04,5.1845e-05
0.28,0.30,35,2432,3248,307,0.5947,8.7967e-05,NaN,2.1840e-04,4.2740e-05
0.28,0.30,35,6000,6816,19332,0.6187,4.5662e-05,NaN,2.9213e-04,6.1368e-05
0.28,0.30,35,6624,7440,3250,0.5112,3.4457e-05,NaN,1.7649e-03,3.8474e-05
0.28,0.30,35,5648,6464,17390,0.5098,4.0108e-05,NaN,2.6671e-04,3.9692e-05
0.28,0.30,35,16,832,17050,0.7300,NaN,NaN,3.3813e-04,7.4756e-05
0.28,0.30,35,1200,2016,68,0.6216,1.6251e-04,NaN,3.2747e-04,5.5314e-05
0.28,0.30,35,7984,8800,17502,0.5571,3.0771e-05,NaN,1.3841e-03,4.4685e-05
0.28,0.30,35,1968,2784,18184,0.5679,9.6532e-05,NaN,2.6607e-04,6.9818e-05
0.28,0.30,35,6496,7312,5683,0.4849,2.7643e-05,NaN,1.9958e-04,3.5780e-05
0.28,0.30,35,1424,2240,16083,0.5557,1.0940e-04,NaN,2.5503e-04,3.8169e-05
0.28,0.30,35,944,3120,8602,0.6187,3.1606e-04,NaN,8.6184e-04,5.3823e-05
0.28,0.30,35,2064,7568,8131,0.4919,7.9040e-05,NaN,2.3599e-04,3.8542e-05
0.28,0.30,35,13616,14432,1793,0.5547,1.8582e-05,NaN,2.5822e-04,4.8382e-05
0.28,0.30,35,4272,7728,11804,0.5874,6.5312e-05,NaN,4.7989e-04,8.0894e-05
0.28,0.30,35,4448,5264,8459,0.5718,5.9741e-05,NaN,2.0632e-03,4.4607e-05
0.28,0.30,35,2848,3664,19661,0.6211,7.1700e-05,NaN,2.6688e-04,9.3452e-05
0.28,0.30,35,2640,3456,10492,0.5625,3.0361e-04,NaN,1.1528e-03,4.1975e-05
0.28,0.30,35,2960,3776,18064,0.5283,5.3230e-05,NaN,1.9867e-04,3.3283e-05
0.28,0.30,35,39040,58000,15465,0.5122,1.2965e-05,NaN,7.9793e-05,3.3983e-05
0.28,0.30,35,4672,5488,4601,0.5444,4.3252e-05,NaN,3.0294e-04,5.1439e-05
0.28,0.30,35,2608,3424,19465,0.5649,7.8083e-05,NaN,2.8054e-04,3.9836e-05
0.28,0.30,35,272,1088,15937,0.5376,6.2676e-04,NaN,1.2738e-03,4.0828e-05
0.28,0.30,35,6704,7520,3388,0.5708,4.1305e-05,NaN,2.8799e-04,6.4587e-05
0.28,0.30,35,624,1440,11773,0.5933,4.2375e-04,NaN,2.1861e-03,6.0880e-05
0.28,0.30,35,2736,3552,2834,0.5444,7.3577e-05,NaN,1.1953e-03,4.0087e-05
0.28,0.30,35,4768,5584,12234,0.5493,3.5752e-04,NaN,1.0991e-03,4.4581e-05
0.28,0.30,35,16,832,6005,0.6899,NaN,NaN,3.0842e-04,6.8057e-05
0.28,0.30,35,5296,6112,18557,0.5952,4.3384e-05,NaN,2.6852e-04,6.0296e-05
0.28,0.30,35,1792,2608,7499,0.6064,1.4474e-04,NaN,3.3784e-04,5.7241e-05
0.28,0.30,35,3088,3904,13583,0.5791,7.0507e-05,NaN,2.5552e-04,9.0938e-05
0.28,0.30,35,2064,2880,9901,0.5898,1.1848e-04,NaN,2.3650e-04,4.3913e-05
0.28,0.30,35,3664,4480,18600,0.6157,6.5641e-05,NaN,2.7274e-04,4.8061e-05
0.28,0.30,35,4592,-1,8763,0.5957,5.5155e-05,NaN,5.3207e-05,NaN
0.28,0.30,35,4880,5696,530,0.6226,4.6872e-05,NaN,3.4655e-04,7.2551e-05
0.28,0.30,35,3072,15888,14169,0.5933,7.8494e-05,NaN,1.2974e-04,7.3571e-05
0.28,0.30,35,2208,3024,2466,0.5913,9.7894e-05,NaN,2.9746e-04,4.6115e-05
0.28,0.30,35,2048,2864,17165,0.5962,9.7628e-05,NaN,2.6835e-04,6.3877e-05
0.28,0.30,35,1824,2640,12692,0.6152,1.3727e-04,NaN,3.1162e-04,6.0471e-05
0.28,0.30,35,10944,11760,8529,0.5596,4.5538e-04,NaN,1.8646e-03,3.9822e-05
0.28,0.30,35,3312,4128,2723,0.5376,6.8063e-05,NaN,2.7024e-04,3.9799e-05
0.28,0.30,35,16,832,17117,0.7158,NaN,NaN,4.6519e-04,7.0083e-05
0.28,0.30,35,4736,5552,4474,0.5659,3.0531e-04,NaN,1.1075e-03,4.3396e-05
0.28,0.30,35,26704,27520,2298,0.4517,1.0690e-05,NaN,1.4531e-04,2.9620e-05
0.28,0.30,35,12144,14544,15639,0.5264,2.3605e-05,NaN,6.0295e-04,6.3010e-05
0.28,0.30,35,2736,3552,29,0.5317,6.5405e-05,NaN,2.1115e-04,5.0496e-05
0.28,0.30,35,2080,2896,17031,0.6602,1.2802e-04,NaN,3.3604e-04,6.0570e-05
0.28,0.30,35,1920,2736,9207,0.5859,1.0902e-04,NaN,2.2014e-04,5.3920e-05
0.28,0.30,35,1232,4592,5698,0.5181,1.5739e-04,NaN,4.1748e-04,3.4888e-05
0.28,0.30,35,1232,2048,13968,0.5913,1.7354e-04,NaN,2.0190e-03,4.1936e-05
