# N=500  K=10000  betanet=1.0  generated=2026-05-30T22:57:02.395
alpha,T,disorder,phi_a,phi_b,q12,phi_max_other
0.550,0.25764,47,0.026908,-0.015622,-0.000761,0.120016
0.550,0.25764,48,-0.012223,0.009930,0.024000,0.092932
0.550,0.25764,49,-0.040265,0.014762,-0.028742,0.072724
0.550,0.25764,50,0.042505,-0.047623,0.011665,0.133199
0.550,0.25764,51,0.012339,-0.043648,-0.038701,0.109941
0.550,0.25764,52,0.001912,0.045831,0.036831,0.101550
0.550,0.25764,53,0.008377,-0.021595,-0.019866,0.108865
0.550,0.25764,54,-0.059584,0.002313,-0.003499,0.050438
0.550,0.25764,55,0.022526,0.009839,0.006728,0.124131
0.550,0.25764,56,-0.011453,-0.013371,0.003020,0.093023
0.550,0.25764,57,0.013403,0.019872,-0.000696,0.108108
0.550,0.25764,58,0.018334,0.035564,-0.008798,0.119032
0.550,0.25764,59,-0.023984,-0.010352,-0.014560,0.081263
0.550,0.25764,60,0.049224,-0.019406,-0.009183,0.138821
0.550,0.25764,61,-0.017827,0.000639,0.007678,0.086575
0.550,0.25764,62,0.033520,-0.008905,-0.008883,0.127656
0.550,0.25764,63,0.005009,0.000252,0.022066,0.105593
0.550,0.25764,64,0.037510,-0.029652,-0.008765,0.126299
0.550,0.25764,65,0.010999,0.053349,-0.044002,0.107847
0.550,0.25764,66,0.014617,0.000604,0.021407,0.114370
0.550,0.25764,67,0.007765,-0.047613,-0.030212,0.107770
0.550,0.25764,68,-0.029681,0.006421,-0.002889,0.077528
0.550,0.25764,69,-0.014904,0.029448,-0.014200,0.090120
0.550,0.25764,70,-0.051270,-0.043545,0.001027,0.059673
0.550,0.25764,71,0.014544,0.027568,-0.017437,0.113802
0.550,0.25764,72,-0.027365,-0.031194,-0.012944,0.078340
0.550,0.25764,73,0.012981,-0.005058,-0.030796,0.111440
0.550,0.25764,74,0.025700,0.043350,0.034794,0.123647
0.550,0.25764,75,-0.062695,-0.053403,0.007201,0.050592
0.550,0.25764,76,0.022468,-0.045199,-0.018513,0.120420
0.550,0.25764,77,-0.041820,-0.033606,-0.002270,0.066318
0.550,0.25764,78,-0.034329,-0.006216,-0.024247,0.071267
0.550,0.25764,79,0.057608,0.015876,0.029994,0.145492
0.550,0.25764,80,-0.035991,0.006590,0.030954,0.072112
0.550,0.25764,81,0.013317,-0.016052,0.002719,0.110005
0.550,0.25764,82,-0.004035,-0.048079,0.000929,0.101526
0.550,0.25764,83,-0.031984,-0.005837,-0.035187,0.074551
0.550,0.25764,84,0.025472,-0.017116,0.026305,0.120768
0.550,0.25764,85,-0.026071,0.038583,-0.002025,0.081425
0.550,0.25764,86,-0.040613,-0.023859,0.016875,0.069579
0.550,0.25764,87,-0.001328,-0.027788,0.005645,0.101027
0.550,0.25764,88,0.004326,0.000633,-0.005920,0.106111
0.550,0.25764,89,-0.025464,-0.004772,-0.013155,0.080862
0.550,0.25764,90,0.018038,-0.052990,0.034331,0.114273
0.550,0.25764,91,0.049699,0.007143,-0.031605,0.141151
0.550,0.25764,92,-0.029586,-0.010579,-0.000361,0.077601
0.550,0.25764,93,0.023925,0.017654,0.045994,0.118681
0.550,0.25764,94,0.015360,0.000029,0.029264,0.113208
0.550,0.25764,95,0.018240,-0.039983,-0.015301,0.116774
0.550,0.25764,96,-0.042974,0.018889,-0.028229,0.066052
0.550,0.25764,97,0.029806,0.050622,-0.037819,0.122771
0.550,0.25764,98,0.013968,0.016000,0.020885,0.112439
0.550,0.25764,99,0.045350,0.005276,0.021650,0.140346
0.550,0.25764,100,0.063913,0.007221,-0.015134,0.149029
0.550,0.25764,101,0.005412,0.029066,0.000386,0.103237
0.550,0.25764,102,0.061220,0.005476,0.018384,0.148567
0.550,0.25764,103,0.073948,-0.001491,-0.016347,0.163229
0.550,0.25764,104,0.068831,-0.000024,0.015937,0.157290
0.550,0.27094,1,-0.073098,0.047043,-0.020660,0.043551
0.550,0.27094,2,0.002261,0.012404,-0.006941,0.100824
0.550,0.27094,3,-0.009543,0.034732,-0.008925,0.093344
0.550,0.27094,4,-0.026494,-0.012779,0.007168,0.080195
0.550,0.27094,5,0.006620,0.024882,-0.000490,0.112355
0.550,0.27094,6,0.066667,-0.003107,0.047651,0.158856
0.550,0.27094,7,-0.073623,0.023897,-0.031862,0.041182
0.550,0.27094,8,0.036369,0.011299,0.002771,0.131476
0.550,0.27094,9,0.014766,0.028449,0.000641,0.111086
0.550,0.27094,10,0.000772,0.008043,0.008397,0.100622
0.550,0.27094,11,-0.086974,-0.013461,0.030510,0.029998
0.550,0.27094,12,-0.002758,0.034990,-0.035456,0.098344
0.550,0.27094,13,0.010568,-0.015009,-0.021100,0.113012
0.550,0.27094,14,0.028804,-0.046293,-0.021621,0.125316
0.550,0.27094,15,0.004420,-0.016322,0.015737,0.104559
0.550,0.27094,16,0.048308,0.055436,0.025927,0.138915
0.550,0.27094,17,0.009954,-0.031747,-0.020045,0.110147
0.550,0.27094,18,-0.025177,0.008049,-0.019493,0.080724
0.550,0.27094,19,0.052518,0.002366,-0.012862,0.142730
0.550,0.27094,20,0.051570,0.018059,0.033167,0.146045
0.550,0.27094,21,0.052150,-0.016842,-0.036798,0.144119
0.550,0.27094,22,0.065757,-0.008530,0.013239,0.154642
0.550,0.27094,23,0.009050,-0.036813,0.007365,0.107703
0.550,0.27094,24,0.027334,-0.002066,-0.016510,0.123102
0.550,0.27094,25,-0.028231,-0.013902,0.015111,0.076138
0.550,0.27094,26,-0.002593,0.054175,0.019132,0.099283
0.550,0.27094,27,-0.019211,0.061019,0.008544,0.082594
0.550,0.27094,28,-0.020041,0.033753,0.010393,0.086470
0.550,0.27094,29,-0.028289,-0.022368,0.010029,0.078968
0.550,0.27094,30,-0.047911,-0.024312,0.006803,0.066592
0.550,0.27094,31,-0.000918,-0.040252,-0.001751,0.101731
0.550,0.27094,32,-0.052477,-0.005922,-0.009276,0.060733
0.550,0.27094,33,0.009529,0.086940,0.033061,0.110741
0.550,0.27094,34,0.006313,-0.040025,-0.005251,0.103966
0.550,0.27094,35,0.027403,-0.011278,0.020567,0.125702
0.550,0.27094,36,-0.033522,-0.013070,-0.003075,0.067700
0.550,0.27094,37,-0.007704,-0.008022,0.013834,0.093641
0.550,0.27094,38,-0.025378,-0.004123,0.009482,0.081119
0.550,0.27094,39,0.027181,-0.012755,-0.017136,0.121620
0.550,0.27094,40,-0.027125,-0.017836,-0.013587,0.076252
0.550,0.27094,41,0.002967,0.013165,0.000944,0.104531
0.550,0.27094,42,0.010210,0.009748,-0.000823,0.105529
0.550,0.27094,43,0.023142,-0.010416,0.046280,0.116598
0.550,0.27094,44,0.020423,-0.006435,0.003694,0.118156
0.550,0.27094,45,-0.029218,0.014421,-0.024564,0.076336
0.550,0.27094,46,0.021793,0.008600,-0.016689,0.117289
0.550,0.27094,47,0.009156,0.015897,-0.024685,0.105561
0.550,0.27094,48,-0.028347,0.028490,-0.015734,0.078934
0.550,0.27094,49,-0.022892,0.032986,0.017491,0.085261
0.550,0.27094,50,0.010312,-0.033170,0.001083,0.108957
0.550,0.27094,51,-0.017727,-0.018640,0.042106,0.085266
0.550,0.27094,52,-0.047305,-0.035251,-0.018786,0.062733
0.550,0.27094,53,0.018919,0.041983,-0.006569,0.115291
0.550,0.27094,54,0.055177,-0.036718,-0.004217,0.143657
0.550,0.27094,55,0.019179,-0.007364,0.009729,0.118361
0.550,0.27094,56,0.011398,0.024428,-0.001258,0.115604
0.550,0.27094,57,-0.025087,0.027092,-0.012428,0.081742
0.550,0.27094,58,-0.047902,-0.013581,0.014652,0.061312
0.550,0.27094,59,-0.028778,0.003389,0.026280,0.075169
0.550,0.27094,60,-0.018029,0.024165,-0.009813,0.083504
0.550,0.27094,61,-0.010172,0.010288,0.017264,0.094067
0.550,0.27094,62,0.031470,-0.021792,0.013083,0.127672
0.550,0.27094,63,0.008796,0.053544,-0.002221,0.110149
0.550,0.27094,64,-0.010255,0.036850,-0.003566,0.095512
0.550,0.27094,65,-0.046086,-0.004516,-0.040211,0.062778
0.550,0.27094,66,-0.031196,0.011967,0.023294,0.073901
0.550,0.27094,67,0.009459,-0.007283,0.007765,0.111417
0.550,0.27094,68,0.009492,-0.014966,0.012361,0.109752
0.550,0.27094,69,-0.020196,0.017868,-0.014545,0.084180
0.550,0.27094,70,0.037075,0.013403,0.034839,0.131263
0.550,0.27094,71,-0.023976,-0.015426,0.001713,0.079352
0.550,0.27094,72,-0.009546,-0.016571,0.011117,0.092587
0.550,0.27094,73,-0.007832,-0.003432,-0.024839,0.097972
0.550,0.27094,74,0.007031,-0.006123,0.043709,0.107723
0.550,0.27094,75,0.052114,-0.000376,0.000420,0.148942
0.550,0.27094,76,0.018935,-0.024261,0.002425,0.114840
0.550,0.27094,77,-0.003317,0.016262,0.043898,0.094922
0.550,0.27094,78,-0.008383,-0.053114,0.025159,0.096522
0.550,0.27094,79,0.015412,-0.032497,0.029742,0.113277
0.550,0.27094,80,0.007455,0.000694,-0.052401,0.106411
0.550,0.27094,81,0.035948,0.044100,-0.030743,0.129065
0.550,0.27094,82,-0.017498,0.005463,0.016277,0.086254
0.550,0.27094,83,-0.005435,0.030007,-0.033655,0.097937
0.550,0.27094,84,0.063392,-0.055495,-0.057223,0.151799
0.550,0.27094,85,0.004551,0.025716,-0.022179,0.101149
0.550,0.27094,86,0.004502,0.039854,0.010237,0.103484
0.550,0.27094,87,-0.005894,0.033965,-0.028387,0.092465
0.550,0.27094,88,0.011223,0.016610,0.032348,0.111750
0.550,0.27094,89,-0.053271,-0.034051,-0.034444,0.054733
0.550,0.27094,90,0.046665,0.029978,0.002157,0.135652
0.550,0.27094,91,-0.019207,0.004960,0.006792,0.089200
0.550,0.27094,92,0.040481,0.000264,0.021526,0.134432
0.550,0.27094,93,-0.036937,0.037827,0.021681,0.067680
0.550,0.27094,94,0.025035,-0.002672,0.002884,0.123206
0.550,0.27094,95,-0.023000,-0.019592,-0.016715,0.084846
0.550,0.27094,96,0.050219,0.003219,0.015082,0.140864
0.550,0.27094,97,0.046455,0.025220,-0.002950,0.138197
0.550,0.27094,98,0.015670,0.021314,-0.008900,0.116536
0.550,0.27094,99,0.011791,-0.044283,0.021306,0.108563
0.550,0.27094,100,0.028427,0.046793,-0.009968,0.125842
0.550,0.27094,101,0.035253,0.022135,0.003316,0.127120
0.550,0.27094,102,-0.031417,-0.018738,0.002778,0.073617
0.550,0.27094,103,0.007346,0.055855,0.028640,0.109202
0.550,0.27094,104,-0.040065,0.009888,0.005984,0.068100
0.550,0.28424,1,-0.010775,-0.045261,-0.001815,0.093210
0.550,0.28424,2,-0.002351,0.017936,-0.010814,0.100946
0.550,0.28424,3,0.005794,-0.011932,-0.010254,0.110424
0.550,0.28424,4,0.048344,-0.003470,-0.027677,0.141282
0.550,0.28424,5,0.017462,-0.024337,0.027565,0.113240
0.550,0.28424,6,0.002007,0.013857,0.014941,0.098741
0.550,0.28424,7,-0.049327,0.006259,-0.023235,0.062570
0.550,0.28424,8,-0.018944,-0.009650,-0.016094,0.084299
0.550,0.28424,9,-0.025402,-0.029397,-0.022142,0.077427
0.550,0.28424,10,-0.028967,-0.006426,-0.021294,0.077420
0.550,0.28424,11,0.022981,0.009845,-0.036820,0.120266
0.550,0.28424,12,-0.007912,0.040153,-0.007820,0.092700
0.550,0.28424,13,-0.007943,-0.016702,0.020181,0.092253
0.550,0.28424,14,-0.054010,-0.006116,-0.023199,0.058306
0.550,0.28424,15,0.040179,-0.043601,-0.023800,0.135342
0.550,0.28424,16,0.068493,0.041271,0.008476,0.154257
0.550,0.28424,17,0.023245,0.009603,0.032621,0.123278
0.550,0.28424,18,0.014277,0.012033,-0.021604,0.118683
0.550,0.28424,19,-0.020436,0.023021,0.001040,0.084867
0.550,0.28424,20,0.015782,0.016214,0.033141,0.113387
0.550,0.28424,21,0.000437,-0.030328,-0.022384,0.098949
0.550,0.28424,22,-0.032167,0.015961,0.012773,0.077175
0.550,0.28424,23,0.028929,-0.023992,-0.037668,0.127091
0.550,0.28424,24,0.040240,0.023331,0.009253,0.133570
0.550,0.28424,25,0.039468,-0.087918,0.037223,0.135832
0.550,0.28424,26,-0.016807,0.003441,0.025625,0.090482
0.550,0.28424,27,-0.003377,0.025785,-0.023655,0.095604
0.550,0.28424,28,0.038135,0.006938,-0.022366,0.130276
0.550,0.28424,29,-0.008672,-0.038523,-0.020725,0.095868
0.550,0.28424,30,-0.008380,-0.006933,-0.030333,0.094234
0.550,0.28424,31,-0.025449,-0.021394,0.024061,0.083517
0.550,0.28424,32,0.020457,-0.015521,0.000127,0.118660
0.550,0.28424,33,-0.021498,0.000826,-0.043664,0.086957
0.550,0.28424,34,0.011733,0.006864,0.001060,0.113964
0.550,0.28424,35,-0.019040,-0.045943,-0.002118,0.085828
0.550,0.28424,36,-0.000242,-0.030335,-0.001064,0.104021
0.550,0.28424,37,0.011347,0.015042,0.037344,0.112443
0.550,0.28424,38,-0.004583,0.059573,0.002055,0.096174
0.550,0.28424,39,-0.038994,0.047024,-0.007956,0.068753
0.550,0.28424,40,0.029412,-0.003302,0.006077,0.125497
0.550,0.28424,41,0.040006,-0.064499,-0.044700,0.137315
0.550,0.28424,42,-0.017690,-0.035360,0.002798,0.082095
0.550,0.28424,43,-0.007515,0.005320,-0.015584,0.094140
0.550,0.28424,44,0.002193,0.010700,0.010052,0.105335
0.550,0.28424,45,0.009656,0.043558,-0.008924,0.105282
0.550,0.28424,46,-0.060002,0.015220,-0.009457,0.047984
0.550,0.28424,47,-0.001190,-0.007024,-0.007031,0.102235
0.550,0.28424,48,-0.005732,0.043670,0.011050,0.097061
0.550,0.28424,49,-0.035548,-0.025320,-0.025845,0.074860
0.550,0.28424,50,-0.001572,-0.009516,0.009336,0.101297
0.550,0.28424,51,0.009076,0.016852,0.003078,0.107473
0.550,0.28424,52,0.021203,0.010609,0.012594,0.117164
0.550,0.28424,53,0.004240,0.000918,0.010424,0.103228
0.550,0.28424,54,0.015071,-0.021099,0.014321,0.113689
0.550,0.28424,55,0.013765,-0.007216,-0.016563,0.113347
0.550,0.28424,56,0.000990,-0.025812,-0.003933,0.107667
0.550,0.28424,57,0.021883,-0.030612,-0.035138,0.117655
0.550,0.28424,58,0.048050,-0.045462,-0.001826,0.138488
0.550,0.28424,59,0.000855,0.019921,-0.002363,0.105016
0.550,0.28424,60,0.003507,0.042174,-0.024474,0.105528
0.550,0.28424,61,-0.007568,-0.047744,-0.035222,0.093779
0.550,0.28424,62,-0.027795,0.025858,0.002004,0.081203
0.550,0.28424,63,-0.008340,-0.014995,-0.005427,0.094308
0.550,0.28424,64,-0.033335,-0.013239,-0.000736,0.075046
0.550,0.28424,65,0.035424,0.013278,0.031566,0.129975
0.550,0.28424,66,0.032783,-0.050258,-0.032428,0.133178
0.550,0.28424,67,0.048290,0.011824,0.010693,0.136527
0.550,0.28424,68,-0.003854,-0.017031,-0.014450,0.102232
0.550,0.28424,69,-0.002706,0.047878,-0.004813,0.098120
0.550,0.28424,70,-0.016602,-0.014787,0.002314,0.086637
0.550,0.28424,71,0.043626,0.044879,-0.025416,0.138174
0.550,0.28424,72,-0.023979,-0.014096,-0.003929,0.080506
0.550,0.28424,73,-0.040221,0.004150,0.031981,0.065694
0.550,0.28424,74,-0.045308,-0.018130,-0.011024,0.067825
0.550,0.28424,75,-0.031410,0.038147,-0.001493,0.075310
0.550,0.28424,76,0.029553,0.024413,-0.045535,0.125877
0.550,0.28424,77,0.005082,0.020055,0.050163,0.104393
0.550,0.28424,78,-0.011147,0.035882,0.027013,0.087455
0.550,0.28424,79,0.019129,-0.054033,0.008778,0.116413
0.550,0.28424,80,-0.032924,-0.031222,0.027020,0.075527
0.550,0.28424,81,-0.038715,-0.004222,-0.019805,0.071823
0.550,0.28424,82,0.006175,0.037864,-0.015999,0.104830
0.550,0.28424,83,0.000569,-0.002009,0.002554,0.101765
0.550,0.28424,84,-0.010323,0.046906,0.030599,0.094710
0.550,0.28424,85,-0.022072,0.034132,0.001250,0.085240
0.550,0.28424,86,0.036589,-0.011045,-0.008030,0.135041
0.550,0.28424,87,0.021146,0.019309,0.015676,0.117578
0.550,0.28424,88,-0.060958,-0.002167,0.000086,0.053272
0.550,0.28424,89,0.027615,0.032470,0.001008,0.124913
0.550,0.28424,90,-0.027289,-0.004209,0.038767,0.079976
0.550,0.28424,91,-0.003623,-0.061859,0.003023,0.098090
0.550,0.28424,92,0.026403,-0.001398,-0.034889,0.122056
0.550,0.28424,93,0.029702,0.040411,0.031957,0.124925
0.550,0.28424,94,0.095931,-0.030203,-0.033689,0.177282
0.550,0.28424,95,0.033880,-0.056826,0.012480,0.125517
0.550,0.28424,96,-0.037587,-0.017181,-0.006173,0.072554
0.550,0.28424,97,0.024235,0.023571,0.015812,0.121423
0.550,0.28424,98,0.015366,-0.006707,0.007798,0.114282
0.550,0.28424,99,0.000822,-0.030696,0.029863,0.102379
0.550,0.28424,100,0.010359,-0.014420,0.007676,0.110262
0.550,0.28424,101,-0.026700,-0.007568,0.002840,0.077604
0.550,0.28424,102,-0.005404,0.034683,0.006656,0.096447
0.550,0.28424,103,0.009052,-0.007845,-0.008466,0.105302
0.550,0.28424,104,-0.004223,-0.032568,0.008105,0.093018
0.550,0.29754,1,0.001891,0.043904,0.006591,0.109633
0.550,0.29754,2,-0.008210,-0.002246,-0.019342,0.094461
0.550,0.29754,3,-0.017672,0.017031,-0.018535,0.085169
0.550,0.29754,4,0.023688,0.023410,-0.009077,0.118289
0.550,0.29754,5,0.006134,-0.030795,-0.001135,0.104653
0.550,0.29754,6,0.029073,0.012790,-0.030494,0.123607
0.550,0.29754,7,0.026106,-0.007281,0.011187,0.122947
0.550,0.29754,8,-0.022029,-0.043216,-0.014197,0.081134
0.550,0.29754,9,-0.016623,0.002745,-0.011107,0.088533
0.550,0.29754,10,-0.027830,0.052131,0.014086,0.077532
0.550,0.29754,11,-0.004793,-0.017136,0.024782,0.096508
0.550,0.29754,12,-0.039369,-0.027908,-0.006495,0.066476
0.550,0.29754,13,0.015675,-0.045740,-0.024484,0.113156
0.550,0.29754,14,-0.032263,-0.035525,0.039101,0.074038
0.550,0.29754,15,0.006786,0.002878,-0.048219,0.106325
0.550,0.29754,16,-0.072748,0.004538,0.006824,0.040464
0.550,0.29754,17,-0.018757,-0.013501,-0.014503,0.084980
0.550,0.29754,18,0.038649,0.026140,0.037681,0.132328
0.550,0.29754,19,0.009232,-0.004007,0.018408,0.106980
0.550,0.29754,20,-0.019493,-0.008002,0.039136,0.084722
0.550,0.29754,21,-0.009196,0.007351,-0.011537,0.094136
0.550,0.29754,22,-0.023446,-0.002921,0.032119,0.083129
0.550,0.29754,23,0.004016,-0.028380,0.042303,0.103087
0.550,0.29754,24,-0.008597,-0.029292,-0.000006,0.095986
0.550,0.29754,25,-0.017367,-0.030083,0.015482,0.086531
0.550,0.29754,26,0.030840,-0.031294,-0.025050,0.128994
0.550,0.29754,27,-0.036390,0.000572,0.007253,0.071103
0.550,0.29754,28,0.029054,0.017113,0.010258,0.124854
0.550,0.29754,29,-0.014553,-0.009694,-0.035461,0.092085
0.550,0.29754,30,-0.031640,-0.009426,-0.001305,0.076822
0.550,0.29754,31,-0.027062,-0.035118,0.015762,0.079982
0.550,0.29754,32,0.000174,0.033835,-0.016007,0.098615
0.550,0.29754,33,0.006821,-0.031217,-0.009516,0.110034
0.550,0.29754,34,-0.002919,-0.013444,-0.032812,0.099217
0.550,0.29754,35,0.025026,0.017317,-0.001225,0.120844
0.550,0.29754,36,0.019098,-0.000041,0.012248,0.117824
0.550,0.29754,37,0.027723,0.010587,-0.006274,0.121302
0.550,0.29754,38,-0.005266,-0.037814,0.015522,0.096758
0.550,0.29754,39,-0.030420,-0.042908,0.018712,0.074461
0.550,0.29754,40,-0.023951,0.046852,0.007388,0.079083
0.550,0.29754,41,0.032649,0.009231,-0.018828,0.131243
0.550,0.29754,42,0.029891,0.011696,0.002591,0.126267
0.550,0.29754,43,0.052453,0.006422,-0.024588,0.143525
0.550,0.29754,44,0.019953,0.017467,0.005631,0.116658
0.550,0.29754,45,-0.005438,-0.010953,0.007564,0.099714
0.550,0.29754,46,0.011055,0.023627,-0.017423,0.106924
0.550,0.29754,47,0.043309,0.011604,0.010009,0.135745
0.550,0.29754,48,0.008029,0.009655,-0.000291,0.105969
0.550,0.29754,49,0.014903,0.011829,-0.003515,0.115186
0.550,0.29754,50,-0.045634,-0.059066,0.045381,0.063472
0.550,0.29754,51,-0.006139,-0.012941,0.029658,0.097631
0.550,0.29754,52,-0.065820,0.029509,0.022452,0.047119
0.550,0.29754,53,0.005088,0.016494,-0.025260,0.102026
0.550,0.29754,54,0.011798,-0.076113,0.037350,0.112036
0.550,0.29754,55,0.044426,0.003230,0.043300,0.133630
0.550,0.29754,56,-0.006306,0.036710,0.023909,0.094309
0.550,0.29754,57,-0.002243,0.046107,0.026399,0.099896
0.550,0.29754,58,0.055275,0.007312,-0.021514,0.145395
0.550,0.29754,59,-0.022390,-0.020653,0.004541,0.084455
0.550,0.29754,60,0.005971,0.016230,0.009202,0.107239
0.550,0.29754,61,-0.002605,0.019674,-0.008392,0.100256
0.550,0.29754,62,0.018422,0.067719,-0.033628,0.113606
0.550,0.29754,63,0.008033,0.014741,-0.026279,0.107665
0.550,0.29754,64,-0.038093,-0.021068,-0.041222,0.071509
0.550,0.29754,65,0.005207,0.019160,-0.017180,0.103952
0.550,0.29754,66,0.011814,0.028431,0.017924,0.112627
0.550,0.29754,67,-0.042500,-0.043515,0.012799,0.069509
0.550,0.29754,68,-0.004641,0.001847,0.006556,0.099474
0.550,0.29754,69,0.070335,-0.025533,-0.006384,0.160490
0.550,0.29754,70,-0.052734,0.026731,-0.026261,0.058211
0.550,0.29754,71,0.022068,0.015503,-0.008519,0.119265
0.550,0.29754,72,-0.025871,0.030918,0.019555,0.082944
0.550,0.29754,73,0.055104,0.021434,0.010631,0.143920
0.550,0.29754,74,0.022450,-0.005038,-0.007968,0.119395
0.550,0.29754,75,0.002217,0.017244,0.013803,0.102658
0.550,0.29754,76,0.001528,0.015274,-0.002672,0.102125
0.550,0.29754,77,0.045663,0.021612,0.009309,0.134594
0.550,0.29754,78,0.004899,-0.002741,0.003851,0.105983
0.550,0.29754,79,0.007572,0.000541,0.000076,0.107212
0.550,0.29754,80,0.044847,0.009606,0.003307,0.136952
0.550,0.29754,81,0.009176,-0.022633,-0.003519,0.110435
0.550,0.29754,82,0.017819,0.002212,0.001617,0.114059
0.550,0.29754,83,-0.003581,0.028924,-0.063981,0.097063
0.550,0.29754,84,0.022100,0.043842,0.009745,0.122209
0.550,0.29754,85,-0.063384,-0.041730,0.050550,0.051442
0.550,0.29754,86,0.032095,-0.033253,-0.019080,0.127463
0.550,0.29754,87,-0.003964,-0.022895,0.009701,0.099242
0.550,0.29754,88,0.044132,-0.025505,-0.023788,0.137936
0.550,0.29754,89,-0.003154,-0.002740,0.001551,0.098381
0.550,0.29754,90,-0.022858,0.045006,0.002658,0.081865
0.550,0.29754,91,0.028316,-0.008562,0.011926,0.126954
0.550,0.29754,92,0.008935,-0.015129,0.020225,0.106521
0.550,0.29754,93,-0.013800,0.004737,-0.015878,0.091732
0.550,0.29754,94,0.039825,0.035068,0.021024,0.131347
0.550,0.29754,95,0.055923,-0.025703,-0.022415,0.145308
0.550,0.29754,96,-0.008866,0.018518,-0.009055,0.093496
0.550,0.29754,97,-0.044689,0.000380,0.007404,0.063207
0.550,0.29754,98,0.004876,-0.006988,0.004812,0.103019
0.550,0.29754,99,0.037453,0.007516,-0.008050,0.135029
0.550,0.29754,100,0.010480,0.015963,0.007741,0.111904
0.550,0.29754,101,0.012543,-0.014736,-0.001152,0.108902
0.550,0.29754,102,0.032053,0.010552,0.016866,0.126818
0.550,0.29754,103,-0.008987,0.000354,-0.019056,0.092031
0.550,0.29754,104,0.020330,-0.013631,0.004085,0.118197
0.550,0.31083,1,-0.045132,-0.055265,-0.005196,0.062405
0.550,0.31083,2,-0.065728,-0.020803,-0.021213,0.045359
0.550,0.31083,3,0.022886,0.003249,-0.017522,0.121824
0.550,0.31083,4,0.011392,0.015429,0.026462,0.111564
0.550,0.31083,5,-0.018165,0.004386,0.009400,0.091187
0.550,0.31083,6,-0.032835,-0.009730,-0.012157,0.072341
0.550,0.31083,7,-0.013204,0.019526,0.001844,0.092242
0.550,0.31083,8,-0.014248,-0.013273,-0.024399,0.085907
0.550,0.31083,9,-0.002154,-0.027196,0.010776,0.098230
0.550,0.31083,10,0.024500,-0.026634,-0.000512,0.120776
0.550,0.31083,11,-0.005394,-0.003300,0.009826,0.094281
0.550,0.31083,12,-0.011417,0.018593,-0.017025,0.092365
0.550,0.31083,13,0.004970,-0.014634,-0.025241,0.106507
0.550,0.31083,14,0.010576,0.040233,-0.021836,0.106125
0.550,0.31083,15,-0.006504,-0.023738,0.011023,0.096731
0.550,0.31083,16,0.027362,-0.032352,0.033078,0.124352
0.550,0.31083,17,-0.016688,0.013289,-0.052595,0.086991
0.550,0.31083,18,0.016213,-0.007222,0.024545,0.111684
0.550,0.31083,19,-0.011413,0.013304,0.017006,0.089750
0.550,0.31083,20,0.035242,0.011307,0.008413,0.130922
0.550,0.31083,21,-0.012385,0.030458,-0.005789,0.089115
0.550,0.31083,22,0.031327,0.009984,-0.012113,0.125171
0.550,0.31083,23,-0.008628,0.061442,0.038237,0.097477
0.550,0.31083,24,0.026851,0.016909,-0.018559,0.122789
0.550,0.31083,25,0.033297,-0.025586,0.002415,0.123750
0.550,0.31083,26,-0.016994,0.033674,-0.020428,0.087386
0.550,0.31083,27,-0.032401,0.007953,-0.014799,0.073805
0.550,0.31083,28,0.003590,-0.007278,-0.004733,0.107124
0.550,0.31083,29,-0.006224,0.006731,0.035164,0.097840
