# N=500  K=10000  N_REFRESH=100  betanet=1.0  generated=2026-06-01T11:33:01.514
alpha,T,disorder,phi_a,phi_b,q12,phi_max_other
0.900,0.08405,2,0.193119,0.327114,0.028626,0.912679
0.900,0.08405,3,0.237540,0.209545,0.056102,0.912670
0.900,0.08405,4,0.236314,0.178500,0.061449,0.912617
0.900,0.08405,5,0.205312,0.244953,0.026258,0.912615
0.900,0.08405,6,0.232424,0.261952,0.037966,0.912646
0.900,0.08405,7,0.218480,0.219372,0.046821,0.912700
0.900,0.08405,8,0.285292,0.291643,0.085142,0.912675
0.900,0.08405,9,0.231818,0.213150,0.010960,0.912664
0.900,0.09283,1,0.102917,0.120024,0.011270,0.912662
0.900,0.09283,2,0.165511,0.132880,-0.040172,0.912580
0.900,0.09283,3,0.176900,0.185695,0.004705,0.912528
0.900,0.09283,4,0.170099,0.150409,0.012231,0.912559
0.900,0.09283,5,0.170962,0.139499,-0.017246,0.912609
0.900,0.09283,6,0.166868,0.152347,0.009958,0.912639
0.900,0.09283,7,0.156715,0.171577,0.002816,0.912620
0.900,0.09283,8,0.152444,0.150607,-0.050973,0.912616
0.900,0.09283,9,0.158813,0.073770,-0.011340,0.912593
0.900,0.10162,1,0.034949,0.053096,0.004093,0.912457
0.900,0.10162,2,0.077684,0.114958,0.026679,0.912531
0.900,0.10162,3,0.170605,0.114976,0.014568,0.912560
0.900,0.10162,4,0.156909,0.110578,0.064883,0.912537
0.900,0.10162,5,0.166617,0.102735,0.030442,0.912520
0.900,0.10162,6,0.162585,0.113019,0.023137,0.912568
0.900,0.10162,7,0.121567,0.131450,-0.052167,0.912480
0.900,0.10162,8,0.163143,0.082478,0.019012,0.912586
0.900,0.10162,9,0.096662,0.125875,0.023460,0.912504
0.900,0.11040,1,0.134070,0.078103,0.015930,0.912433
0.900,0.11040,2,0.108394,0.032006,0.050124,0.912401
0.900,0.11040,3,0.103254,0.040708,0.025059,0.912424
0.900,0.11040,4,0.012268,0.076277,0.067909,0.912381
0.900,0.11040,5,0.092094,0.107768,-0.049534,0.912399
0.900,0.11040,6,0.072512,0.099477,0.022785,0.912350
0.900,0.11040,7,0.054940,0.054107,-0.012530,0.912415
0.900,0.11040,8,0.081269,0.089952,0.005777,0.912384
0.900,0.11040,9,0.078097,0.058517,-0.098697,0.912413
0.900,0.11918,1,0.040660,0.037008,0.089102,0.912284
0.900,0.11918,2,0.060670,0.127971,-0.006449,0.912217
0.900,0.11918,3,0.081379,0.103240,0.087458,0.912315
0.900,0.11918,4,0.026374,0.028709,-0.000181,0.912216
0.900,0.11918,5,0.058043,0.069979,-0.030711,0.912206
0.900,0.11918,6,0.001876,0.057401,-0.010092,0.912261
0.900,0.11918,7,0.067912,0.045792,-0.030443,0.912348
0.900,0.11918,8,0.102111,0.100258,0.028121,0.912188
0.900,0.11918,9,0.050641,0.025068,0.016684,0.912256
0.900,0.12796,1,-0.018648,0.000126,0.027314,0.912055
0.900,0.12796,2,0.012474,0.012922,0.065445,0.912087
0.900,0.12796,3,0.113199,-0.017136,-0.018650,0.912130
0.900,0.12796,4,0.051934,0.033717,-0.009302,0.912104
0.900,0.12796,5,0.021944,0.032617,-0.014739,0.912113
0.900,0.12796,6,-0.000821,0.060177,0.003088,0.912108
0.900,0.12796,7,0.042452,-0.021819,0.019231,0.912065
0.900,0.12796,8,0.058064,0.062836,-0.005712,0.912151
0.900,0.12796,9,0.061103,0.051208,-0.045620,0.912059
0.900,0.13675,1,0.040461,0.031689,0.030943,0.911834
0.900,0.13675,2,0.064269,0.050100,-0.004166,0.911908
0.900,0.13675,3,0.077773,0.000191,-0.043296,0.911849
0.900,0.13675,4,-0.014742,-0.013108,0.010286,0.911853
0.900,0.13675,5,-0.036407,-0.049596,0.026885,0.911927
0.900,0.13675,6,0.004689,0.062141,0.004545,0.911892
0.900,0.13675,7,-0.017077,0.121904,-0.028348,0.911854
0.900,0.13675,8,0.017516,0.013910,-0.000531,0.911878
0.900,0.13675,9,0.081440,0.004376,-0.010767,0.911832
0.900,0.14553,1,-0.028857,0.071808,-0.012586,0.911674
0.900,0.14553,2,0.000471,0.041537,0.007680,0.911599
0.900,0.14553,3,0.046696,-0.094414,0.048129,0.911620
0.900,0.14553,4,-0.034518,0.004495,-0.014226,0.911621
0.900,0.14553,5,0.035780,0.046635,-0.063860,0.911665
0.900,0.14553,6,-0.029326,0.010182,-0.043002,0.911603
0.900,0.14553,7,0.037020,0.018215,-0.031711,0.911767
0.900,0.14553,8,0.026128,0.024004,-0.050848,0.911704
0.900,0.14553,9,-0.036101,0.051361,-0.015550,0.911646
0.900,0.15431,1,0.099398,0.000454,-0.012146,0.911379
0.900,0.15431,2,-0.018688,-0.094032,-0.078828,0.911385
0.900,0.15431,3,-0.006096,-0.026512,-0.008765,0.911368
0.900,0.15431,4,-0.019407,-0.033217,0.046058,0.911326
0.900,0.15431,5,-0.001345,0.028637,-0.068057,0.911369
0.900,0.15431,6,0.041161,-0.054108,-0.034180,0.911308
0.900,0.15431,7,0.008619,0.009178,-0.000362,0.911335
0.900,0.15431,8,0.007917,0.026512,-0.071867,0.911361
0.900,0.15431,9,0.056043,-0.023877,0.004650,0.911307
0.900,0.16310,1,0.022783,0.018424,0.000945,0.911048
0.900,0.16310,2,0.041510,0.001103,0.027852,0.910945
0.900,0.16310,3,-0.027276,0.010011,0.044197,0.911017
0.900,0.16310,4,-0.027547,-0.048136,0.040522,0.911142
0.900,0.16310,5,-0.001040,-0.049129,-0.018561,0.911045
0.900,0.16310,6,-0.034771,0.009603,-0.006514,0.911077
0.900,0.16310,7,0.091209,0.027434,0.024932,0.911071
0.900,0.16310,8,-0.006149,-0.036653,0.032874,0.911049
0.900,0.16310,9,0.031773,-0.011662,0.030475,0.911004
0.900,0.17188,1,-0.009670,0.010344,-0.020864,0.910667
0.900,0.17188,2,0.023189,0.012229,0.045401,0.910595
0.900,0.17188,3,0.020257,0.044524,-0.022676,0.910759
0.900,0.17188,4,-0.016632,-0.032884,0.011108,0.910713
0.900,0.17188,5,0.044244,-0.007665,0.107979,0.910730
0.900,0.17188,6,0.005594,0.027365,0.021361,0.910644
0.900,0.17188,7,-0.053580,0.018739,0.009937,0.910614
0.900,0.17188,8,0.007015,0.044131,0.090604,0.910734
0.900,0.17188,9,0.054656,-0.037828,0.008148,0.910658
0.950,0.00500,1,0.994888,0.994286,0.989953,0.921454
0.950,0.00500,2,0.995022,0.995134,0.990395,0.921372
0.950,0.00500,3,0.994786,0.994591,0.989919,0.921367
0.950,0.00500,4,0.995071,0.995003,0.989402,0.921363
0.950,0.00500,5,0.994865,0.993777,0.988402,0.921418
0.950,0.00500,6,0.994580,0.994614,0.990634,0.921407
0.950,0.00500,7,0.994057,0.994644,0.988835,0.921422
0.950,0.00500,8,0.994493,0.994801,0.989022,0.921363
0.950,0.01284,1,0.967037,0.968316,0.936988,0.921308
0.950,0.01284,2,0.960317,0.966950,0.932863,0.921493
0.950,0.01284,3,0.965063,0.965675,0.932871,0.921324
0.950,0.01284,4,0.965769,0.966518,0.931774,0.921358
0.950,0.01284,5,0.965177,0.965983,0.929029,0.921420
0.950,0.01284,6,0.963667,0.966377,0.930175,0.921419
0.950,0.01284,7,0.963062,0.965865,0.931998,0.921431
0.950,0.01284,8,0.967523,0.968414,0.935907,0.921439
0.950,0.02068,1,0.919143,0.913778,0.830467,0.921398
0.950,0.02068,2,0.907145,0.911406,0.836580,0.921480
0.950,0.02068,3,0.911430,0.905578,0.816114,0.921409
0.950,0.02068,4,0.904179,0.910633,0.812457,0.921410
0.950,0.02068,5,0.920174,0.923857,0.852329,0.921419
0.950,0.02068,6,0.924573,0.904500,0.833134,0.921438
0.950,0.02068,7,0.910934,0.915521,0.827960,0.921383
0.950,0.02068,8,0.909776,0.915232,0.837718,0.921367
0.950,0.02852,1,0.843863,0.829116,0.703377,0.921456
0.950,0.02852,2,0.842901,0.836562,0.727253,0.921458
0.950,0.02852,3,0.846763,0.839519,0.722419,0.921334
0.950,0.02852,4,0.839682,0.849206,0.697189,0.921420
0.950,0.02852,5,0.837783,0.833649,0.707120,0.921445
0.950,0.02852,6,0.837285,0.848084,0.717053,0.921422
0.950,0.02852,7,0.837543,0.831251,0.705893,0.921413
0.950,0.02852,8,0.850632,0.825934,0.692174,0.921394
0.950,0.03636,1,0.752182,0.748572,0.561713,0.921364
0.950,0.03636,2,0.753426,0.770369,0.568034,0.921397
0.950,0.03636,3,0.746660,0.750487,0.546070,0.921342
0.950,0.03636,4,0.733092,0.747267,0.541845,0.921408
0.950,0.03636,5,0.747596,0.749800,0.588663,0.921426
0.950,0.03636,6,0.749108,0.736593,0.541482,0.921432
0.950,0.03636,7,0.756562,0.744808,0.579240,0.921402
0.950,0.03636,8,0.737586,0.773898,0.577190,0.921421
0.950,0.04420,1,0.656799,0.711207,0.460575,0.921315
0.950,0.04420,2,0.698495,0.689546,0.452195,0.921408
0.950,0.04420,3,0.655326,0.639479,0.457883,0.921458
0.950,0.04420,4,0.682659,0.623849,0.429832,0.921404
0.950,0.04420,5,0.687805,0.663445,0.463525,0.921367
0.950,0.04420,6,0.667119,0.637614,0.413999,0.921342
0.950,0.04420,7,0.650706,0.645247,0.417335,0.921409
0.950,0.04420,8,0.634188,0.686849,0.416616,0.921499
0.950,0.05204,1,0.577576,0.512980,0.320773,0.921370
0.950,0.05204,2,0.602507,0.565517,0.373802,0.921453
0.950,0.05204,3,0.521244,0.543339,0.259346,0.921390
0.950,0.05204,4,0.553929,0.550092,0.303116,0.921339
0.950,0.05204,5,0.569617,0.561718,0.309486,0.921373
0.950,0.05204,6,0.560904,0.550376,0.267472,0.921365
0.950,0.05204,7,0.562785,0.553056,0.310504,0.921400
0.950,0.05204,8,0.546081,0.570461,0.274494,0.921358
0.950,0.05988,1,0.478098,0.477453,0.206306,0.921351
0.950,0.05988,2,0.436464,0.517814,0.258516,0.921438
0.950,0.05988,3,0.428068,0.472608,0.182522,0.921414
0.950,0.05988,4,0.462275,0.507991,0.235953,0.921431
0.950,0.05988,5,0.480902,0.488849,0.217582,0.921418
0.950,0.05988,6,0.483717,0.475949,0.231093,0.921438
0.950,0.05988,7,0.463668,0.494124,0.227540,0.921417
0.950,0.05988,8,0.449968,0.440438,0.175280,0.921352
0.950,0.06772,1,0.385654,0.384462,0.174448,0.921328
0.950,0.06772,2,0.351177,0.339095,0.121795,0.921410
0.950,0.06772,3,0.398136,0.412791,0.185566,0.921354
0.950,0.06772,4,0.417861,0.325386,0.150308,0.921361
0.950,0.06772,5,0.384075,0.409321,0.131225,0.921435
0.950,0.06772,6,0.381561,0.365813,0.113594,0.921365
0.950,0.06772,7,0.359901,0.406858,0.139676,0.921408
0.950,0.06772,8,0.410473,0.359339,0.149210,0.921444
0.950,0.07556,1,0.270085,0.398029,0.136149,0.921337
0.950,0.07556,2,0.368123,0.302841,0.097513,0.921384
0.950,0.07556,3,0.284335,0.298759,0.066624,0.921354
0.950,0.07556,4,0.293125,0.294453,0.133025,0.921353
0.950,0.07556,5,0.326615,0.287879,0.130938,0.921325
0.950,0.07556,6,0.295398,0.276279,0.113912,0.921328
0.950,0.07556,7,0.334050,0.325219,0.074668,0.921346
0.950,0.07556,8,0.293447,0.284251,0.019816,0.921369
0.950,0.08340,1,0.228151,0.269549,-0.012482,0.921300
0.950,0.08340,2,0.209486,0.211305,-0.004692,0.921358
0.950,0.08340,3,0.213831,0.234797,0.050330,0.921292
0.950,0.08340,4,0.262600,0.229886,0.076322,0.921330
0.950,0.08340,5,0.197078,0.223113,0.053632,0.921289
0.950,0.08340,6,0.222757,0.235272,0.010403,0.921318
0.950,0.08340,7,0.236116,0.214075,0.030279,0.921301
0.950,0.08340,8,0.234787,0.192288,0.020842,0.921326
0.950,0.09124,1,0.163350,0.176034,-0.049061,0.921242
0.950,0.09124,2,0.222787,0.192971,0.042728,0.921252
0.950,0.09124,3,0.216173,0.089675,0.096305,0.921227
0.950,0.09124,4,0.160287,0.226986,-0.016063,0.921315
0.950,0.09124,5,0.150731,0.143198,0.001989,0.921227
0.950,0.09124,6,0.173723,0.173413,0.071160,0.921287
0.950,0.09124,7,0.190804,0.127089,0.002387,0.921239
0.950,0.09124,8,0.099452,0.184036,0.010196,0.921252
0.950,0.09908,1,0.125808,0.152382,0.033651,0.921160
0.950,0.09908,2,0.170667,0.134962,0.036352,0.921208
0.950,0.09908,3,0.131809,0.156450,-0.063461,0.921152
0.950,0.09908,4,0.118108,0.143740,0.022423,0.921144
0.950,0.09908,5,0.153680,0.040324,0.023986,0.921203
0.950,0.09908,6,0.097139,0.082827,-0.010067,0.921128
0.950,0.09908,7,0.133284,0.123886,0.004301,0.921222
0.950,0.09908,8,0.152761,0.128943,0.035285,0.921178
0.950,0.10692,1,0.061836,0.063385,-0.015605,0.921088
0.950,0.10692,2,0.127751,0.047843,0.044502,0.921093
0.950,0.10692,3,0.131103,0.060353,-0.010232,0.921096
0.950,0.10692,4,0.100543,0.146692,0.021056,0.921022
0.950,0.10692,5,0.079933,0.054738,0.013708,0.921028
0.950,0.10692,6,0.097032,0.039670,-0.003179,0.921086
0.950,0.10692,7,0.060131,0.132015,-0.001783,0.921088
0.950,0.10692,8,0.128821,0.147358,0.036114,0.921117
0.950,0.11476,1,-0.020105,0.048968,-0.002813,0.920959
0.950,0.11476,2,0.081201,0.068799,0.023234,0.920914
0.950,0.11476,3,0.047388,0.060074,0.012474,0.920932
0.950,0.11476,4,0.094160,0.019581,-0.133051,0.920985
0.950,0.11476,5,0.034634,0.018013,-0.008066,0.920913
0.950,0.11476,6,0.117773,0.072304,-0.052177,0.920916
0.950,0.11476,7,0.125745,0.012331,-0.005230,0.920942
0.950,0.11476,8,0.028987,0.122905,0.019512,0.920963
0.950,0.12260,1,-0.032842,-0.011257,-0.008519,0.920789
0.950,0.12260,2,0.013587,-0.035208,-0.049724,0.920718
0.950,0.12260,3,0.003192,0.084502,-0.027114,0.920884
0.950,0.12260,4,-0.009356,0.014944,-0.027681,0.920781
0.950,0.12260,5,0.001171,0.028116,-0.032730,0.920744
0.950,0.12260,6,0.084851,-0.025257,0.000484,0.920840
0.950,0.12260,7,0.071610,0.033031,0.017829,0.920796
0.950,0.12260,8,0.052723,0.070801,0.056666,0.920790
0.950,0.13044,1,-0.025633,0.056005,-0.026316,0.920580
0.950,0.13044,2,0.071400,0.047073,-0.042094,0.920588
0.950,0.13044,3,-0.014551,0.003238,0.006919,0.920526
0.950,0.13044,4,0.032904,0.111824,0.006148,0.920576
0.950,0.13044,5,-0.010602,0.031516,0.006915,0.920575
0.950,0.13044,6,0.020197,0.053748,0.061370,0.920607
0.950,0.13044,7,-0.034726,0.006421,0.050997,0.920642
0.950,0.13044,8,0.015276,-0.032640,0.025149,0.920641
0.950,0.13829,1,-0.036480,0.015150,0.053272,0.920405
0.950,0.13829,2,0.057583,0.016006,-0.017904,0.920335
0.950,0.13829,3,-0.001379,0.014203,0.011579,0.920353
0.950,0.13829,4,0.065604,0.031004,-0.080679,0.920373
0.950,0.13829,5,-0.020209,0.009736,-0.065251,0.920400
0.950,0.13829,6,0.004930,-0.002733,0.049812,0.920281
0.950,0.13829,7,0.033177,-0.031782,-0.031076,0.920332
0.950,0.13829,8,-0.000615,0.052967,-0.003272,0.920399
0.950,0.14613,1,0.005558,0.102971,0.034969,0.920150
0.950,0.14613,2,0.019387,-0.011024,-0.014665,0.920175
0.950,0.14613,3,-0.025600,0.065871,0.006723,0.920209
0.950,0.14613,4,-0.028509,0.016110,0.015312,0.920098
0.950,0.14613,5,0.029065,0.029313,0.032833,0.920195
0.950,0.14613,6,0.029421,-0.028246,-0.023866,0.920106
0.950,0.14613,7,0.043676,-0.020704,0.000922,0.920159
0.950,0.14613,8,-0.032350,-0.057044,-0.024493,0.920166
0.950,0.15397,1,0.005621,-0.010181,0.023949,0.919885
0.950,0.15397,2,0.055575,-0.012708,0.029953,0.919873
0.950,0.15397,3,-0.035622,-0.035492,-0.022358,0.919836
0.950,0.15397,4,-0.021210,0.031739,-0.021809,0.919876
0.950,0.15397,5,0.030144,0.075124,-0.020421,0.919849
0.950,0.15397,6,-0.003731,0.020738,0.075375,0.919936
0.950,0.15397,7,0.004492,0.028899,0.020895,0.919957
0.950,0.15397,8,-0.034860,0.038604,0.001297,0.919869
1.000,0.00500,1,0.995121,0.994567,0.990000,0.929176
1.000,0.00500,2,0.994605,0.994942,0.989635,0.929202
1.000,0.00500,3,0.994273,0.995549,0.990133,0.929251
1.000,0.00500,4,0.995030,0.994601,0.989611,0.929142
1.000,0.00500,5,0.994954,0.994066,0.988591,0.929173
1.000,0.00500,6,0.994780,0.994749,0.988746,0.929214
1.000,0.00500,7,0.994682,0.994657,0.989445,0.929142
1.000,0.00500,8,0.994712,0.995301,0.990188,0.929142
1.000,0.01200,1,0.969113,0.969546,0.942960,0.929206
1.000,0.01200,2,0.966198,0.972830,0.940041,0.929157
1.000,0.01200,3,0.967795,0.969376,0.940331,0.929162
1.000,0.01200,4,0.968887,0.970345,0.940537,0.929128
1.000,0.01200,5,0.968198,0.967773,0.938142,0.929169
1.000,0.01200,6,0.970859,0.971520,0.944664,0.929194
1.000,0.01200,7,0.971264,0.971075,0.942556,0.929128
1.000,0.01200,8,0.969704,0.967418,0.937227,0.929132
1.000,0.01901,1,0.927645,0.927594,0.864181,0.929210
1.000,0.01901,2,0.922189,0.924816,0.847735,0.929167
1.000,0.01901,3,0.929048,0.930185,0.863933,0.929144
1.000,0.01901,4,0.924123,0.922018,0.846668,0.929217
1.000,0.01901,5,0.924579,0.921908,0.848808,0.929270
1.000,0.01901,6,0.922995,0.919758,0.860151,0.929152
1.000,0.01901,7,0.933936,0.924749,0.863492,0.929180
1.000,0.01901,8,0.928888,0.925624,0.863017,0.929155
1.000,0.02601,1,0.866293,0.858113,0.726238,0.929233
1.000,0.02601,2,0.854436,0.857147,0.730578,0.929229
1.000,0.02601,3,0.869629,0.866612,0.762250,0.929191
1.000,0.02601,4,0.863162,0.863565,0.742560,0.929156
1.000,0.02601,5,0.871135,0.868241,0.753789,0.929199
1.000,0.02601,6,0.865122,0.870882,0.736925,0.929136
1.000,0.02601,7,0.862182,0.848194,0.738817,0.929152
1.000,0.02601,8,0.873280,0.868239,0.758805,0.929193
1.000,0.03301,1,0.814445,0.795987,0.651757,0.929135
1.000,0.03301,2,0.783608,0.807081,0.628280,0.929213
1.000,0.03301,3,0.785765,0.798497,0.605786,0.929161
1.000,0.03301,4,0.800079,0.765167,0.605451,0.929223
1.000,0.03301,5,0.793703,0.785790,0.627411,0.929243
1.000,0.03301,6,0.798004,0.782237,0.604553,0.929201
1.000,0.03301,7,0.778967,0.797314,0.616921,0.929124
1.000,0.03301,8,0.780195,0.785968,0.620104,0.929176
1.000,0.04002,1,0.716296,0.709321,0.491752,0.929152
1.000,0.04002,2,0.733683,0.703163,0.486865,0.929182
1.000,0.04002,3,0.719493,0.698483,0.480000,0.929180
1.000,0.04002,4,0.702730,0.705832,0.493940,0.929178
1.000,0.04002,5,0.719600,0.696702,0.497663,0.929206
1.000,0.04002,6,0.737115,0.715889,0.517142,0.929157
1.000,0.04002,7,0.696385,0.716375,0.501291,0.929179
1.000,0.04002,8,0.720773,0.727159,0.517975,0.929093
1.000,0.04702,1,0.560345,0.639916,0.332141,0.929141
1.000,0.04702,2,0.643043,0.598354,0.367517,0.929163
1.000,0.04702,3,0.655229,0.637121,0.447860,0.929145
1.000,0.04702,4,0.671616,0.644035,0.438497,0.929166
1.000,0.04702,5,0.628920,0.634750,0.413996,0.929148
1.000,0.04702,6,0.621191,0.621841,0.351880,0.929272
1.000,0.04702,7,0.623448,0.606759,0.336022,0.929138
1.000,0.04702,8,0.646868,0.603466,0.414364,0.929144
1.000,0.05403,1,0.558498,0.546811,0.249203,0.929167
1.000,0.05403,2,0.537003,0.568296,0.268289,0.929196
1.000,0.05403,3,0.532490,0.528991,0.257840,0.929151
1.000,0.05403,4,0.499890,0.538131,0.234211,0.929185
1.000,0.05403,5,0.531852,0.543181,0.297506,0.929130
1.000,0.05403,6,0.521252,0.550019,0.320117,0.929156
1.000,0.05403,7,0.531212,0.521789,0.286518,0.929148
1.000,0.05403,8,0.542923,0.559141,0.336619,0.929222
1.000,0.06103,1,0.479093,0.444201,0.247099,0.929149
1.000,0.06103,2,0.459306,0.444772,0.229985,0.929142
1.000,0.06103,3,0.422212,0.438943,0.232005,0.929146
1.000,0.06103,4,0.443445,0.463341,0.162404,0.929146
1.000,0.06103,5,0.463905,0.513121,0.233078,0.929143
1.000,0.06103,6,0.461783,0.465901,0.175150,0.929145
1.000,0.06103,7,0.436166,0.454462,0.155351,0.929190
1.000,0.06103,8,0.440258,0.492292,0.261019,0.929174
1.000,0.06803,1,0.322983,0.403883,0.166822,0.929165
1.000,0.06803,2,0.365752,0.386701,0.194561,0.929143
1.000,0.06803,3,0.333703,0.416904,0.117228,0.929111
1.000,0.06803,4,0.409015,0.369130,0.187711,0.929125
1.000,0.06803,5,0.398037,0.401961,0.172168,0.929140
1.000,0.06803,6,0.362226,0.377733,0.131381,0.929164
1.000,0.06803,7,0.300117,0.343563,0.128998,0.929150
1.000,0.06803,8,0.344519,0.346474,0.106448,0.929096
1.000,0.07504,1,0.289910,0.292342,0.046239,0.929121
1.000,0.07504,2,0.278666,0.310395,0.168188,0.929072
1.000,0.07504,3,0.300424,0.314018,0.053132,0.929081
1.000,0.07504,4,0.319752,0.300115,0.123926,0.929149
1.000,0.07504,5,0.325592,0.270127,0.035928,0.929131
1.000,0.07504,6,0.286987,0.294017,0.092326,0.929129
1.000,0.07504,7,0.321024,0.291153,0.075402,0.929106
1.000,0.07504,8,0.268864,0.270376,0.117851,0.929142
1.000,0.08204,1,0.216874,0.209257,0.039763,0.929052
1.000,0.08204,2,0.263859,0.203674,0.074830,0.929036
1.000,0.08204,3,0.258831,0.198702,0.072046,0.929107
1.000,0.08204,4,0.221676,0.218636,0.109892,0.929096
1.000,0.08204,5,0.236768,0.322840,0.051253,0.929076
1.000,0.08204,6,0.267103,0.244697,0.113306,0.929098
1.000,0.08204,7,0.251164,0.207221,0.082816,0.929064
1.000,0.08204,8,0.165716,0.234355,-0.034008,0.929045
1.000,0.08904,1,0.142898,0.167662,0.037216,0.929012
1.000,0.08904,2,0.205990,0.174654,-0.004013,0.929013
1.000,0.08904,3,0.214092,0.216096,0.082846,0.929041
1.000,0.08904,4,0.224799,0.188578,0.053704,0.929043
1.000,0.08904,5,0.180299,0.180282,0.094657,0.928989
1.000,0.08904,6,0.222985,0.218594,-0.023726,0.929014
1.000,0.08904,7,0.172623,0.243884,0.060633,0.929074
1.000,0.08904,8,0.216756,0.176021,0.007911,0.928993
1.000,0.09605,1,0.175609,0.184259,0.005537,0.928964
1.000,0.09605,2,0.181997,0.162557,0.006892,0.928958
1.000,0.09605,3,0.125177,0.173201,0.020309,0.928955
1.000,0.09605,4,0.181531,0.189982,0.026845,0.928906
1.000,0.09605,5,0.128960,0.154959,0.046711,0.928949
1.000,0.09605,6,0.108776,0.123224,0.039188,0.928912
1.000,0.09605,7,0.095154,0.126340,-0.069352,0.928957
1.000,0.09605,8,0.096500,0.155373,0.012190,0.928991
1.000,0.10305,1,0.097358,0.110299,0.024704,0.928848
1.000,0.10305,2,0.091286,0.115433,-0.006270,0.928832
1.000,0.10305,3,0.136765,0.106094,0.037716,0.928887
1.000,0.10305,4,0.076004,0.134470,-0.055127,0.928895
1.000,0.10305,5,0.053720,0.107739,0.043542,0.928894
1.000,0.10305,6,0.124352,0.100082,0.037144,0.928840
1.000,0.10305,7,0.144640,0.105373,0.029744,0.928834
1.000,0.10305,8,0.110433,0.073656,-0.016902,0.928865
1.000,0.11006,1,0.133802,0.126104,0.030290,0.928725
1.000,0.11006,2,0.015245,0.087726,0.013468,0.928728
1.000,0.11006,3,0.069294,0.088759,-0.001064,0.928765
1.000,0.11006,4,0.159342,0.056981,0.056325,0.928789
1.000,0.11006,5,0.051301,0.102924,0.000866,0.928757
1.000,0.11006,6,0.121396,0.087931,0.091674,0.928770
1.000,0.11006,7,0.116554,0.000734,0.041222,0.928708
1.000,0.11006,8,0.076263,-0.012989,-0.004850,0.928717
1.000,0.11706,1,0.003694,0.000040,0.020894,0.928605
1.000,0.11706,2,0.000937,0.076233,-0.077588,0.928594
1.000,0.11706,3,0.019864,0.097788,-0.030701,0.928614
1.000,0.11706,4,0.080906,-0.049695,0.049839,0.928636
1.000,0.11706,5,-0.035907,0.074992,0.002316,0.928621
1.000,0.11706,6,0.057032,0.059404,0.007354,0.928600
1.000,0.11706,7,0.055823,0.011266,0.045301,0.928567
1.000,0.11706,8,-0.002243,0.103011,-0.011207,0.928611
1.000,0.12406,1,0.055701,0.060538,0.037878,0.928523
1.000,0.12406,2,0.068356,0.051223,0.059215,0.928502
1.000,0.12406,3,0.060555,0.037707,0.002508,0.928424
1.000,0.12406,4,0.008311,0.047390,-0.024137,0.928401
1.000,0.12406,5,0.062758,0.015892,0.049445,0.928434
1.000,0.12406,6,0.094057,0.040644,0.043332,0.928484
1.000,0.12406,7,0.028100,0.054580,-0.032775,0.928430
1.000,0.12406,8,0.065806,0.029108,-0.002699,0.928453
1.000,0.13107,1,0.033682,-0.042960,-0.010921,0.928248
1.000,0.13107,2,0.053160,-0.027635,0.002491,0.928222
1.000,0.13107,3,-0.005537,-0.020786,0.051171,0.928209
1.000,0.13107,4,0.050859,0.019039,-0.015910,0.928259
1.000,0.13107,5,0.038140,0.098313,-0.042648,0.928310
1.000,0.13107,6,0.035188,-0.009606,0.022524,0.928199
1.000,0.13107,7,0.023158,0.020138,0.079299,0.928246
1.000,0.13107,8,0.074485,0.124593,0.045595,0.928240
1.000,0.13807,1,0.055472,-0.015897,0.025560,0.928033
1.000,0.13807,2,0.038856,0.059379,0.036868,0.927979
1.000,0.13807,3,0.058642,0.004822,-0.013791,0.928083
1.000,0.13807,4,0.014828,-0.002548,0.002034,0.928073
1.000,0.13807,5,0.026013,-0.042712,0.002575,0.927974
1.000,0.13807,6,0.015635,-0.027633,0.005592,0.928100
1.000,0.13807,7,0.016634,-0.071067,0.044667,0.928061
1.000,0.13807,8,0.005720,-0.025459,0.001397,0.928073
