alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.20,1.60,50,1228,-1,10444,0.5542,8.5719e-05,NaN,9.7421e-05,NaN
0.20,1.60,50,7508,-1,3432,0.4885,1.6962e-05,NaN,3.1254e-04,NaN
0.20,1.60,50,472,-1,17846,0.4958,2.6159e-04,NaN,8.5874e-05,NaN
0.20,1.60,50,1836,4204,5379,0.5728,5.5237e-05,NaN,4.8453e-02,4.7353e-02
0.20,1.60,50,860,-1,681,0.3994,8.4361e-05,NaN,7.1549e-05,NaN
0.20,1.60,50,7240,-1,13287,0.4998,1.5598e-05,NaN,2.8068e-04,NaN
0.20,1.60,50,5020,5232,6699,0.5806,2.1946e-05,NaN,3.8224e-02,2.4858e-02
0.20,1.60,50,4032,-1,6992,0.4756,2.5362e-05,NaN,1.2544e-04,NaN
0.20,1.60,50,900,-1,118,0.6089,1.3929e-04,NaN,1.0883e-04,NaN
0.20,1.60,50,8372,-1,2267,0.4814,1.4288e-05,NaN,4.8115e-04,NaN
0.20,1.60,50,364,-1,16973,0.3193,1.7203e-04,NaN,5.9594e-05,NaN
0.20,1.60,50,5288,-1,13899,0.4404,1.5800e-05,NaN,1.3789e-04,NaN
0.20,1.60,50,880,-1,6942,0.6172,1.7448e-04,NaN,1.1879e-04,NaN
0.20,1.60,50,3348,-1,12967,0.4719,2.6287e-05,NaN,1.0857e-04,NaN
0.20,1.60,50,1752,-1,179,0.5215,5.8615e-05,NaN,1.0007e-04,NaN
0.20,1.60,50,2892,-1,856,0.4399,3.0550e-05,NaN,9.9799e-05,NaN
0.20,1.60,50,8772,-1,16438,0.5547,1.4197e-05,NaN,6.6732e-04,NaN
0.20,1.60,50,7152,-1,7172,0.3193,1.1378e-05,NaN,2.0217e-04,NaN
0.20,1.60,50,3820,-1,13378,0.5137,3.4531e-05,NaN,1.4038e-04,NaN
0.20,1.60,50,3928,-1,3637,0.3469,1.8835e-05,NaN,9.2171e-05,NaN
0.20,1.60,50,1924,-1,5391,0.5220,5.1352e-05,NaN,9.8339e-05,NaN
0.20,1.60,50,5524,-1,12871,0.4207,1.7839e-05,NaN,1.4811e-04,NaN
0.20,1.60,50,1628,-1,12295,0.3984,5.0092e-05,NaN,8.0295e-05,NaN
0.20,1.60,50,104,-1,16096,0.3403,8.0731e-04,NaN,6.7595e-05,NaN
0.20,1.60,50,8180,-1,517,0.5942,2.2224e-05,NaN,5.4236e-04,NaN
0.20,1.60,50,4624,-1,3263,0.3701,1.6387e-05,NaN,1.1489e-04,NaN
0.20,1.60,50,3724,-1,804,0.4609,2.5234e-05,NaN,1.1273e-04,NaN
0.20,1.60,50,3956,-1,8867,0.4685,1.8884e-05,NaN,4.0482e-02,NaN
0.20,1.60,50,3588,-1,12012,0.4707,2.4557e-05,NaN,1.0932e-04,NaN
0.20,1.60,50,5408,-1,6116,0.4790,2.0731e-05,NaN,1.6216e-04,NaN
0.20,1.60,50,4524,-1,2547,0.4565,1.9862e-05,NaN,1.2559e-04,NaN
0.20,1.60,50,5212,-1,6263,0.3821,1.6343e-05,NaN,1.3717e-04,NaN
0.20,1.60,50,4448,-1,10163,0.4216,1.7475e-05,NaN,1.1421e-04,NaN
0.20,1.60,50,6988,-1,2069,0.5547,2.2343e-05,NaN,3.0836e-04,NaN
0.20,1.60,50,4076,-1,19078,0.5117,2.9697e-05,NaN,1.3902e-04,NaN
0.20,1.60,50,3372,-1,10752,0.5010,3.1298e-05,NaN,1.1866e-04,NaN
0.20,1.60,50,5128,-1,19069,0.4407,2.0751e-05,NaN,1.4333e-04,NaN
0.20,1.60,50,2536,-1,13709,0.5186,4.0026e-05,NaN,1.0824e-04,NaN
0.20,1.60,50,312,-1,16156,0.6064,6.9266e-04,NaN,1.2599e-04,NaN
0.20,1.60,50,1900,-1,10266,0.4719,4.6051e-05,NaN,9.0109e-05,NaN
0.20,1.60,50,9260,-1,3144,0.3740,1.2640e-05,NaN,8.8964e-04,NaN
0.20,1.60,50,7120,7364,6322,0.5801,2.5339e-05,NaN,2.2128e-02,7.5467e-04
0.20,1.60,50,2412,-1,1890,0.5654,4.6612e-05,NaN,1.1902e-04,NaN
0.20,1.60,50,7304,-1,16860,0.3728,1.0134e-05,NaN,2.2023e-04,NaN
0.20,1.60,50,3592,-1,19295,0.4807,2.8076e-05,NaN,1.1488e-04,NaN
0.20,1.60,50,3368,-1,16136,0.4822,4.0646e-05,NaN,1.2729e-04,NaN
0.20,1.60,50,6344,-1,4789,0.4424,1.4702e-05,NaN,1.8222e-04,NaN
0.20,1.60,50,6028,-1,17024,0.5630,2.2990e-05,NaN,2.2817e-04,NaN
0.20,1.60,50,2868,3108,1984,0.5815,4.6719e-05,NaN,1.5986e-02,2.8713e-04
0.20,1.60,50,548,-1,13335,0.4797,1.5155e-04,NaN,7.8010e-05,NaN
0.20,1.60,50,6624,-1,19572,0.4590,1.7731e-05,NaN,2.2442e-04,NaN
0.20,1.60,50,1608,1832,3573,0.5864,6.1608e-05,NaN,3.7939e-02,4.6955e-02
0.20,1.60,50,2032,9364,7433,0.5747,5.5086e-05,NaN,1.7422e-04,5.9237e-04
0.20,1.60,50,5024,-1,19085,0.4211,1.9886e-05,NaN,1.4217e-04,NaN
0.20,1.60,50,6672,-1,8128,0.4082,1.6410e-05,NaN,2.1526e-04,NaN
0.20,1.60,50,2464,-1,6276,0.4946,4.9199e-05,NaN,1.0911e-04,NaN
0.20,1.60,50,5476,-1,15705,0.5361,2.7495e-05,NaN,1.9698e-04,NaN
0.20,1.60,50,7300,-1,14836,0.3315,9.0699e-06,NaN,2.0888e-04,NaN
0.20,1.60,50,6908,-1,17486,0.4902,2.1715e-05,NaN,2.6986e-04,NaN
0.20,1.60,50,7932,-1,7701,0.4773,1.4152e-05,NaN,3.7061e-04,NaN
0.20,1.60,50,1612,-1,19485,0.4678,5.6738e-05,NaN,1.6657e-04,NaN
0.20,1.60,50,7788,-1,17322,0.5522,2.0619e-05,NaN,4.2074e-04,NaN
0.20,1.60,50,2944,-1,1164,0.6177,4.8616e-05,NaN,1.4294e-04,NaN
0.20,1.60,50,7064,9692,9409,0.4607,1.1519e-05,NaN,6.1982e-04,1.1569e-03
0.20,1.60,50,5476,-1,2767,0.5259,2.3669e-05,NaN,1.8952e-04,NaN
0.20,1.60,50,5500,8360,14429,0.5991,2.1241e-05,NaN,4.3878e-02,5.1863e-02
0.20,1.60,50,3972,-1,9836,0.5767,3.1339e-05,NaN,1.5117e-04,NaN
0.20,1.60,50,7816,-1,1876,0.4429,1.3246e-05,NaN,3.3022e-04,NaN
0.20,1.60,50,7808,-1,10238,0.4595,1.8642e-05,NaN,3.6634e-04,NaN
0.20,1.60,50,384,-1,13780,0.3779,2.0242e-04,NaN,6.6642e-05,NaN
0.20,1.60,50,740,-1,13932,0.4038,9.0957e-05,NaN,6.8967e-05,NaN
0.20,1.60,50,9192,9512,4659,0.5566,1.9042e-05,NaN,6.4450e-03,7.1905e-04
0.20,1.60,50,2584,-1,3335,0.5488,6.7661e-05,NaN,1.3543e-04,NaN
0.20,1.60,50,7252,-1,7590,0.4800,1.5173e-05,NaN,2.7117e-04,NaN
0.20,1.60,50,2108,2536,19597,0.5562,4.2712e-05,NaN,4.0299e-02,4.2475e-02
0.20,1.60,50,3960,-1,19132,0.5259,3.2858e-05,NaN,1.4329e-04,NaN
0.20,1.60,50,2120,-1,6062,0.4121,2.7434e-05,NaN,7.6428e-05,NaN
0.20,1.60,50,8604,-1,1957,0.4976,1.9614e-05,NaN,6.0058e-04,NaN
0.20,1.60,50,2176,-1,192,0.5474,4.6633e-05,NaN,1.1027e-04,NaN
0.20,1.60,50,2780,-1,9575,0.4646,3.9461e-05,NaN,1.0756e-04,NaN
0.20,1.60,50,968,-1,2449,0.4373,8.8128e-05,NaN,7.9905e-05,NaN
0.20,1.60,50,8280,-1,15126,0.4673,1.2174e-05,NaN,4.0445e-04,NaN
0.20,1.60,50,2068,-1,10254,0.5210,6.0814e-05,NaN,1.0811e-04,NaN
0.20,1.60,50,1768,-1,10366,0.5186,4.2442e-05,NaN,8.6254e-05,NaN
0.20,1.60,50,4688,-1,13166,0.5454,3.4016e-05,NaN,1.7877e-04,NaN
0.20,1.60,50,5648,-1,2248,0.5361,2.1900e-05,NaN,1.9568e-04,NaN
0.20,1.60,50,1244,-1,19543,0.5088,8.4825e-05,NaN,9.3582e-05,NaN
0.20,1.60,50,8032,-1,16560,0.5283,1.7248e-05,NaN,4.3819e-04,NaN
0.20,1.60,50,3260,5120,17108,0.3850,2.7275e-05,NaN,5.0040e-04,6.1135e-05
0.20,1.60,50,7220,-1,8807,0.4070,1.4014e-05,NaN,2.3408e-04,NaN
0.20,1.60,50,2472,-1,11384,0.5361,5.1073e-05,NaN,1.1625e-04,NaN
0.20,1.60,50,1880,-1,7755,0.3943,3.9567e-05,NaN,7.9862e-05,NaN
0.20,1.60,50,3128,-1,1156,0.4070,2.4567e-05,NaN,9.3460e-05,NaN
0.20,1.60,50,2196,-1,10847,0.5532,6.9527e-05,NaN,1.2684e-04,NaN
0.20,1.60,50,7688,-1,9955,0.4966,1.5662e-05,NaN,3.3088e-04,NaN
0.20,1.60,50,7416,-1,13421,0.5249,1.3020e-05,NaN,8.5750e-04,NaN
0.20,1.60,50,6428,9564,11556,0.5952,3.0262e-05,NaN,4.8814e-04,2.9188e-02
0.20,1.60,50,2752,-1,19764,0.5249,4.6502e-05,NaN,1.1783e-04,NaN
0.20,1.60,50,1248,-1,6262,0.5552,7.8836e-05,NaN,9.6509e-05,NaN
0.20,1.60,50,2296,-1,15941,0.4153,4.0487e-05,NaN,8.8049e-05,NaN
0.20,1.60,50,3580,-1,11194,0.3691,1.9453e-05,NaN,8.9730e-05,NaN
0.20,1.60,50,9592,-1,7513,0.5142,1.6766e-05,NaN,2.1721e-03,NaN
0.20,1.60,50,880,-1,6965,0.4397,1.1444e-04,NaN,8.3183e-05,NaN
0.20,1.60,50,7636,-1,7377,0.5781,1.7819e-05,NaN,3.8098e-04,NaN
0.20,1.60,50,1268,-1,14324,0.4531,7.8140e-05,NaN,8.5837e-05,NaN
0.20,1.60,50,1144,-1,837,0.4241,7.3920e-05,NaN,7.8951e-05,NaN
0.20,1.60,50,4700,-1,12374,0.4819,2.7284e-05,NaN,1.6414e-04,NaN
0.20,1.60,50,7152,7356,19875,0.4834,1.3956e-05,NaN,3.9516e-02,4.3488e-02
0.20,1.60,50,4908,7416,13663,0.4490,2.0542e-05,NaN,4.1042e-04,1.2586e-04
0.20,1.60,50,7480,-1,12628,0.4385,1.3917e-05,NaN,2.6308e-04,NaN
0.20,1.60,50,6528,-1,10636,0.2727,1.1459e-05,NaN,1.5326e-04,NaN
0.20,1.60,50,432,9408,2185,0.5879,3.3213e-04,NaN,2.4487e-04,6.5656e-04
0.20,1.60,50,8132,-1,15803,0.5186,1.8311e-05,NaN,4.2848e-04,NaN
0.20,1.60,50,6588,-1,11584,0.5957,2.3922e-05,NaN,1.5312e-03,NaN
0.20,1.60,50,9216,-1,19892,0.5186,1.6178e-05,NaN,1.0936e-03,NaN
0.20,1.60,50,5736,-1,17164,0.5386,2.5683e-05,NaN,2.0954e-04,NaN
0.20,1.60,50,1244,-1,8761,0.4788,7.1432e-05,NaN,8.5123e-05,NaN
0.20,1.60,50,1600,-1,1181,0.4097,4.7209e-05,NaN,7.7292e-05,NaN
0.20,1.60,50,2476,-1,9190,0.3857,2.8102e-05,NaN,8.2079e-05,NaN
0.20,1.60,50,1124,-1,4408,0.3716,2.2121e-05,NaN,3.3713e-02,NaN
0.20,1.60,50,9212,-1,4014,0.4282,1.1204e-05,NaN,8.6343e-04,NaN
0.20,1.60,50,1440,-1,717,0.4243,5.6030e-05,NaN,8.2238e-05,NaN
0.20,1.60,50,9632,-1,16870,0.4595,1.0942e-05,NaN,1.9320e-03,NaN
0.20,1.60,50,3724,-1,14215,0.3831,2.7227e-05,NaN,1.0669e-04,NaN
0.20,1.60,50,5256,-1,19556,0.4087,1.6630e-05,NaN,1.3886e-04,NaN
0.20,1.60,50,9076,-1,15076,0.5190,1.3697e-05,NaN,8.4419e-04,NaN
0.20,1.60,50,896,8656,6309,0.6084,1.1861e-04,NaN,1.7197e-04,3.0947e-04
0.20,1.60,50,2252,2988,1593,0.5752,7.2260e-05,NaN,1.9296e-03,4.4453e-02
0.20,1.60,50,3020,-1,12355,0.6104,5.4229e-05,NaN,6.1853e-04,NaN
0.20,1.60,50,2696,-1,14745,0.4912,3.8185e-05,NaN,1.0617e-04,NaN
0.20,1.60,50,1192,-1,8629,0.4697,8.6664e-05,NaN,8.8757e-05,NaN
0.20,1.60,50,112,-1,15929,0.5151,1.3577e-03,NaN,9.1198e-05,NaN
0.20,1.60,50,8000,-1,10283,0.4546,1.6379e-05,NaN,6.9975e-04,NaN
0.20,1.60,50,1564,-1,1443,0.4541,7.1986e-05,NaN,9.2713e-05,NaN
0.20,1.60,50,4584,-1,19926,0.4475,1.9709e-05,NaN,1.3102e-04,NaN
0.20,1.60,50,7796,-1,3023,0.5195,1.6959e-05,NaN,3.6084e-04,NaN
0.20,1.60,50,7212,-1,16523,0.4360,1.4428e-05,NaN,9.2627e-04,NaN
0.20,1.60,50,7864,-1,12896,0.5132,1.7173e-05,NaN,7.2265e-04,NaN
0.20,1.60,50,1504,-1,18867,0.3613,5.1847e-05,NaN,7.5097e-05,NaN
0.20,1.60,50,2948,-1,9096,0.5156,4.0414e-05,NaN,1.1926e-04,NaN
0.20,1.60,50,3952,-1,6760,0.4072,2.1129e-05,NaN,1.0633e-04,NaN
0.20,1.60,50,1880,-1,16385,0.5269,5.8669e-05,NaN,2.0733e-04,NaN
0.20,1.60,50,9656,-1,10154,0.4607,1.5561e-05,NaN,2.3562e-03,NaN
0.20,1.60,50,3016,-1,19261,0.3638,1.6101e-05,NaN,7.9841e-05,NaN
0.20,1.60,50,5592,-1,17709,0.5234,2.5722e-05,NaN,1.9983e-04,NaN
0.20,1.60,50,884,-1,17769,0.4575,1.0154e-04,NaN,8.0672e-05,NaN
0.20,1.60,50,8428,-1,4986,0.5464,1.4464e-05,NaN,1.4923e-03,NaN
0.20,1.60,50,1632,4300,5504,0.3738,4.2852e-05,NaN,3.4068e-04,5.2793e-05
0.20,1.60,50,9588,-1,16342,0.5713,1.2240e-05,NaN,3.8990e-03,NaN
0.20,1.60,50,8128,-1,5328,0.4265,1.2042e-05,NaN,3.4606e-04,NaN
0.20,1.60,50,6440,-1,16893,0.3503,8.7241e-06,NaN,1.5277e-04,NaN
0.20,1.60,50,2084,-1,6649,0.2585,2.2313e-05,NaN,6.4358e-05,NaN
0.20,1.60,50,8516,-1,2308,0.6338,2.0640e-05,NaN,7.0421e-04,NaN
0.20,1.60,50,2928,3132,10109,0.6040,3.7602e-05,NaN,5.2253e-02,4.7587e-02
0.20,1.60,50,5400,5632,14566,0.5752,2.7788e-05,NaN,3.7307e-02,4.8925e-03
0.20,1.60,50,7048,-1,269,0.6211,2.7633e-05,NaN,3.6570e-04,NaN
0.20,1.60,50,3652,4232,17536,0.6157,4.5903e-05,NaN,2.5654e-03,7.7174e-05
0.20,1.60,50,1944,-1,10717,0.4290,4.5196e-05,NaN,8.4578e-05,NaN
0.20,1.60,50,9080,-1,6046,0.4502,1.0552e-05,NaN,7.0930e-04,NaN
0.20,1.60,50,6364,-1,16325,0.4351,1.7731e-05,NaN,1.9740e-04,NaN
0.20,1.60,50,7048,-1,17100,0.4766,1.5776e-05,NaN,2.4776e-04,NaN
0.20,1.60,50,2844,-1,13629,0.5249,4.4065e-05,NaN,1.2228e-04,NaN
0.20,1.60,50,5980,-1,10348,0.5854,1.6955e-05,NaN,6.0491e-04,NaN
0.20,1.60,50,6128,6352,4843,0.5825,1.5454e-05,NaN,3.0286e-02,4.7929e-02
0.20,1.60,50,5912,6136,11246,0.5547,1.4940e-05,NaN,4.0456e-02,4.3696e-02
0.20,1.60,50,1212,-1,14553,0.4851,1.0044e-04,NaN,9.6519e-05,NaN
0.20,1.60,50,7952,-1,17403,0.5132,1.8302e-05,NaN,4.0362e-04,NaN
0.20,1.60,50,3504,-1,1082,0.4170,2.7512e-05,NaN,1.0470e-04,NaN
0.20,1.60,50,8656,-1,17431,0.5420,1.7756e-05,NaN,2.8870e-03,NaN
0.20,1.60,50,1088,7832,2802,0.5962,9.5066e-05,NaN,1.9442e-04,1.9331e-04
0.20,1.60,50,6564,-1,180,0.3562,1.0381e-05,NaN,1.6629e-04,NaN
0.20,1.60,50,6220,-1,8739,0.5015,2.5973e-05,NaN,2.3599e-04,NaN
0.20,1.60,50,5428,-1,19999,0.4756,1.7123e-05,NaN,1.5448e-04,NaN
0.20,1.60,50,6408,-1,7003,0.4006,1.4369e-05,NaN,1.7439e-04,NaN
0.20,1.60,50,2660,-1,15668,0.6309,7.4054e-05,NaN,2.7722e-04,NaN
0.20,1.60,50,6192,-1,14282,0.5498,1.7071e-05,NaN,2.0393e-04,NaN
0.20,1.60,50,6076,-1,16740,0.4397,1.9160e-05,NaN,1.9189e-04,NaN
0.20,1.60,50,4684,-1,7848,0.5596,1.5221e-05,NaN,4.2205e-02,NaN
0.20,1.60,50,6948,-1,8051,0.5488,1.8945e-05,NaN,2.7322e-04,NaN
0.20,1.60,50,572,1040,19418,0.6733,3.1103e-04,NaN,3.5415e-03,5.6083e-02
0.20,1.60,50,2372,5508,10894,0.6377,7.3006e-05,NaN,1.0816e-03,4.7031e-02
0.20,1.60,50,6672,-1,15704,0.4954,2.0411e-05,NaN,4.4101e-04,NaN
0.20,1.60,50,7604,-1,3436,0.4524,1.3587e-05,NaN,2.8661e-04,NaN
0.20,1.60,50,8720,8924,16825,0.4556,6.3435e-06,NaN,3.3894e-02,3.5910e-02
0.20,1.60,50,8068,8316,3961,0.5684,1.4212e-05,NaN,3.0854e-02,4.4151e-02
0.20,1.60,50,3536,-1,12459,0.4907,2.4591e-05,NaN,1.1670e-04,NaN
0.20,1.60,50,2960,-1,14864,0.5264,4.1392e-05,NaN,1.2021e-04,NaN
0.20,1.60,50,6344,-1,9375,0.4170,1.3789e-05,NaN,1.7195e-04,NaN
0.20,1.60,50,4308,-1,4097,0.5146,3.1752e-05,NaN,1.5328e-04,NaN
0.20,1.60,50,4396,4896,7592,0.4187,2.1874e-05,NaN,1.9721e-03,6.1114e-05
0.20,1.60,50,8632,-1,16871,0.6030,1.9437e-05,NaN,7.5991e-04,NaN
0.20,1.60,50,4224,-1,18303,0.6118,4.0252e-05,NaN,1.8758e-04,NaN
0.20,1.60,50,2084,-1,11819,0.5483,4.6140e-05,NaN,1.0654e-04,NaN
0.20,1.60,50,2636,2844,11681,0.5552,3.5753e-05,NaN,4.7351e-02,4.3495e-02
0.20,1.60,50,5760,-1,3167,0.4060,1.3351e-05,NaN,1.3772e-04,NaN
0.20,1.60,50,2348,-1,7930,0.3962,3.1910e-05,NaN,8.3993e-05,NaN
0.20,1.60,50,3960,-1,9326,0.5981,4.8549e-05,NaN,1.7857e-04,NaN
0.20,1.60,50,6068,-1,4769,0.5010,2.3891e-05,NaN,2.1920e-04,NaN
0.20,1.60,50,1920,-1,4837,0.3660,4.2466e-05,NaN,8.0854e-05,NaN
0.20,1.60,50,2044,-1,5364,0.5884,6.0339e-05,NaN,1.1664e-04,NaN
0.20,1.60,50,3200,7644,685,0.5239,3.7659e-05,NaN,2.6464e-04,1.4005e-04
0.20,1.60,50,8620,-1,11112,0.4741,1.4946e-05,NaN,5.5816e-04,NaN
0.20,1.60,50,6200,9332,18630,0.6406,2.8544e-05,NaN,7.7690e-04,1.1493e-02
0.20,1.60,50,4980,-1,2972,0.5293,2.9358e-05,NaN,1.7889e-04,NaN
0.20,1.60,50,2780,-1,15487,0.4221,3.0740e-05,NaN,9.4046e-05,NaN
0.20,1.60,50,9536,-1,10152,0.4790,1.7382e-05,NaN,1.7685e-03,NaN
0.20,1.60,50,1084,3172,13010,0.5205,8.9903e-05,NaN,5.4369e-04,5.2379e-05
0.20,1.60,50,2284,-1,1482,0.4187,3.9191e-05,NaN,9.0163e-05,NaN
0.20,1.60,50,7760,-1,12153,0.4128,1.2923e-05,NaN,3.0623e-04,NaN
0.20,1.60,50,9772,-1,13169,0.6094,2.1779e-05,NaN,4.6184e-03,NaN
0.20,1.60,50,3200,-1,9761,0.5093,3.4572e-05,NaN,1.1915e-04,NaN
0.20,1.60,50,4300,-1,11639,0.4631,3.8118e-05,NaN,1.5746e-04,NaN
0.20,1.60,50,4328,-1,7369,0.4346,2.1402e-05,NaN,1.2375e-04,NaN
0.20,2.00,50,4484,-1,2641,0.4412,2.0759e-05,NaN,1.2743e-04,NaN
0.20,2.00,50,500,-1,12835,0.3850,1.5720e-04,NaN,6.8535e-05,NaN
0.20,2.00,50,320,-1,17946,0.5327,4.9692e-04,NaN,1.0260e-04,NaN
0.20,2.00,50,588,-1,7299,0.5249,2.2381e-04,NaN,9.4132e-05,NaN
0.20,2.00,50,7056,-1,18107,0.4885,1.2520e-05,NaN,2.4310e-04,NaN
0.20,2.00,50,9256,-1,1912,0.4355,9.1353e-06,NaN,9.4658e-04,NaN
0.20,2.00,50,5772,-1,1482,0.2939,8.2211e-06,NaN,1.1876e-04,NaN
0.20,2.00,50,276,-1,14065,0.2954,1.5710e-04,NaN,4.9715e-05,NaN
0.20,2.00,50,1468,-1,19652,0.3660,8.2723e-06,NaN,1.8712e-02,NaN
0.20,2.00,50,4688,-1,9357,0.6025,2.4495e-05,NaN,1.7182e-04,NaN
0.20,2.00,50,5328,-1,6059,0.4441,2.0397e-05,NaN,1.5981e-04,NaN
0.20,2.00,50,4008,-1,13217,0.4460,2.3637e-05,NaN,1.2502e-04,NaN
0.20,2.00,50,488,-1,6638,0.4104,1.9149e-04,NaN,7.5383e-05,NaN
0.20,2.00,50,584,-1,3454,0.5142,1.8784e-04,NaN,8.9321e-05,NaN
0.20,2.00,50,996,-1,2541,0.3403,7.1724e-05,NaN,6.7718e-05,NaN
0.20,2.00,50,7288,-1,11471,0.4255,1.3249e-05,NaN,2.4935e-04,NaN
0.20,2.00,50,4,-1,2749,0.6860,NaN,NaN,1.9141e-04,NaN
0.20,2.00,50,6028,-1,2075,0.4597,4.8972e-06,NaN,2.4434e-02,NaN
0.20,2.00,50,6500,-1,14044,0.4651,1.4288e-05,NaN,1.9535e-04,NaN
0.20,2.00,50,9524,-1,11667,0.4377,8.4813e-06,NaN,1.4318e-03,NaN
0.20,2.00,50,9124,-1,5356,0.4277,9.8127e-06,NaN,7.5273e-04,NaN
0.20,2.00,50,4212,-1,113,0.4365,1.5038e-05,NaN,1.1783e-04,NaN
0.20,2.00,50,6388,-1,14293,0.5068,1.5082e-05,NaN,2.2465e-04,NaN
0.20,2.00,50,9548,-1,14219,0.3953,1.0632e-05,NaN,1.5266e-03,NaN
0.20,2.00,50,4940,-1,1762,0.2054,7.4079e-06,NaN,8.4998e-05,NaN
0.20,2.00,50,9568,-1,11844,0.3928,9.2366e-06,NaN,1.5209e-03,NaN
0.20,2.00,50,9204,-1,1528,0.4832,1.1277e-05,NaN,9.6204e-04,NaN
0.20,2.00,50,1796,4772,9659,0.5967,6.9909e-05,NaN,4.6834e-04,7.9232e-05
0.20,2.00,50,9452,-1,17215,0.5215,1.2993e-05,NaN,1.5022e-03,NaN
0.20,2.00,50,284,-1,6894,0.4243,2.5122e-04,NaN,6.5203e-05,NaN
0.20,2.00,50,3752,7792,594,0.4277,1.0884e-05,NaN,1.9464e-02,1.9106e-02
0.20,2.00,50,9636,-1,1388,0.5186,9.5347e-06,NaN,2.0464e-03,NaN
0.20,2.00,50,3996,-1,16919,0.4956,3.0595e-05,NaN,1.3753e-04,NaN
0.20,2.00,50,5924,-1,5969,0.4307,1.8432e-05,NaN,1.8976e-04,NaN
0.20,2.00,50,2276,-1,4465,0.5127,5.4838e-05,NaN,1.0994e-04,NaN
0.20,2.00,50,3364,-1,3707,0.4153,1.9869e-05,NaN,9.4138e-05,NaN
0.20,2.00,50,816,-1,10734,0.4424,9.9729e-05,NaN,7.7135e-05,NaN
0.20,2.00,50,6184,-1,3174,0.4685,1.7980e-05,NaN,1.9895e-04,NaN
0.20,2.00,50,9076,-1,4652,0.5176,1.2564e-05,NaN,8.2397e-04,NaN
0.20,2.00,50,1556,-1,13836,0.4038,4.8856e-05,NaN,7.7211e-05,NaN
0.20,2.00,50,3724,-1,9516,0.3716,1.7470e-05,NaN,9.4733e-05,NaN
0.20,2.00,50,4572,-1,9297,0.4753,1.7100e-05,NaN,1.3059e-04,NaN
0.20,2.00,50,4732,-1,17235,0.6221,2.6845e-05,NaN,1.8809e-04,NaN
0.20,2.00,50,7744,-1,12139,0.3950,1.1911e-05,NaN,2.8124e-04,NaN
0.20,2.00,50,2436,-1,3221,0.3796,3.2811e-05,NaN,8.6651e-05,NaN
0.20,2.00,50,1592,-1,8678,0.4946,7.6339e-05,NaN,9.8463e-05,NaN
0.20,2.00,50,4840,-1,16008,0.3909,1.4600e-05,NaN,1.1768e-04,NaN
0.20,2.00,50,152,-1,13378,0.4807,1.8489e-03,NaN,1.2229e-04,NaN
0.20,2.00,50,8640,-1,19950,0.3706,1.0172e-05,NaN,4.5555e-04,NaN
0.20,2.00,50,5728,-1,6417,0.5015,1.4141e-05,NaN,1.7441e-04,NaN
0.20,2.00,50,1224,3312,3227,0.5034,9.9415e-05,NaN,5.6919e-04,5.3874e-05
0.20,2.00,50,7204,-1,11586,0.4780,1.5774e-05,NaN,5.0457e-04,NaN
0.20,2.00,50,1576,-1,3631,0.4622,4.7124e-05,NaN,7.9709e-05,NaN
0.20,2.00,50,3508,8256,11947,0.4160,1.6523e-05,NaN,1.9744e-04,1.7967e-04
0.20,2.00,50,6800,-1,12373,0.4500,1.2618e-05,NaN,2.0747e-04,NaN
0.20,2.00,50,7492,7720,5805,0.5039,5.3753e-06,NaN,2.5053e-02,3.6570e-02
0.20,2.00,50,3824,-1,13451,0.3826,1.9756e-05,NaN,1.0321e-04,NaN
0.20,2.00,50,2620,-1,16154,0.4888,1.4968e-05,NaN,1.9083e-02,NaN
0.20,2.00,50,9704,-1,13871,0.5068,1.2407e-05,NaN,2.7447e-03,NaN
0.20,2.00,50,4068,9516,10389,0.4978,2.2319e-05,NaN,2.0467e-04,7.2788e-04
0.20,2.00,50,1828,-1,6108,0.5161,5.1420e-05,NaN,9.4951e-05,NaN
0.20,2.00,50,5884,-1,11269,0.5850,1.8662e-05,NaN,2.1065e-04,NaN
0.20,2.00,50,7696,-1,3276,0.5454,1.8088e-05,NaN,3.8203e-04,NaN
0.20,2.00,50,8860,-1,7427,0.4851,1.0350e-05,NaN,6.1788e-04,NaN
0.20,2.00,50,728,932,16411,0.5161,1.1412e-04,NaN,5.2332e-03,3.8327e-05
0.20,2.00,50,6376,-1,7822,0.5156,1.8911e-05,NaN,2.2940e-04,NaN
0.20,2.00,50,1040,-1,5598,0.4285,6.9179e-05,NaN,7.1007e-05,NaN
0.20,2.00,50,5552,-1,3586,0.4290,1.4859e-05,NaN,1.4653e-04,NaN
0.20,2.00,50,2656,-1,491,0.4446,3.5859e-05,NaN,9.2330e-05,NaN
0.20,2.00,50,4268,-1,3948,0.3916,1.5362e-05,NaN,1.0872e-04,NaN
0.20,2.00,50,1220,-1,7162,0.5830,1.2882e-04,NaN,1.1437e-04,NaN
0.20,2.00,50,5644,-1,18938,0.4148,1.1677e-05,NaN,1.4535e-04,NaN
0.20,2.00,50,7552,-1,4501,0.3635,7.6623e-06,NaN,2.3140e-04,NaN
0.20,2.00,50,7140,-1,4373,0.5474,1.4400e-05,NaN,2.7966e-04,NaN
