alpha,T,N,t_escape,t_centroid,mu_escape,phi_1mu,Dv_retrieval,Dv_prebarrier,Dv_postbarrier,Dv_centroid
0.22,0.40,45,84032,84848,6742,0.5210,7.0899e-06,7.3974e-05,9.8087e-04,3.0246e-05
0.22,0.40,45,41200,42016,15851,0.5562,6.8574e-06,9.8426e-05,7.1348e-05,3.6109e-05
0.22,0.40,45,81936,82752,4591,0.5498,7.0557e-06,6.7895e-05,4.4900e-05,8.6345e-05
0.22,0.40,45,35648,36464,2794,0.5591,7.5357e-06,8.3119e-05,4.2788e-05,7.1389e-05
0.22,0.40,45,32960,59008,11462,0.5811,7.1128e-06,6.0192e-05,3.3577e-05,1.0077e-04
0.22,0.40,45,14960,15776,15414,0.5771,6.9345e-06,7.8703e-05,6.3805e-05,6.6306e-05
0.22,0.40,45,98192,-1,12770,0.5469,6.9965e-06,8.3167e-05,1.9812e-04,NaN
0.22,0.40,45,2416,3232,1791,0.6172,6.3213e-06,7.1113e-05,1.2502e-03,4.9687e-05
0.22,0.40,45,2432,3248,18648,0.5796,7.0408e-06,7.7772e-05,5.8406e-05,6.2442e-05
0.22,0.40,45,23200,26528,6179,0.5845,6.9912e-06,6.1045e-05,2.3581e-04,2.6602e-05
0.22,0.40,45,16208,17024,18398,0.5874,7.4670e-06,7.6375e-05,5.3527e-05,4.3071e-05
0.22,0.40,45,47344,-1,13595,0.4949,7.1076e-06,1.1727e-04,8.8030e-06,NaN
0.22,0.40,45,20576,21392,11867,0.5942,7.3723e-06,1.1810e-04,4.3440e-05,9.7537e-05
0.22,0.40,45,35312,36128,124,0.5933,7.1306e-06,5.0178e-05,7.5491e-05,3.8884e-05
0.22,0.40,45,28480,29296,13515,0.5522,7.5691e-06,4.6428e-05,1.0789e-03,4.0940e-05
0.22,0.40,45,2976,3792,15189,0.6567,7.3100e-06,7.1465e-05,6.5258e-05,5.9181e-05
0.22,0.40,45,45808,46624,15649,0.5776,7.0540e-06,8.4324e-05,4.7056e-05,7.2815e-05
0.22,0.40,45,18864,19680,6530,0.5635,7.0049e-06,6.5703e-05,4.9116e-05,6.8704e-05
0.22,0.40,45,51712,52528,18030,0.5708,7.6167e-06,8.5787e-05,5.9403e-05,8.3437e-05
0.22,0.40,45,10352,30080,7340,0.5596,7.1294e-06,9.7982e-05,4.2434e-05,3.7496e-05
0.22,0.40,45,464,1280,2183,0.6484,6.2638e-06,6.9768e-05,5.7788e-05,7.5658e-05
0.22,0.40,45,7872,8688,12405,0.5469,6.6820e-06,8.4379e-05,4.2593e-05,4.3211e-05
0.22,0.40,45,24592,25408,18321,0.5869,6.8237e-06,7.8031e-05,5.5492e-05,8.2262e-05
0.22,0.40,45,62432,63248,8251,0.5430,7.0700e-06,5.3860e-05,5.4075e-05,3.3789e-05
0.22,0.40,45,32608,-1,15681,0.5547,7.2292e-06,7.9084e-05,8.9389e-06,NaN
0.22,0.40,45,8128,-1,4283,0.5630,7.3565e-06,6.8189e-05,9.5688e-06,NaN
0.22,0.40,45,10784,-1,6776,0.5044,6.7699e-06,1.2522e-04,6.3198e-06,NaN
0.22,0.40,45,16480,37872,6596,0.5908,7.5779e-06,7.0161e-05,8.3665e-05,6.6604e-05
0.22,0.40,45,55504,56320,2532,0.5439,6.8241e-06,9.1504e-05,4.9444e-05,6.5299e-05
0.22,0.40,45,2304,-1,9746,0.5566,6.8342e-06,7.8549e-05,7.2199e-06,NaN
0.22,0.40,45,7808,8624,4971,0.5967,6.9224e-06,7.1192e-05,6.8494e-05,6.7684e-05
0.22,0.40,45,256,1072,7058,0.6050,1.2131e-05,5.8072e-04,4.9808e-05,6.0498e-05
0.22,0.40,45,3296,4112,27,0.5713,7.1142e-06,9.6732e-05,1.0399e-03,8.6223e-05
0.22,0.40,45,43792,44608,19380,0.5464,7.3796e-06,4.9671e-05,4.6235e-05,3.6562e-05
0.22,0.40,45,84928,85744,14558,0.5752,7.2369e-06,8.3634e-05,4.9614e-05,1.0865e-04
0.22,0.40,45,9856,10672,18696,0.5815,6.9331e-06,1.1437e-04,3.4228e-05,4.0648e-05
0.22,0.40,45,39984,40800,955,0.5811,6.9813e-06,1.0558e-04,5.8024e-05,4.4332e-05
0.22,0.40,45,29712,30528,16119,0.5420,6.7078e-06,5.7044e-05,5.2608e-05,5.5639e-05
0.22,0.40,45,7712,8528,13359,0.5405,7.1357e-06,1.2733e-04,4.3615e-05,8.5189e-05
0.22,0.40,45,240,1056,3991,0.5210,1.6315e-05,2.0636e-04,5.3868e-05,7.0594e-06
0.22,0.40,45,14064,19136,9883,0.6040,7.3058e-06,8.1503e-05,1.6452e-04,8.0167e-05
0.22,0.40,45,29296,70272,5565,0.5547,6.8812e-06,6.6403e-05,2.1425e-05,2.7452e-05
0.22,0.40,45,33712,34528,881,0.5918,6.8175e-06,5.4202e-05,5.3088e-05,6.9980e-05
0.22,0.40,45,19168,19984,10116,0.6235,7.0503e-06,6.8466e-05,1.1009e-03,7.6675e-05
0.22,0.40,45,78752,-1,4963,0.4639,7.1172e-06,1.6199e-04,5.9680e-05,NaN
0.22,0.40,45,56096,-1,19993,0.4556,7.4820e-06,1.2377e-04,9.3663e-06,NaN
0.22,0.40,45,25440,66560,2656,0.5674,6.9962e-06,6.2912e-05,2.2311e-05,1.4995e-05
0.22,0.40,45,93280,94096,2212,0.4976,6.9039e-06,6.4020e-05,9.4067e-04,7.8831e-05
0.22,0.40,45,33504,34992,16420,0.5928,7.4038e-06,7.8484e-05,4.7260e-05,3.9982e-05
0.22,0.40,45,67600,68416,9672,0.5713,7.0105e-06,6.4290e-05,5.5727e-05,6.6280e-05
0.22,0.40,45,10864,11680,4257,0.5312,7.0311e-06,1.0226e-04,5.7840e-05,3.3302e-05
0.22,0.40,45,24304,25120,1871,0.6025,6.5802e-06,8.9796e-05,5.5481e-05,4.0420e-05
0.22,0.40,45,55856,56672,9296,0.5674,7.2984e-06,8.8821e-05,4.5963e-05,1.8225e-05
0.22,0.40,45,18400,19216,15975,0.5703,7.4504e-06,7.3615e-05,2.6195e-05,2.6988e-05
0.22,0.40,45,60864,-1,3199,0.4629,7.3948e-06,1.3644e-04,1.0343e-05,NaN
0.22,0.40,45,50928,51744,9624,0.5815,7.3916e-06,7.3024e-05,4.0568e-05,6.7548e-05
0.22,0.40,45,60016,-1,6463,0.5742,7.1229e-06,8.9577e-05,1.2886e-05,NaN
0.22,0.40,45,31824,-1,3948,0.5322,7.0301e-06,7.8675e-05,1.8997e-05,NaN
0.22,0.40,45,800,3088,15899,0.6060,5.8621e-06,5.4388e-05,3.6824e-04,1.0138e-04
0.22,0.40,45,5312,6128,5362,0.5825,7.2087e-06,5.6984e-05,5.6634e-05,6.0628e-05
0.22,0.40,45,33840,34656,10175,0.6123,7.2824e-06,7.3158e-05,6.4466e-05,6.0683e-05
0.22,0.40,45,12416,-1,13856,0.5283,7.2143e-06,8.1574e-05,1.4891e-05,NaN
0.22,0.40,45,11648,64176,7176,0.5444,7.3623e-06,9.6918e-05,1.7384e-05,6.3350e-05
0.22,0.40,45,2512,3328,14074,0.5483,8.4088e-06,1.2205e-04,5.6456e-05,3.0685e-05
0.22,0.40,45,11280,12096,16016,0.5405,7.2993e-06,8.5165e-05,5.6515e-05,3.2250e-05
0.22,0.40,45,256,1072,12822,0.6411,1.1720e-05,7.7907e-05,4.8385e-05,5.9433e-05
0.22,0.40,45,12560,13376,744,0.5903,7.4530e-06,1.1377e-04,5.2894e-05,1.0091e-04
0.22,0.40,45,1600,2416,15381,0.5518,7.0568e-06,1.0662e-04,3.1351e-05,1.1773e-05
0.22,0.40,45,31024,31840,11290,0.5317,7.0295e-06,8.7801e-05,4.8787e-05,3.6194e-05
0.22,0.40,45,11984,15360,17108,0.6211,7.6678e-06,7.7197e-05,2.5327e-04,1.0200e-04
0.22,0.40,45,28336,49392,8486,0.5703,7.2428e-06,6.6877e-05,4.0833e-05,1.1536e-04
0.22,0.40,45,17232,-1,6385,0.5112,7.2010e-06,9.0246e-05,3.1303e-05,NaN
0.22,0.40,45,3536,-1,15273,0.5332,6.7741e-06,8.6928e-05,6.7061e-06,NaN
0.22,0.40,45,5344,6160,17539,0.5771,6.7422e-06,6.8977e-05,2.8438e-05,6.7809e-05
0.22,0.40,45,23568,24384,13979,0.5571,7.3532e-06,4.7441e-05,4.4010e-05,5.9526e-05
0.22,0.40,45,48576,49392,5387,0.5762,6.9986e-06,6.9644e-05,1.0535e-03,5.7563e-05
0.22,0.40,45,95360,96176,4432,0.5591,7.1797e-06,7.2356e-05,5.0600e-05,4.5923e-05
0.22,0.40,45,37536,38352,3870,0.5889,7.3366e-06,8.5512e-05,6.7749e-05,8.9319e-05
0.22,0.40,45,40416,41232,13263,0.5137,6.7796e-06,6.2794e-05,4.1877e-05,8.6565e-06
0.22,0.40,45,10816,11632,7887,0.5591,6.6464e-06,5.1669e-05,4.6939e-05,3.8224e-05
0.22,0.40,45,3872,4688,15389,0.5654,7.6818e-06,8.9015e-05,5.9089e-05,3.6828e-05
0.22,0.40,45,13520,14336,13508,0.5825,6.9867e-06,8.9043e-05,6.1098e-05,2.8375e-05
0.22,0.40,45,68448,-1,6844,0.5225,7.0419e-06,1.3388e-04,1.3575e-05,NaN
0.22,0.40,45,720,1536,8823,0.5767,7.7574e-06,7.6163e-05,4.5331e-05,7.3428e-05
0.22,0.40,45,37296,38112,15691,0.5601,7.1706e-06,5.9365e-05,4.5515e-05,3.4134e-05
0.22,0.40,45,26448,27264,1048,0.5757,6.9500e-06,9.8485e-05,6.6963e-05,3.6764e-05
0.22,0.40,45,6912,7728,13979,0.6260,7.6912e-06,9.7558e-05,1.1788e-03,7.1392e-05
0.22,0.40,45,31120,31936,14795,0.4854,6.7687e-06,5.9434e-05,2.7592e-05,8.8722e-06
0.22,0.40,45,6688,7504,546,0.6050,7.5971e-06,5.3446e-05,4.4884e-05,1.0659e-04
0.22,0.40,45,8064,8880,9672,0.6113,8.1349e-06,1.0253e-04,5.7087e-05,4.6443e-05
0.22,0.40,45,10176,10992,9935,0.5098,6.8868e-06,1.2869e-04,5.7959e-05,3.0798e-05
0.22,0.40,45,25024,25840,1861,0.5137,7.7171e-06,8.3468e-05,4.0039e-05,9.0136e-06
0.22,0.40,45,28528,-1,14963,0.5483,6.9226e-06,7.1861e-05,8.9533e-06,NaN
0.22,0.40,45,35824,36640,117,0.5903,6.9126e-06,1.0182e-04,4.1966e-05,6.7029e-05
0.22,0.40,45,50672,51488,18292,0.5581,7.0989e-06,7.0379e-05,4.9603e-05,3.7222e-05
0.22,0.40,45,22208,-1,12967,0.5508,6.7183e-06,7.2413e-05,7.5912e-06,NaN
0.22,0.40,45,2960,-1,13545,0.5117,7.9926e-06,4.7560e-05,6.1369e-06,NaN
0.22,0.40,45,2464,3280,18952,0.5127,5.7307e-06,7.3524e-05,4.3788e-05,3.8826e-05
0.22,0.40,45,4848,5664,16696,0.5981,6.6465e-06,6.1300e-05,6.4182e-05,1.0284e-04
0.22,0.40,45,67424,68240,907,0.5527,7.0730e-06,6.7464e-05,7.7359e-05,4.1896e-05
0.22,0.40,45,2640,3456,8923,0.5425,7.9954e-06,5.5270e-05,4.3549e-05,3.4628e-05
0.22,0.40,45,10544,-1,11143,0.5762,7.4708e-06,5.0612e-05,1.6551e-05,NaN
0.22,0.40,45,69472,84976,2958,0.5703,6.9791e-06,8.3405e-05,5.5795e-05,6.6029e-05
0.22,0.40,45,48384,-1,17268,0.5522,6.9510e-06,7.6547e-05,1.0106e-05,NaN
0.22,0.40,45,3552,4368,9242,0.5684,6.2990e-06,1.1078e-04,6.8127e-05,7.3508e-05
0.22,0.40,45,4416,5232,3811,0.5532,7.0122e-06,1.6334e-04,4.8344e-05,4.4566e-05
0.22,0.40,45,19440,20256,5997,0.5938,7.2409e-06,6.2846e-05,7.8960e-05,4.9179e-05
0.22,0.40,45,4016,4832,16567,0.5835,7.2709e-06,6.0353e-05,5.7185e-05,5.3142e-05
0.22,0.40,45,5776,26944,15697,0.5835,7.3094e-06,8.1484e-05,4.1094e-05,6.9743e-05
0.22,0.40,45,21600,22416,413,0.6006,7.0942e-06,6.2412e-05,5.9933e-05,1.1475e-04
0.22,0.40,45,39280,-1,18818,0.5366,7.0477e-06,8.7420e-05,8.9608e-06,NaN
0.22,0.40,45,10096,10912,7536,0.5620,7.8121e-06,6.9100e-05,4.4427e-05,2.9302e-05
0.22,0.40,45,6560,7376,1880,0.5806,8.0270e-06,6.7473e-05,8.2310e-05,3.9644e-05
0.22,0.40,45,12624,13440,4339,0.5850,7.1512e-06,6.6992e-05,1.0361e-03,7.2318e-05
0.22,0.40,45,4064,4880,8619,0.6040,7.6482e-06,6.1216e-05,1.1638e-03,7.4353e-05
0.22,0.40,45,33072,33888,6912,0.5654,6.9356e-06,8.9682e-05,5.7386e-05,3.7772e-05
0.22,0.40,45,13456,17744,15461,0.6255,7.3627e-06,6.5283e-05,2.0278e-04,6.4453e-05
0.22,0.40,45,13648,14464,18066,0.5879,7.0689e-06,8.5262e-05,6.2686e-05,7.4843e-05
0.22,0.40,45,20592,-1,15890,0.5200,7.3343e-06,7.5483e-05,7.3953e-06,NaN
0.22,0.40,45,64192,65008,15608,0.5513,7.3452e-06,8.3072e-05,7.4973e-05,4.0293e-05
0.22,0.40,45,72464,73280,3281,0.5596,7.3773e-06,6.7756e-05,4.7974e-05,6.7138e-05
0.22,0.40,45,45392,46208,13138,0.5571,7.0703e-06,6.2361e-05,5.5689e-05,3.2546e-05
0.22,0.40,45,6704,7520,9672,0.4768,6.5170e-06,1.1665e-04,5.8778e-05,2.9238e-05
0.22,0.40,45,10096,-1,19190,0.5615,7.4414e-06,9.9495e-05,7.3723e-06,NaN
0.22,0.40,45,33424,47024,788,0.5947,7.1955e-06,6.6552e-05,6.7304e-05,5.9248e-05
0.22,0.40,45,27104,27920,10682,0.5615,7.4898e-06,4.8276e-05,4.7751e-05,8.0845e-05
0.22,0.40,45,656,1472,16976,0.5938,6.2302e-06,5.3680e-05,5.4774e-05,8.3079e-05
0.22,0.40,45,12928,24768,4736,0.6147,7.3819e-06,8.7628e-05,7.3840e-05,5.9753e-05
0.22,0.40,45,4224,5040,798,0.4866,7.1148e-06,1.1220e-04,4.3986e-05,2.4824e-05
0.22,0.40,45,87760,-1,3471,0.5620,7.0089e-06,8.1893e-05,3.3988e-05,NaN
0.22,0.40,45,3744,4560,7741,0.5713,8.1214e-06,5.1461e-05,4.6673e-05,5.5085e-05
0.22,0.40,45,47168,-1,783,0.5596,6.8795e-06,6.1977e-05,6.6451e-05,NaN
0.22,0.40,45,4368,5184,3442,0.6099,8.4839e-06,7.2639e-05,5.7712e-05,4.4738e-05
0.22,0.40,45,1136,-1,3099,0.5054,7.2040e-06,1.1338e-04,4.1906e-05,NaN
0.22,0.40,45,59792,60608,4879,0.5762,7.0392e-06,5.0787e-05,1.1212e-03,5.5910e-05
0.22,0.40,45,7680,8496,19330,0.6030,7.0639e-06,7.2493e-05,5.3187e-05,6.4455e-05
0.22,0.40,45,38320,39136,14767,0.5640,7.0195e-06,8.1883e-05,3.3179e-05,2.3065e-05
0.22,0.40,45,544,1360,2074,0.5928,7.7380e-06,9.0877e-05,5.1551e-05,4.7085e-05
0.22,0.40,45,9168,9984,7741,0.5742,7.3320e-06,7.3567e-05,7.6841e-05,4.7269e-05
0.22,0.40,45,50304,51120,8190,0.5654,7.2525e-06,6.3689e-05,1.0385e-03,3.8465e-05
0.22,0.40,45,12800,13616,8628,0.5840,7.1848e-06,6.4540e-05,6.7667e-05,4.9681e-05
0.22,0.40,45,18512,19328,18801,0.5645,7.2034e-06,6.3163e-05,5.2197e-05,3.5110e-05
0.22,0.40,45,65104,65920,6961,0.5791,7.1969e-06,6.7361e-05,1.0689e-03,7.7350e-05
0.22,0.40,45,24720,25536,17894,0.5303,7.0565e-06,6.6902e-05,5.0462e-05,9.8575e-06
0.22,0.40,45,40000,40816,19403,0.5547,7.3523e-06,4.7227e-05,5.0957e-05,3.7041e-05
0.22,0.40,45,45936,46752,5294,0.5342,7.0112e-06,4.5721e-05,4.5476e-05,3.1843e-05
0.22,0.40,45,80992,-1,3263,0.5654,7.1617e-06,7.2837e-05,2.5366e-05,NaN
0.22,0.40,45,11936,-1,8943,0.5410,6.6361e-06,6.3726e-05,3.2329e-05,NaN
0.22,0.40,45,8112,-1,3273,0.5244,7.3802e-06,1.3786e-04,6.4527e-06,NaN
0.22,0.40,45,48512,49328,17467,0.5693,7.0188e-06,5.4106e-05,4.8578e-05,1.3519e-04
0.22,0.40,45,17040,45120,2931,0.5991,6.8662e-06,7.6891e-05,3.5690e-05,1.2347e-04
0.22,0.40,45,78864,79680,9564,0.5391,7.1973e-06,9.0663e-05,5.3740e-05,2.4399e-05
0.22,0.40,45,32,848,15274,0.6685,1.5765e-05,NaN,7.9707e-05,9.4929e-05
0.22,0.40,45,30048,30864,2116,0.5400,7.1219e-06,8.2172e-05,5.0653e-05,2.0650e-05
0.22,0.40,45,43536,44352,10274,0.5161,7.1022e-06,7.5878e-05,5.6592e-05,3.4063e-05
0.22,0.40,45,68816,69632,7774,0.5254,7.1006e-06,4.8334e-05,4.4682e-05,3.2631e-05
0.22,0.40,45,7760,8576,17581,0.5967,7.2914e-06,6.1121e-05,5.5268e-05,5.2705e-05
0.22,0.40,45,2096,2912,8496,0.5981,6.4694e-06,4.2818e-05,4.9216e-05,2.8251e-05
0.22,0.40,45,42096,42912,15607,0.5811,7.0588e-06,1.0394e-04,6.4590e-05,6.0566e-05
0.22,0.40,45,2992,3808,5568,0.5347,7.9141e-06,3.7475e-05,5.0532e-05,3.4370e-05
0.22,0.40,45,23712,24528,7746,0.5503,7.1286e-06,8.5033e-05,4.0341e-05,9.6085e-06
0.22,0.40,45,5040,5856,8039,0.5718,7.4393e-06,7.4372e-05,5.4063e-05,6.2511e-05
0.22,0.40,45,17008,17824,4965,0.6294,6.8658e-06,6.0222e-05,6.3537e-05,9.1725e-05
0.22,0.40,45,22432,23248,17514,0.5654,7.1999e-06,7.7112e-05,5.0968e-05,5.9137e-05
0.22,0.40,45,12016,-1,3858,0.5269,7.6979e-06,1.2720e-04,3.2541e-05,NaN
0.22,0.40,45,94176,-1,13430,0.5557,6.8600e-06,4.5591e-05,6.8421e-05,NaN
0.22,0.40,45,3616,4432,14215,0.5967,6.2969e-06,7.7974e-05,6.2716e-05,4.2819e-05
0.22,0.40,45,8480,9296,7625,0.5532,6.7960e-06,1.0275e-04,4.6266e-05,9.5646e-06
0.22,0.40,45,9264,10080,17088,0.6270,6.3445e-06,6.7119e-05,4.9731e-05,6.6401e-05
0.22,0.40,45,15760,-1,7485,0.5640,6.8955e-06,6.2757e-05,7.9223e-06,NaN
0.22,0.40,45,6080,8304,18132,0.5830,7.6413e-06,7.7107e-05,4.6906e-05,5.4342e-05
0.22,0.40,45,14064,78864,11505,0.5708,6.4419e-06,9.4858e-05,1.6735e-05,1.1899e-04
0.22,0.40,45,54256,55072,7546,0.5801,7.0500e-06,7.7942e-05,4.7088e-05,4.1876e-05
0.22,0.40,45,62416,63232,15710,0.5308,7.0408e-06,8.3385e-05,5.1283e-05,3.4813e-05
0.22,0.40,45,88000,88816,7903,0.5493,7.2690e-06,7.1301e-05,6.6761e-05,1.3124e-04
0.22,0.40,45,4352,5168,8410,0.6880,7.7903e-06,8.2543e-05,4.9886e-05,6.3419e-05
0.22,0.40,45,6320,7136,3439,0.5986,7.9077e-06,6.8013e-05,6.2578e-05,8.9635e-05
0.22,0.40,45,46960,52192,17593,0.5991,7.4507e-06,7.6934e-05,1.5877e-04,1.3371e-05
0.22,0.40,45,1264,2080,2096,0.5679,6.5633e-06,7.9694e-05,5.0579e-05,7.7953e-05
0.22,0.40,45,6400,7216,12042,0.5981,7.1369e-06,7.9553e-05,5.7122e-05,6.9246e-05
0.22,0.40,45,3584,43264,13103,0.5942,8.2333e-06,8.5336e-05,2.5138e-05,4.7434e-05
0.22,0.40,45,1120,1936,2999,0.6338,7.9187e-06,6.8399e-05,5.6152e-05,8.5130e-05
0.22,0.40,45,38112,38928,2689,0.5649,7.0559e-06,8.9781e-05,5.5162e-05,2.2814e-05
0.22,0.40,45,12688,17728,119,0.6055,7.9676e-06,8.3210e-05,1.6447e-04,3.7928e-05
0.22,0.40,45,41040,41856,15090,0.5210,7.2962e-06,7.3625e-05,3.7435e-05,2.4719e-05
0.22,0.40,45,47472,-1,10217,0.5439,7.3321e-06,5.5635e-05,9.7614e-06,NaN
0.22,0.40,45,608,1424,17089,0.6514,9.6791e-06,9.5019e-05,6.6809e-05,5.9418e-05
0.22,0.40,45,3728,4544,9318,0.5674,7.3249e-06,8.0394e-05,6.7840e-05,2.1747e-05
0.22,0.40,45,81120,81936,15477,0.5366,7.2411e-06,1.1311e-04,4.9621e-05,3.5512e-05
0.22,0.40,45,78416,79232,3437,0.5469,7.2156e-06,1.3579e-04,4.6547e-05,3.4645e-05
0.22,0.40,45,13648,14464,17090,0.5908,6.6731e-06,5.7995e-05,5.9714e-05,4.4995e-05
0.22,0.40,45,81568,82384,15585,0.5283,7.2274e-06,5.2873e-05,1.0462e-03,4.6211e-05
0.22,0.40,45,9280,10096,9884,0.5317,6.5926e-06,3.3395e-05,6.3281e-05,3.9515e-05
0.22,0.40,45,8112,8928,4520,0.6123,7.3283e-06,8.4257e-05,3.1157e-05,6.5058e-05
0.22,0.40,45,73840,74656,4742,0.5957,7.1186e-06,8.9862e-05,4.5623e-05,1.2387e-04
0.22,0.40,45,2256,3072,19607,0.6401,8.7250e-06,7.7550e-05,8.2188e-05,9.8457e-05
0.22,0.40,45,11392,12208,11830,0.5835,7.2332e-06,8.0414e-05,8.3126e-05,1.1600e-04
0.22,0.40,45,3504,4320,7331,0.6104,6.6118e-06,5.9371e-05,7.1932e-05,7.7811e-05
0.22,0.40,45,31536,32352,3325,0.5347,6.8837e-06,7.1045e-05,4.7456e-05,1.3859e-05
0.22,0.40,45,13152,13968,10279,0.6177,6.9889e-06,4.1706e-05,5.2675e-05,6.5792e-05
0.22,0.40,45,42368,43184,13414,0.5430,7.5281e-06,8.1680e-05,4.0410e-05,5.3934e-05
0.22,0.40,45,31968,32784,6687,0.4985,7.1052e-06,4.4280e-05,7.3261e-05,3.0187e-05
0.22,0.40,45,66208,67024,5394,0.4866,7.0040e-06,5.6381e-05,3.6888e-05,1.5396e-05
0.22,0.40,45,19568,-1,2381,0.5645,7.6641e-06,9.7382e-05,8.3371e-06,NaN
0.22,0.40,45,10656,11472,12252,0.5967,7.1779e-06,9.0167e-05,5.6824e-05,4.1463e-05
0.22,0.40,45,16016,16832,7909,0.6162,7.5262e-06,8.2494e-05,6.9023e-05,8.3729e-05
0.22,0.40,45,1472,-1,1784,0.5527,7.7094e-06,9.1115e-05,3.4761e-05,NaN
0.22,0.40,45,34656,35472,14941,0.5498,7.0584e-06,6.7814e-05,3.2940e-05,3.8921e-05
0.22,0.40,45,2144,4720,7377,0.6309,7.7517e-06,7.0552e-05,5.1146e-05,7.4312e-05
0.22,0.40,45,39504,40320,9672,0.5801,6.9323e-06,7.8622e-05,4.8915e-05,3.8063e-05
0.22,0.40,45,7840,8656,13918,0.6006,7.8253e-06,9.8563e-05,4.2357e-05,6.9404e-05
0.22,0.40,45,4032,75408,15542,0.5884,6.6835e-06,6.4022e-05,1.4445e-05,4.1101e-05
0.22,0.40,45,11104,11920,7035,0.5742,7.0825e-06,7.2267e-05,5.1365e-05,2.5842e-05
0.22,0.40,45,31424,32240,10971,0.5737,7.2565e-06,9.5350e-05,5.7853e-05,1.4085e-05
0.22,0.40,45,52160,-1,14189,0.5679,7.1128e-06,4.9553e-05,1.1559e-05,NaN
0.22,0.40,45,41760,42576,15303,0.5483,7.0867e-06,6.7926e-05,6.9995e-05,2.2698e-05
0.22,0.40,45,62704,-1,1685,0.5312,7.2012e-06,6.8818e-05,1.2484e-05,NaN
0.22,0.40,45,23184,24000,5838,0.5713,7.5427e-06,1.3675e-04,3.7856e-05,3.7630e-05
0.22,0.40,45,496,1312,6679,0.6396,9.7163e-06,8.5251e-05,5.8206e-05,8.9834e-05
0.22,0.40,45,67712,68528,6540,0.5273,7.0506e-06,7.8849e-05,5.1068e-05,5.8813e-05
0.22,0.40,45,80,896,19450,0.6655,7.0781e-06,1.3233e-04,5.4704e-05,9.9747e-05
0.22,0.40,45,19872,20688,5615,0.5732,7.1277e-06,7.1780e-05,4.1454e-05,6.4734e-05
0.22,0.40,45,16400,17216,3331,0.5352,6.3989e-06,9.1494e-05,6.0308e-05,1.1334e-05
0.22,0.40,45,15104,15920,4441,0.5845,7.0776e-06,7.1269e-05,5.3449e-05,6.7113e-05
0.22,0.40,45,28064,-1,5333,0.5127,7.3060e-06,7.6697e-05,8.3157e-06,NaN
0.22,0.40,45,88176,-1,2993,0.5376,7.1214e-06,8.8296e-05,3.4398e-05,NaN
0.22,0.40,45,1936,-1,18629,0.5151,8.5120e-06,7.1387e-05,6.6947e-06,NaN
0.22,0.40,45,96,5488,14790,0.6050,1.5838e-05,1.0078e-04,1.5903e-04,7.6692e-05
0.22,0.40,45,1216,2032,18326,0.6182,6.3302e-06,8.0647e-05,8.4928e-05,6.7637e-05
0.22,0.40,45,45952,-1,16715,0.5542,7.2170e-06,1.4833e-04,2.4189e-05,NaN
0.22,0.40,45,1200,2016,4431,0.6597,9.3835e-06,6.4554e-05,7.5631e-05,8.9879e-05
0.22,0.40,45,30448,31264,4933,0.5879,6.7052e-06,7.9335e-05,3.8579e-05,5.9111e-05
0.22,0.40,45,36096,-1,2402,0.5493,7.1681e-06,9.8674e-05,3.3455e-05,NaN
0.22,0.40,45,11152,11968,9056,0.5552,7.0730e-06,5.9195e-05,4.8974e-05,4.7418e-05
0.22,0.40,45,18208,-1,17666,0.4788,7.0949e-06,1.9236e-04,6.0844e-06,NaN
0.22,0.40,45,22896,23712,10543,0.5298,7.2051e-06,7.5573e-05,3.9466e-05,5.3163e-05
0.22,0.40,45,38880,39696,9421,0.5610,7.5409e-06,6.3748e-05,5.4439e-05,3.9957e-05
0.22,0.40,45,6000,6816,3622,0.6152,7.3166e-06,7.8188e-05,5.6573e-05,9.6736e-05
0.22,0.40,45,3760,4576,1639,0.5571,7.9306e-06,7.4306e-05,7.2111e-05,2.2405e-05
0.22,0.40,45,784,1600,6653,0.5830,7.0000e-06,5.2551e-05,6.2260e-05,4.8958e-05
0.22,0.40,45,37568,-1,16656,0.5356,7.3296e-06,1.0148e-04,8.5965e-06,NaN
0.22,0.40,45,28432,29248,9290,0.5815,7.5684e-06,6.4787e-05,5.3419e-05,1.4170e-05
0.22,0.40,45,1264,13968,6745,0.5957,9.6555e-06,5.6147e-05,6.7385e-05,7.7228e-05
0.22,0.40,45,9744,10560,1162,0.5728,7.1812e-06,1.3314e-04,4.5855e-05,6.7848e-05
0.22,0.40,45,48320,49136,3502,0.5547,7.0491e-06,7.2715e-05,5.3249e-05,3.4604e-05
0.22,0.40,45,38304,39120,17917,0.5527,7.3550e-06,1.0542e-04,2.9769e-05,7.9070e-05
0.22,0.40,45,79232,80048,4806,0.5176,7.4164e-06,1.3276e-04,6.3806e-05,3.4064e-05
0.22,0.40,45,64272,65088,3137,0.5435,7.2366e-06,2.9434e-05,5.5743e-05,3.1476e-05
0.22,0.40,45,5328,6144,8100,0.5522,6.5415e-06,7.3603e-05,3.5739e-05,2.1296e-05
0.22,0.40,45,10128,10944,17571,0.6245,8.2184e-06,7.7073e-05,6.2852e-05,6.5478e-05
0.22,0.40,45,288,1104,610,0.6143,1.2565e-05,9.6792e-05,4.4743e-05,1.0820e-04
0.22,0.40,45,81840,82656,17880,0.5610,7.1848e-06,7.6100e-05,1.0106e-03,4.0038e-05
