# generator=basin_stab_LSE_semismart_AAAI_Nramp.jl  M_TARGET=4.4e+07  K_TARGET=30000  N_FLOOR=12  betanet=1.0
# N_EQ=32768  N_SAMP=8192  N_DIS_TARGET=64  MEM_BUDGET_GB=40.0  generated=2026-06-07T13:48:36.518
alpha,T,N_used,K_retained,disorder,phi_a,phi_b,q12,phi_max_retained
0.340,0.19500,52,29876,55,0.908007,0.913133,0.829409,0.674620
0.340,0.19500,52,30158,56,0.913958,0.911347,0.833894,0.682163
0.340,0.19500,52,30232,57,0.907127,0.911872,0.823982,0.678954
0.340,0.19500,52,29937,58,0.906161,0.909332,0.822269,0.686696
0.340,0.19500,52,30047,59,0.908406,0.909846,0.822693,0.687792
0.340,0.19500,52,29991,60,0.904633,0.913330,0.823755,0.681903
0.340,0.19500,52,29801,61,0.903877,0.907422,0.818484,0.679569
0.340,0.19500,52,29982,62,0.907870,0.909502,0.831129,0.669933
0.340,0.19500,52,29992,63,0.908527,0.905986,0.826560,0.674607
0.340,0.19500,52,30181,64,0.908861,0.906580,0.820069,0.677176
0.340,0.20500,52,30246,1,0.901120,0.895117,0.807699,0.681943
0.340,0.20500,52,29761,2,0.903965,0.909424,0.825286,0.673812
0.340,0.20500,52,30057,3,0.903252,0.905122,0.816554,0.675288
0.340,0.20500,52,29923,4,0.907943,0.903151,0.821641,0.680819
0.340,0.20500,52,29801,5,0.903848,0.901732,0.812293,0.677173
0.340,0.20500,52,30029,6,0.904559,0.905775,0.815717,0.684431
0.340,0.20500,52,30176,7,0.904426,0.902502,0.814972,0.679208
0.340,0.20500,52,29796,8,0.905534,0.907600,0.821903,0.676013
0.340,0.20500,52,29830,9,0.908488,0.900022,0.811775,0.672345
0.340,0.20500,52,29766,10,0.907037,0.905220,0.819486,0.677406
0.340,0.20500,52,30265,11,0.911694,0.902519,0.823022,0.686893
0.340,0.20500,52,30181,12,0.902732,0.903597,0.813820,0.675584
0.340,0.20500,52,29985,13,0.906363,0.897009,0.811890,0.674333
0.340,0.20500,52,30154,14,0.909630,0.907450,0.825909,0.673258
0.340,0.20500,52,30046,15,0.905488,0.907469,0.824088,0.678570
0.340,0.20500,52,29893,16,0.905979,0.907330,0.821882,0.680140
0.340,0.20500,52,30187,17,0.907274,0.901105,0.819302,0.682165
0.340,0.20500,52,29978,18,0.906489,0.905746,0.823446,0.678397
0.340,0.20500,52,29678,19,0.905741,0.906835,0.825511,0.681993
0.340,0.20500,52,29829,20,0.900227,0.905246,0.811902,0.683636
0.340,0.20500,52,29952,21,0.903970,0.907544,0.820989,0.682880
0.340,0.20500,52,30031,22,0.902892,0.911163,0.828341,0.675906
0.340,0.20500,52,29772,23,0.901081,0.906771,0.817901,0.677335
0.340,0.20500,52,29622,24,0.908247,0.904520,0.820135,0.686310
0.340,0.20500,52,29705,25,0.907542,0.907749,0.828883,0.675145
0.340,0.20500,52,30257,26,0.904017,0.900005,0.812611,0.679332
0.340,0.20500,52,30228,27,0.902848,0.901194,0.813048,0.678046
0.340,0.20500,52,30064,28,0.906112,0.909856,0.824411,0.672263
0.340,0.20500,52,29678,29,0.904263,0.904958,0.817624,0.683161
0.340,0.20500,52,30064,30,0.901255,0.904554,0.811196,0.677859
0.340,0.20500,52,30053,31,0.906759,0.899416,0.813788,0.676834
0.340,0.20500,52,29970,32,0.910517,0.912219,0.833277,0.683802
0.340,0.20500,52,29935,33,0.906338,0.904690,0.818155,0.680038
0.340,0.20500,52,30005,34,0.905178,0.899508,0.815279,0.669850
0.340,0.20500,52,29958,35,0.901095,0.902662,0.810739,0.672761
0.340,0.20500,52,30045,36,0.908664,0.903654,0.820156,0.680935
0.340,0.20500,52,30163,37,0.901244,0.901009,0.819586,0.678119
0.340,0.20500,52,30134,38,0.897903,0.908596,0.812851,0.674704
0.340,0.20500,52,30113,39,0.900975,0.904067,0.812244,0.680726
0.340,0.20500,52,29772,40,0.901884,0.904556,0.813881,0.675013
0.340,0.20500,52,30146,41,0.902716,0.912491,0.821509,0.677373
0.340,0.20500,52,30211,42,0.903137,0.904154,0.815393,0.686670
0.340,0.20500,52,30151,43,0.904779,0.903654,0.816958,0.689345
0.340,0.20500,52,30221,44,0.897810,0.905751,0.812222,0.675352
0.340,0.20500,52,30311,45,0.907430,0.904377,0.822982,0.675638
0.340,0.20500,52,30114,46,0.905939,0.907354,0.821487,0.674393
0.340,0.20500,52,29852,47,0.899454,0.903144,0.812193,0.679509
0.340,0.20500,52,29978,48,0.903984,0.900549,0.812038,0.675909
0.340,0.20500,52,29988,49,0.903797,0.904375,0.815313,0.689354
0.340,0.20500,52,29898,50,0.901451,0.902431,0.807595,0.678831
0.340,0.20500,52,30327,51,0.901124,0.901134,0.817987,0.674619
0.340,0.20500,52,29866,52,0.904120,0.903606,0.821545,0.676242
0.340,0.20500,52,29827,53,0.905877,0.905749,0.822236,0.678927
0.340,0.20500,52,30082,54,0.912509,0.903695,0.824581,0.679541
0.340,0.20500,52,29876,55,0.905475,0.905801,0.817006,0.677238
0.340,0.20500,52,30158,56,0.906856,0.903136,0.820944,0.675633
0.340,0.20500,52,30232,57,0.911225,0.907762,0.828186,0.677302
0.340,0.20500,52,29937,58,0.901229,0.908015,0.819795,0.688295
0.340,0.20500,52,30047,59,0.901537,0.904699,0.820397,0.683586
0.340,0.20500,52,29991,60,0.899495,0.901924,0.810549,0.676549
0.340,0.20500,52,29801,61,0.906571,0.904363,0.818256,0.675737
0.340,0.20500,52,29982,62,0.900837,0.899241,0.804783,0.672153
0.340,0.20500,52,29992,63,0.904958,0.906796,0.820439,0.675836
0.340,0.20500,52,30181,64,0.906212,0.906692,0.820212,0.678036
0.340,0.21500,52,30246,1,0.900798,0.902134,0.813709,0.682333
0.340,0.21500,52,29761,2,0.909395,0.902741,0.821383,0.672283
0.340,0.21500,52,30057,3,0.896676,0.897299,0.798762,0.675098
0.340,0.21500,52,29923,4,0.907338,0.902889,0.819678,0.682972
0.340,0.21500,52,29801,5,0.898500,0.896889,0.804374,0.677628
0.340,0.21500,52,30029,6,0.894037,0.900391,0.805313,0.673977
0.340,0.21500,52,30176,7,0.898747,0.894677,0.803732,0.680747
0.340,0.21500,52,29796,8,0.894233,0.899033,0.804171,0.677801
0.340,0.21500,52,29830,9,0.895047,0.901860,0.804014,0.675701
0.340,0.21500,52,29766,10,0.904706,0.900113,0.814570,0.679555
0.340,0.21500,52,30265,11,0.900761,0.898278,0.803080,0.683972
0.340,0.21500,52,30181,12,0.895541,0.897225,0.808078,0.675160
0.340,0.21500,52,29985,13,0.901368,0.896061,0.812315,0.675534
0.340,0.21500,52,30154,14,0.902261,0.899043,0.809265,0.672533
0.340,0.21500,52,30046,15,0.898168,0.898240,0.802024,0.680599
0.340,0.21500,52,29893,16,0.906053,0.900393,0.814315,0.680657
0.340,0.21500,52,30187,17,0.900736,0.904697,0.810660,0.676120
0.340,0.21500,52,29978,18,0.900943,0.897390,0.809605,0.678692
0.340,0.21500,52,29678,19,0.894737,0.902797,0.805907,0.680645
0.340,0.21500,52,29829,20,0.896881,0.897313,0.801789,0.681254
0.340,0.21500,52,29952,21,0.906068,0.895589,0.809320,0.680875
0.340,0.21500,52,30031,22,0.903849,0.899704,0.814192,0.678044
0.340,0.21500,52,29772,23,0.899689,0.906530,0.816895,0.678865
0.340,0.21500,52,29622,24,0.903913,0.903414,0.817533,0.681257
0.340,0.21500,52,29705,25,0.896836,0.902011,0.809059,0.673709
0.340,0.21500,52,30257,26,0.900007,0.897110,0.803369,0.681421
0.340,0.21500,52,30228,27,0.897821,0.898336,0.809891,0.679642
0.340,0.21500,52,30064,28,0.896960,0.900843,0.810533,0.674889
0.340,0.21500,52,29678,29,0.907626,0.908318,0.820931,0.679390
0.340,0.21500,52,30064,30,0.901167,0.902489,0.820827,0.674970
0.340,0.21500,52,30053,31,0.901540,0.900608,0.806165,0.676861
0.340,0.21500,52,29970,32,0.902291,0.902738,0.816435,0.682831
0.340,0.21500,52,29935,33,0.899707,0.900745,0.811182,0.680987
0.340,0.21500,52,30005,34,0.902301,0.900630,0.811623,0.668657
0.340,0.21500,52,29958,35,0.900134,0.898838,0.810916,0.673090
0.340,0.21500,52,30045,36,0.901248,0.898341,0.801019,0.683046
0.340,0.21500,52,30163,37,0.901043,0.899926,0.810760,0.678330
0.340,0.21500,52,30134,38,0.895817,0.900920,0.809714,0.678539
0.340,0.21500,52,30113,39,0.897577,0.898978,0.809358,0.677708
0.340,0.21500,52,29772,40,0.903184,0.898939,0.814208,0.676740
0.340,0.21500,52,30146,41,0.899887,0.900807,0.811230,0.677220
0.340,0.21500,52,30211,42,0.897015,0.897449,0.806978,0.691853
0.340,0.21500,52,30151,43,0.897551,0.901061,0.816925,0.686644
0.340,0.21500,52,30221,44,0.894608,0.890419,0.798197,0.676425
0.340,0.21500,52,30311,45,0.901400,0.902948,0.810961,0.677326
0.340,0.21500,52,30114,46,0.901778,0.896878,0.809551,0.677452
0.340,0.21500,52,29852,47,0.899973,0.903677,0.811428,0.683798
0.340,0.21500,52,29978,48,0.902034,0.902432,0.817655,0.675182
0.340,0.21500,52,29988,49,0.899903,0.900030,0.810135,0.684419
0.340,0.21500,52,29898,50,0.903602,0.899165,0.814769,0.672801
0.340,0.21500,52,30327,51,0.895385,0.897117,0.808034,0.676467
0.340,0.21500,52,29866,52,0.899159,0.529356,0.483440,0.679329
0.340,0.21500,52,29827,53,0.892753,0.902300,0.806110,0.678813
0.340,0.21500,52,30082,54,0.896890,0.901858,0.810480,0.678349
0.340,0.21500,52,29876,55,0.901949,0.905854,0.820108,0.676890
0.340,0.21500,52,30158,56,0.898722,0.902016,0.812510,0.679524
0.340,0.21500,52,30232,57,0.901429,0.899391,0.816458,0.675867
0.340,0.21500,52,29937,58,0.901125,0.897267,0.810533,0.687010
0.340,0.21500,52,30047,59,0.902304,0.898313,0.811123,0.686459
0.340,0.21500,52,29991,60,0.895611,0.899458,0.811264,0.682514
0.340,0.21500,52,29801,61,0.901154,0.897468,0.811843,0.675604
0.340,0.21500,52,29982,62,0.894715,0.902335,0.804441,0.670156
0.340,0.21500,52,29992,63,0.897611,0.900084,0.808174,0.679395
0.340,0.21500,52,30181,64,0.896044,0.897534,0.808339,0.677731
0.340,0.22500,52,30246,1,0.893831,0.896540,0.804468,0.679381
0.340,0.22500,52,29761,2,0.893962,0.898799,0.804910,0.672327
0.340,0.22500,52,30057,3,0.895771,0.897948,0.805191,0.675018
0.340,0.22500,52,29923,4,0.891502,0.900158,0.798239,0.680421
0.340,0.22500,52,29801,5,0.895631,0.893511,0.802339,0.677354
0.340,0.22500,52,30029,6,0.897630,0.895337,0.801890,0.679277
0.340,0.22500,52,30176,7,0.896884,0.895745,0.804238,0.679361
0.340,0.22500,52,29796,8,0.900524,0.897799,0.810289,0.679547
0.340,0.22500,52,29830,9,0.888077,0.898189,0.798879,0.676154
0.340,0.22500,52,29766,10,0.898275,0.901126,0.811447,0.677856
0.340,0.22500,52,30265,11,0.894375,0.900703,0.809430,0.683799
0.340,0.22500,52,30181,12,0.888932,0.895473,0.795092,0.677719
0.340,0.22500,52,29985,13,0.897425,0.887941,0.794186,0.674202
0.340,0.22500,52,30154,14,0.892691,0.893768,0.792264,0.674091
0.340,0.22500,52,30046,15,0.898124,0.897648,0.809884,0.680738
0.340,0.22500,52,29893,16,0.893260,0.893758,0.795980,0.682640
0.340,0.22500,52,30187,17,0.897537,0.893918,0.801529,0.682689
0.340,0.22500,52,29978,18,0.898508,0.898337,0.808030,0.678262
0.340,0.22500,52,29678,19,0.894160,0.895650,0.801433,0.680608
0.340,0.22500,52,29829,20,0.898446,0.897062,0.803179,0.680348
0.340,0.22500,52,29952,21,0.899680,0.899289,0.806985,0.682359
0.340,0.22500,52,30031,22,0.898398,0.897072,0.807902,0.674953
0.340,0.22500,52,29772,23,0.893513,0.897195,0.798954,0.670799
0.340,0.22500,52,29622,24,0.895314,0.889213,0.794979,0.686194
0.340,0.22500,52,29705,25,0.894793,0.892513,0.794409,0.676285
0.340,0.22500,52,30257,26,0.894293,0.898526,0.798559,0.678073
0.340,0.22500,52,30228,27,0.889307,0.893129,0.794390,0.678506
0.340,0.22500,52,30064,28,0.897756,0.895441,0.808241,0.675101
0.340,0.22500,52,29678,29,0.896374,0.899511,0.804496,0.677805
0.340,0.22500,52,30064,30,0.893336,0.892751,0.794196,0.676561
0.340,0.22500,52,30053,31,0.896986,0.891061,0.800260,0.678752
0.340,0.22500,52,29970,32,0.894985,0.896665,0.798473,0.682799
0.340,0.22500,52,29935,33,0.898503,0.899173,0.810512,0.678930
0.340,0.22500,52,30005,34,0.899236,0.892778,0.800739,0.672645
0.340,0.22500,52,29958,35,0.896573,0.895660,0.804932,0.675942
0.340,0.22500,52,30045,36,0.893568,0.902171,0.812004,0.678984
0.340,0.22500,52,30163,37,0.892280,0.891960,0.800109,0.676156
0.340,0.22500,52,30134,38,0.895957,0.898444,0.803801,0.676902
0.340,0.22500,52,30113,39,0.895831,0.900146,0.808374,0.672621
0.340,0.22500,52,29772,40,0.903219,0.899051,0.812999,0.674192
0.340,0.22500,52,30146,41,0.899520,0.889705,0.797631,0.675362
0.340,0.22500,52,30211,42,0.892975,0.897570,0.805979,0.688820
0.340,0.22500,52,30151,43,0.896799,0.894521,0.802465,0.684298
0.340,0.22500,52,30221,44,0.895591,0.897421,0.807929,0.676197
0.340,0.22500,52,30311,45,0.893551,0.900007,0.802180,0.675407
0.340,0.22500,52,30114,46,0.894445,0.902522,0.806498,0.677664
0.340,0.22500,52,29852,47,0.897482,0.896743,0.802967,0.678992
0.340,0.22500,52,29978,48,0.891687,0.897830,0.799503,0.674962
0.340,0.22500,52,29988,49,0.892021,0.898484,0.805438,0.687282
0.340,0.22500,52,29898,50,0.897250,0.892208,0.800108,0.675383
0.340,0.22500,52,30327,51,0.892769,0.897693,0.805678,0.674861
0.340,0.22500,52,29866,52,0.900540,0.893493,0.803120,0.676205
0.340,0.22500,52,29827,53,0.899850,0.894350,0.806749,0.678874
0.340,0.22500,52,30082,54,0.897061,0.892960,0.801581,0.681515
0.340,0.22500,52,29876,55,0.897945,0.887063,0.800936,0.677731
0.340,0.22500,52,30158,56,0.898108,0.892444,0.804413,0.681944
0.340,0.22500,52,30232,57,0.898522,0.891850,0.796477,0.677440
0.340,0.22500,52,29937,58,0.895411,0.893461,0.802363,0.688897
0.340,0.22500,52,30047,59,0.898481,0.894205,0.798472,0.681744
0.340,0.22500,52,29991,60,0.896729,0.894919,0.804407,0.677721
0.340,0.22500,52,29801,61,0.891837,0.891604,0.788331,0.680565
0.340,0.22500,52,29982,62,0.901138,0.895759,0.802456,0.670990
0.340,0.22500,52,29992,63,0.897495,0.893985,0.801896,0.673525
0.340,0.22500,52,30181,64,0.892671,0.891399,0.794287,0.676687
0.340,0.23500,52,30246,1,0.893066,0.892514,0.802452,0.681847
0.340,0.23500,52,29761,2,0.888489,0.887349,0.792484,0.673436
0.340,0.23500,52,30057,3,0.888831,0.889693,0.794472,0.675133
0.340,0.23500,52,29923,4,0.884207,0.893781,0.792128,0.682306
0.340,0.23500,52,29801,5,0.892980,0.888377,0.793241,0.678197
0.340,0.23500,52,30029,6,0.889140,0.895132,0.794657,0.678514
0.340,0.23500,52,30176,7,0.891481,0.889341,0.794079,0.675753
0.340,0.23500,52,29796,8,0.889724,0.893376,0.795347,0.679027
0.340,0.23500,52,29830,9,0.886738,0.894714,0.795616,0.674938
0.340,0.23500,52,29766,10,0.898982,0.890733,0.803805,0.680148
0.340,0.23500,52,30265,11,0.889384,0.893027,0.799968,0.683855
0.340,0.23500,52,30181,12,0.889713,0.884669,0.780414,0.679888
0.340,0.23500,52,29985,13,0.890122,0.893097,0.795358,0.673030
0.340,0.23500,52,30154,14,0.895385,0.892640,0.797834,0.674780
0.340,0.23500,52,30046,15,0.894046,0.891362,0.797325,0.680984
0.340,0.23500,52,29893,16,0.886634,0.894660,0.791584,0.678922
0.340,0.23500,52,30187,17,0.889821,0.886843,0.788661,0.682185
0.340,0.23500,52,29978,18,0.888898,0.889796,0.786083,0.675210
0.340,0.23500,52,29678,19,0.886773,0.885273,0.786084,0.678535
0.340,0.23500,52,29829,20,0.893898,0.891454,0.793344,0.679196
0.340,0.23500,52,29952,21,0.893862,0.889812,0.794755,0.679202
0.340,0.23500,52,30031,22,0.892093,0.889465,0.784850,0.679422
0.340,0.23500,52,29772,23,0.886436,0.889353,0.783701,0.678697
0.340,0.23500,52,29622,24,0.885570,0.895364,0.795955,0.683918
0.340,0.23500,52,29705,25,0.892849,0.891251,0.799987,0.673246
0.340,0.23500,52,30257,26,0.891888,0.893992,0.800934,0.679182
0.340,0.23500,52,30228,27,0.892093,0.891431,0.790927,0.677462
0.340,0.23500,52,30064,28,0.893863,0.893699,0.802387,0.674784
0.340,0.23500,52,29678,29,0.894349,0.890485,0.794899,0.677088
0.340,0.23500,52,30064,30,0.890220,0.882797,0.783455,0.676491
0.340,0.23500,52,30053,31,0.895060,0.902885,0.805777,0.679946
0.340,0.23500,52,29970,32,0.892099,0.887626,0.792053,0.682373
0.340,0.23500,52,29935,33,0.893485,0.895073,0.799715,0.679617
0.340,0.23500,52,30005,34,0.889427,0.889468,0.792762,0.672114
0.340,0.23500,52,29958,35,0.889975,0.895561,0.800250,0.673087
0.340,0.23500,52,30045,36,0.891552,0.890434,0.789367,0.679989
0.340,0.23500,52,30163,37,0.891052,0.895063,0.795547,0.676026
0.340,0.23500,52,30134,38,0.890241,0.887617,0.783454,0.675937
0.340,0.23500,52,30113,39,0.891211,0.886892,0.789146,0.675491
0.340,0.23500,52,29772,40,0.894008,0.893071,0.798322,0.676076
0.340,0.23500,52,30146,41,0.896437,0.895498,0.802236,0.675216
0.340,0.23500,52,30211,42,0.891106,0.897890,0.803664,0.689450
0.340,0.23500,52,30151,43,0.885276,0.893349,0.792801,0.684495
0.340,0.23500,52,30221,44,0.885815,0.889050,0.790175,0.678787
0.340,0.23500,52,30311,45,0.894064,0.896761,0.808464,0.680010
0.340,0.23500,52,30114,46,0.892803,0.887184,0.792122,0.674766
0.340,0.23500,52,29852,47,0.893003,0.898162,0.799666,0.683328
0.340,0.23500,52,29978,48,0.891592,0.891577,0.786224,0.675523
0.340,0.23500,52,29988,49,0.887855,0.894353,0.791113,0.688312
0.340,0.23500,52,29898,50,0.888419,0.892732,0.797180,0.678537
0.340,0.23500,52,30327,51,0.889846,0.893613,0.795936,0.676027
0.340,0.23500,52,29866,52,0.887726,0.887758,0.783734,0.676667
0.340,0.23500,52,29827,53,0.890547,0.893630,0.791961,0.680145
0.340,0.23500,52,30082,54,0.891632,0.890763,0.798443,0.676891
0.340,0.23500,52,29876,55,0.893639,0.893973,0.803220,0.674613
0.340,0.23500,52,30158,56,0.892944,0.887427,0.792624,0.676284
0.340,0.23500,52,30232,57,0.893926,0.893403,0.798887,0.680434
0.340,0.23500,52,29937,58,0.888797,0.890041,0.783671,0.687773
0.340,0.23500,52,30047,59,0.891061,0.893503,0.795370,0.689978
0.340,0.23500,52,29991,60,0.899381,0.890858,0.800183,0.685014
0.340,0.23500,52,29801,61,0.896332,0.889306,0.794047,0.675667
0.340,0.23500,52,29982,62,0.887175,0.888992,0.786935,0.674175
0.340,0.23500,52,29992,63,0.890386,0.886082,0.786471,0.677121
0.340,0.23500,52,30181,64,0.894249,0.892796,0.798187,0.675210
0.340,0.24500,52,30246,1,0.890650,0.882115,0.780806,0.679737
0.340,0.24500,52,29761,2,0.885616,0.884487,0.782464,0.671877
0.340,0.24500,52,30057,3,0.887101,0.887682,0.782939,0.678440
0.340,0.24500,52,29923,4,0.893333,0.884623,0.794265,0.678940
0.340,0.24500,52,29801,5,0.888977,0.881037,0.781329,0.678703
0.340,0.24500,52,30029,6,0.891065,0.881586,0.779098,0.676486
0.340,0.24500,52,30176,7,0.881592,0.891105,0.781013,0.678532
0.340,0.24500,52,29796,8,0.889080,0.890774,0.786670,0.683016
0.340,0.24500,52,29830,9,0.885054,0.884802,0.785261,0.676130
0.340,0.24500,52,29766,10,0.887800,0.884442,0.786022,0.677104
0.340,0.24500,52,30265,11,0.885827,0.889495,0.789538,0.681877
0.340,0.24500,52,30181,12,0.889647,0.588143,0.532680,0.677614
0.340,0.24500,52,29985,13,0.884551,0.888519,0.785992,0.677743
0.340,0.24500,52,30154,14,0.890227,0.892932,0.794833,0.673914
0.340,0.24500,52,30046,15,0.886043,0.884777,0.776545,0.678730
0.340,0.24500,52,29893,16,0.883490,0.882170,0.769094,0.677805
0.340,0.24500,52,30187,17,0.887951,0.888767,0.793501,0.679200
0.340,0.24500,52,29978,18,0.881437,0.888954,0.777546,0.679680
0.340,0.24500,52,29678,19,0.885892,0.887939,0.785417,0.678918
0.340,0.24500,52,29829,20,0.882434,0.886651,0.778051,0.676906
0.340,0.24500,52,29952,21,0.887188,0.887139,0.782221,0.678441
0.340,0.24500,52,30031,22,0.883994,0.887897,0.785272,0.677374
0.340,0.24500,52,29772,23,0.883428,0.879118,0.774228,0.674205
0.340,0.24500,52,29622,24,0.887656,0.882307,0.781107,0.684646
0.340,0.24500,52,29705,25,0.884402,0.887420,0.785087,0.673901
0.340,0.24500,52,30257,26,0.885652,0.882839,0.782185,0.680372
0.340,0.24500,52,30228,27,0.886517,0.886877,0.790105,0.678530
0.340,0.24500,52,30064,28,0.887059,0.889849,0.788354,0.675692
0.340,0.24500,52,29678,29,0.883968,0.886838,0.782621,0.681032
0.340,0.24500,52,30064,30,0.887021,0.894259,0.790214,0.675472
0.340,0.24500,52,30053,31,0.887186,0.890386,0.785875,0.677060
0.340,0.24500,52,29970,32,0.890019,0.879082,0.779302,0.680707
0.340,0.24500,52,29935,33,0.888352,0.888737,0.792648,0.679765
0.340,0.24500,52,30005,34,0.891239,0.885653,0.788167,0.670910
0.340,0.24500,52,29958,35,0.891949,0.882040,0.791187,0.674553
0.340,0.24500,52,30045,36,0.887009,0.891955,0.793233,0.679745
0.340,0.24500,52,30163,37,0.887429,0.891891,0.794711,0.675124
0.340,0.24500,52,30134,38,0.882387,0.886282,0.776866,0.676841
0.340,0.24500,52,30113,39,0.892543,0.884214,0.785287,0.679312
0.340,0.24500,52,29772,40,0.888033,0.880940,0.785388,0.678140
0.340,0.24500,52,30146,41,0.883407,0.884140,0.777925,0.675111
0.340,0.24500,52,30211,42,0.884976,0.885043,0.780500,0.689253
0.340,0.24500,52,30151,43,0.888862,0.885509,0.788029,0.681763
0.340,0.24500,52,30221,44,0.890948,0.887146,0.796305,0.678485
0.340,0.24500,52,30311,45,0.888910,0.884881,0.780837,0.673717
0.340,0.24500,52,30114,46,0.885636,0.881354,0.784896,0.676216
0.340,0.24500,52,29852,47,0.889009,0.881641,0.783928,0.678506
0.340,0.24500,52,29978,48,0.883039,0.874565,0.770090,0.674982
0.340,0.24500,52,29988,49,0.890446,0.887740,0.788910,0.684909
0.340,0.24500,52,29898,50,0.885370,0.884375,0.782412,0.675155
0.340,0.24500,52,30327,51,0.886974,0.886842,0.791201,0.677057
0.340,0.24500,52,29866,52,0.889557,0.888100,0.789705,0.675581
0.340,0.24500,52,29827,53,0.883067,0.885087,0.779003,0.678284
0.340,0.24500,52,30082,54,0.886839,0.888973,0.789366,0.678271
0.340,0.24500,52,29876,55,0.883023,0.887184,0.780079,0.677921
0.340,0.24500,52,30158,56,0.885933,0.890967,0.791667,0.677085
0.340,0.24500,52,30232,57,0.884801,0.882172,0.780956,0.678873
0.340,0.24500,52,29937,58,0.887307,0.884831,0.783809,0.684077
0.340,0.24500,52,30047,59,0.889083,0.884499,0.792533,0.682900
0.340,0.24500,52,29991,60,0.889638,0.888892,0.785839,0.680292
0.340,0.24500,52,29801,61,0.883224,0.883869,0.776307,0.678759
0.340,0.24500,52,29982,62,0.887209,0.883347,0.781341,0.672559
0.340,0.24500,52,29992,63,0.886566,0.880138,0.780629,0.676270
0.340,0.24500,52,30181,64,0.886963,0.886782,0.784676,0.676056
0.340,0.25500,52,30246,1,0.881108,0.888104,0.778353,0.683859
0.340,0.25500,52,29761,2,0.879490,0.875723,0.766548,0.672938
0.340,0.25500,52,30057,3,0.885809,0.883686,0.783852,0.673678
0.340,0.25500,52,29923,4,0.888126,0.884861,0.787368,0.681473
0.340,0.25500,52,29801,5,0.881122,0.884085,0.776897,0.678645
0.340,0.25500,52,30029,6,0.886801,0.880953,0.786538,0.679644
0.340,0.25500,52,30176,7,0.888282,0.885302,0.782544,0.675536
0.340,0.25500,52,29796,8,0.885828,0.888775,0.790554,0.680794
0.340,0.25500,52,29830,9,0.885513,0.880498,0.777796,0.676409
0.340,0.25500,52,29766,10,0.881394,0.881948,0.780972,0.681551
0.340,0.25500,52,30265,11,0.876275,0.879945,0.773553,0.683640
0.340,0.25500,52,30181,12,0.882026,0.885043,0.775354,0.679344
0.340,0.25500,52,29985,13,0.879421,0.883488,0.780852,0.678150
0.340,0.25500,52,30154,14,0.882525,0.887252,0.787015,0.675130
0.340,0.25500,52,30046,15,0.882466,0.882495,0.779165,0.680731
