# generator=basin_stab_LSE_semismart_AAAI_Nramp.jl  M_TARGET=4.4e+06  K_TARGET=30000  N_FLOOR=12  betanet=1.0
# N_EQ=32768  N_SAMP=8192  N_DIS_TARGET=64  MEM_BUDGET_GB=40.0  generated=2026-06-07T21:59:16.649
alpha,T,N_used,K_retained,disorder,phi_a,phi_b,q12,phi_max_retained
0.200,0.05500,76,30141,39,0.972531,0.972633,0.945959,0.531722
0.200,0.05500,76,29922,40,0.974523,0.973716,0.950276,0.549727
0.200,0.05500,76,30277,41,0.974025,0.973518,0.952070,0.526474
0.200,0.05500,76,30253,42,0.973049,0.971452,0.947772,0.570922
0.200,0.05500,76,30137,43,0.974571,0.972476,0.947087,0.537911
0.200,0.05500,76,30107,44,0.973807,0.972553,0.946238,0.538326
0.200,0.05500,76,29828,45,0.973230,0.972579,0.947469,0.562118
0.200,0.05500,76,30162,46,0.973081,0.974435,0.949146,0.536084
0.200,0.05500,76,29769,47,0.971381,0.973749,0.944441,0.528814
0.200,0.05500,76,29734,48,0.975256,0.971865,0.946421,0.560437
0.200,0.05500,76,30091,49,0.975304,0.975826,0.952205,0.534749
0.200,0.05500,76,30084,50,0.972124,0.973429,0.948147,0.521963
0.200,0.05500,76,30050,51,0.974126,0.974118,0.951546,0.564898
0.200,0.05500,76,30113,52,0.975490,0.972061,0.946376,0.522046
0.200,0.05500,76,29800,53,0.971852,0.974112,0.946744,0.530975
0.200,0.05500,76,30126,54,0.972000,0.971757,0.944176,0.531569
0.200,0.05500,76,29754,55,0.974642,0.971180,0.945352,0.539804
0.200,0.05500,76,30112,56,0.972592,0.974141,0.947208,0.526525
0.200,0.05500,76,29978,57,0.974754,0.971725,0.949735,0.548607
0.200,0.05500,76,30187,58,0.972297,0.975383,0.950337,0.533481
0.200,0.05500,76,29846,59,0.975649,0.972369,0.947203,0.536488
0.200,0.05500,76,30240,60,0.972992,0.973493,0.949999,0.537264
0.200,0.05500,76,30253,61,0.971549,0.972067,0.942997,0.535668
0.200,0.05500,76,29877,62,0.972982,0.973047,0.945395,0.542183
0.200,0.05500,76,30188,63,0.972432,0.973948,0.948177,0.527655
0.200,0.05500,76,30097,64,0.972035,0.971036,0.946518,0.540963
0.200,0.06500,76,29677,1,0.968737,0.967701,0.937466,0.547012
0.200,0.06500,76,30086,2,0.967451,0.967712,0.939317,0.548520
0.200,0.06500,76,30078,3,0.967910,0.969866,0.938418,0.540910
0.200,0.06500,76,30299,4,0.969744,0.966284,0.938309,0.529712
0.200,0.06500,76,29933,5,0.967969,0.970325,0.938941,0.549431
0.200,0.06500,76,30052,6,0.970298,0.969344,0.941000,0.531477
0.200,0.06500,76,29909,7,0.970163,0.968892,0.939609,0.542874
0.200,0.06500,76,29831,8,0.970105,0.968787,0.938558,0.539852
0.200,0.06500,76,30326,9,0.967467,0.968355,0.933800,0.572443
0.200,0.06500,76,29838,10,0.967691,0.968034,0.935924,0.530589
0.200,0.06500,76,30099,11,0.967896,0.970598,0.940341,0.531453
0.200,0.06500,76,30201,12,0.967704,0.966512,0.936324,0.556293
0.200,0.06500,76,29992,13,0.966792,0.971712,0.939050,0.535938
0.200,0.06500,76,30067,14,0.966748,0.969416,0.936719,0.546081
0.200,0.06500,76,29939,15,0.966246,0.969094,0.935255,0.522744
0.200,0.06500,76,30085,16,0.969416,0.968700,0.937774,0.532446
0.200,0.06500,76,29748,17,0.970202,0.968774,0.941659,0.537400
0.200,0.06500,76,30028,18,0.969390,0.967768,0.940337,0.546144
0.200,0.06500,76,30124,19,0.965670,0.969017,0.934723,0.553990
0.200,0.06500,76,30376,20,0.968757,0.968605,0.939986,0.528864
0.200,0.06500,76,29896,21,0.966733,0.969314,0.935151,0.526673
0.200,0.06500,76,30242,22,0.968129,0.969108,0.936109,0.538724
0.200,0.06500,76,30163,23,0.967397,0.967938,0.935409,0.542797
0.200,0.06500,76,30113,24,0.969073,0.970469,0.938574,0.545975
0.200,0.06500,76,30096,25,0.969492,0.969267,0.938730,0.543992
0.200,0.06500,76,29949,26,0.968993,0.966866,0.934542,0.526426
0.200,0.06500,76,30300,27,0.967440,0.969638,0.935738,0.540792
0.200,0.06500,76,29935,28,0.968737,0.969454,0.941080,0.535483
0.200,0.06500,76,29790,29,0.970008,0.969805,0.942791,0.536184
0.200,0.06500,76,30303,30,0.970036,0.971043,0.942354,0.548009
0.200,0.06500,76,30009,31,0.969882,0.965620,0.942144,0.568187
0.200,0.06500,76,29919,32,0.970332,0.967669,0.939727,0.557063
0.200,0.06500,76,30029,33,0.969706,0.970373,0.941143,0.554304
0.200,0.06500,76,29958,34,0.964715,0.967370,0.933467,0.549168
0.200,0.06500,76,30055,35,0.966211,0.967492,0.934291,0.536199
0.200,0.06500,76,30257,36,0.967789,0.968384,0.939170,0.558774
0.200,0.06500,76,30180,37,0.964725,0.968009,0.935414,0.530442
0.200,0.06500,76,30044,38,0.967802,0.966807,0.933893,0.574242
0.200,0.06500,76,30141,39,0.970087,0.969133,0.941174,0.530802
0.200,0.06500,76,29922,40,0.968790,0.970612,0.941604,0.543630
0.200,0.06500,76,30277,41,0.966995,0.969025,0.937678,0.535819
0.200,0.06500,76,30253,42,0.969775,0.967641,0.937892,0.564026
0.200,0.06500,76,30137,43,0.969114,0.965124,0.936300,0.537509
0.200,0.06500,76,30107,44,0.967638,0.968019,0.938537,0.541422
0.200,0.06500,76,29828,45,0.968348,0.969011,0.935092,0.556505
0.200,0.06500,76,30162,46,0.966279,0.969325,0.938017,0.535410
0.200,0.06500,76,29769,47,0.969554,0.970224,0.938963,0.531693
0.200,0.06500,76,29734,48,0.966495,0.966316,0.935566,0.559094
0.200,0.06500,76,30091,49,0.969976,0.969271,0.941818,0.530598
0.200,0.06500,76,30084,50,0.966254,0.969044,0.936189,0.527800
0.200,0.06500,76,30050,51,0.970041,0.967964,0.939794,0.560775
0.200,0.06500,76,30113,52,0.970571,0.968198,0.938962,0.519647
0.200,0.06500,76,29800,53,0.969363,0.966968,0.938243,0.544219
0.200,0.06500,76,30126,54,0.967247,0.966544,0.936112,0.542299
0.200,0.06500,76,29754,55,0.968024,0.967798,0.937946,0.533970
0.200,0.06500,76,30112,56,0.969383,0.969585,0.938790,0.528006
0.200,0.06500,76,29978,57,0.970175,0.967763,0.938461,0.544905
0.200,0.06500,76,30187,58,0.969340,0.966270,0.935730,0.535264
0.200,0.06500,76,29846,59,0.972081,0.966850,0.942889,0.537645
0.200,0.06500,76,30240,60,0.969450,0.970090,0.942795,0.531982
0.200,0.06500,76,30253,61,0.968767,0.968993,0.939698,0.537344
0.200,0.06500,76,29877,62,0.965979,0.970669,0.940123,0.537814
0.200,0.06500,76,30188,63,0.969325,0.968222,0.941047,0.527730
0.200,0.06500,76,30097,64,0.967220,0.966503,0.932387,0.535138
0.200,0.07500,76,29677,1,0.960767,0.964027,0.922177,0.550855
0.200,0.07500,76,30086,2,0.962271,0.962829,0.925100,0.535841
0.200,0.07500,76,30078,3,0.965925,0.964509,0.929480,0.540365
0.200,0.07500,76,30299,4,0.963265,0.964171,0.932914,0.531016
0.200,0.07500,76,29933,5,0.961587,0.965908,0.927747,0.554642
0.200,0.07500,76,30052,6,0.963946,0.967481,0.929438,0.530764
0.200,0.07500,76,29909,7,0.966111,0.961681,0.929368,0.542040
0.200,0.07500,76,29831,8,0.961835,0.964249,0.929006,0.547983
0.200,0.07500,76,30326,9,0.961210,0.965340,0.927678,0.562021
0.200,0.07500,76,29838,10,0.964601,0.962486,0.928417,0.530858
0.200,0.07500,76,30099,11,0.961507,0.961906,0.927050,0.531333
0.200,0.07500,76,30201,12,0.962750,0.962937,0.925970,0.563039
0.200,0.07500,76,29992,13,0.967147,0.962803,0.932010,0.543143
0.200,0.07500,76,30067,14,0.963378,0.963451,0.926390,0.546924
0.200,0.07500,76,29939,15,0.964762,0.963728,0.929812,0.519524
0.200,0.07500,76,30085,16,0.963623,0.961482,0.923662,0.534869
0.200,0.07500,76,29748,17,0.964651,0.962629,0.930449,0.543651
0.200,0.07500,76,30028,18,0.964930,0.963147,0.930044,0.540124
0.200,0.07500,76,30124,19,0.962922,0.962962,0.931293,0.545896
0.200,0.07500,76,30376,20,0.965017,0.963227,0.929030,0.537640
0.200,0.07500,76,29896,21,0.965125,0.964991,0.929421,0.529786
0.200,0.07500,76,30242,22,0.963838,0.964420,0.927288,0.551626
0.200,0.07500,76,30163,23,0.963838,0.964062,0.925713,0.542736
0.200,0.07500,76,30113,24,0.962455,0.964549,0.925741,0.560101
0.200,0.07500,76,30096,25,0.961535,0.964066,0.927872,0.541510
0.200,0.07500,76,29949,26,0.964578,0.964771,0.929819,0.534636
0.200,0.07500,76,30300,27,0.962642,0.964853,0.928686,0.537362
0.200,0.07500,76,29935,28,0.966379,0.964170,0.932504,0.532235
0.200,0.07500,76,29790,29,0.966002,0.962084,0.931462,0.528026
0.200,0.07500,76,30303,30,0.963670,0.964411,0.933873,0.546459
0.200,0.07500,76,30009,31,0.964215,0.962120,0.924346,0.567289
0.200,0.07500,76,29919,32,0.963934,0.965694,0.929048,0.551062
0.200,0.07500,76,30029,33,0.964580,0.965052,0.933094,0.552122
0.200,0.07500,76,29958,34,0.964452,0.964936,0.930554,0.554637
0.200,0.07500,76,30055,35,0.961219,0.963924,0.924314,0.537859
0.200,0.07500,76,30257,36,0.963305,0.961807,0.929437,0.556469
0.200,0.07500,76,30180,37,0.964008,0.963451,0.925973,0.531637
0.200,0.07500,76,30044,38,0.965235,0.965584,0.933870,0.558738
0.200,0.07500,76,30141,39,0.963726,0.963299,0.927778,0.530937
0.200,0.07500,76,29922,40,0.961992,0.962441,0.922011,0.557542
0.200,0.07500,76,30277,41,0.962733,0.958283,0.926855,0.537050
0.200,0.07500,76,30253,42,0.964402,0.964961,0.934009,0.572363
0.200,0.07500,76,30137,43,0.962225,0.962308,0.923989,0.532846
0.200,0.07500,76,30107,44,0.965791,0.964721,0.932392,0.539317
0.200,0.07500,76,29828,45,0.964627,0.965269,0.929058,0.559071
0.200,0.07500,76,30162,46,0.963963,0.964618,0.928544,0.531360
0.200,0.07500,76,29769,47,0.963499,0.965422,0.928589,0.530461
0.200,0.07500,76,29734,48,0.963469,0.960531,0.925883,0.552598
0.200,0.07500,76,30091,49,0.965854,0.967127,0.934524,0.530339
0.200,0.07500,76,30084,50,0.964034,0.965123,0.929414,0.532855
0.200,0.07500,76,30050,51,0.963998,0.963277,0.926111,0.568055
0.200,0.07500,76,30113,52,0.962755,0.965303,0.928223,0.527104
0.200,0.07500,76,29800,53,0.964939,0.961754,0.928895,0.526279
0.200,0.07500,76,30126,54,0.961647,0.962342,0.927992,0.532449
0.200,0.07500,76,29754,55,0.961423,0.962555,0.924668,0.538106
0.200,0.07500,76,30112,56,0.962773,0.958931,0.920640,0.527837
0.200,0.07500,76,29978,57,0.963378,0.964004,0.927401,0.560298
0.200,0.07500,76,30187,58,0.962906,0.962480,0.928053,0.537934
0.200,0.07500,76,29846,59,0.961678,0.962928,0.928627,0.535658
0.200,0.07500,76,30240,60,0.962179,0.964890,0.932992,0.537198
0.200,0.07500,76,30253,61,0.965770,0.966052,0.933153,0.538641
0.200,0.07500,76,29877,62,0.964930,0.964116,0.929382,0.546432
0.200,0.07500,76,30188,63,0.963096,0.964953,0.928759,0.539663
0.200,0.07500,76,30097,64,0.963822,0.964546,0.930228,0.537224
0.200,0.08500,76,29677,1,0.959653,0.960826,0.925010,0.551374
0.200,0.08500,76,30086,2,0.958921,0.957974,0.917479,0.549340
0.200,0.08500,76,30078,3,0.959515,0.956127,0.916758,0.540310
0.200,0.08500,76,30299,4,0.962008,0.957666,0.922222,0.535036
0.200,0.08500,76,29933,5,0.956371,0.957972,0.916126,0.549980
0.200,0.08500,76,30052,6,0.960686,0.957500,0.915548,0.533102
0.200,0.08500,76,29909,7,0.957102,0.960746,0.918409,0.542305
0.200,0.08500,76,29831,8,0.957381,0.955783,0.912553,0.548168
0.200,0.08500,76,30326,9,0.959729,0.958534,0.915070,0.568708
0.200,0.08500,76,29838,10,0.958266,0.957875,0.920231,0.530664
0.200,0.08500,76,30099,11,0.958649,0.957790,0.915173,0.534643
0.200,0.08500,76,30201,12,0.961478,0.959958,0.922366,0.558548
0.200,0.08500,76,29992,13,0.960097,0.957873,0.918975,0.543534
0.200,0.08500,76,30067,14,0.957550,0.955544,0.918278,0.552358
0.200,0.08500,76,29939,15,0.958135,0.956588,0.916018,0.530576
0.200,0.08500,76,30085,16,0.959208,0.959328,0.918566,0.540216
0.200,0.08500,76,29748,17,0.958212,0.958608,0.917517,0.532697
0.200,0.08500,76,30028,18,0.959469,0.959954,0.918128,0.540145
0.200,0.08500,76,30124,19,0.958334,0.959692,0.917810,0.543885
0.200,0.08500,76,30376,20,0.958221,0.960350,0.920596,0.537793
0.200,0.08500,76,29896,21,0.955859,0.958208,0.918000,0.533099
0.200,0.08500,76,30242,22,0.959171,0.959056,0.922062,0.539783
0.200,0.08500,76,30163,23,0.958477,0.957665,0.919944,0.549703
0.200,0.08500,76,30113,24,0.958042,0.958551,0.916924,0.557736
0.200,0.08500,76,30096,25,0.960048,0.957336,0.919018,0.541549
0.200,0.08500,76,29949,26,0.960248,0.957526,0.918686,0.529758
0.200,0.08500,76,30300,27,0.957220,0.958720,0.915629,0.549099
0.200,0.08500,76,29935,28,0.958973,0.954504,0.916508,0.536716
0.200,0.08500,76,29790,29,0.958258,0.958503,0.918273,0.533183
0.200,0.08500,76,30303,30,0.958669,0.960945,0.924812,0.541538
0.200,0.08500,76,30009,31,0.956479,0.960257,0.917152,0.562921
0.200,0.08500,76,29919,32,0.957115,0.961699,0.919518,0.545977
0.200,0.08500,76,30029,33,0.956620,0.961445,0.916363,0.542957
0.200,0.08500,76,29958,34,0.958956,0.958527,0.920888,0.542786
0.200,0.08500,76,30055,35,0.961335,0.962755,0.927184,0.538815
0.200,0.08500,76,30257,36,0.958309,0.956806,0.916675,0.550578
0.200,0.08500,76,30180,37,0.959323,0.961582,0.922219,0.533027
0.200,0.08500,76,30044,38,0.956611,0.957064,0.913407,0.558635
0.200,0.08500,76,30141,39,0.958508,0.958890,0.920458,0.534563
0.200,0.08500,76,29922,40,0.958262,0.959854,0.919002,0.547891
0.200,0.08500,76,30277,41,0.959875,0.958174,0.922097,0.540267
0.200,0.08500,76,30253,42,0.960885,0.958443,0.922231,0.562923
0.200,0.08500,76,30137,43,0.956213,0.960165,0.918627,0.538719
0.200,0.08500,76,30107,44,0.957131,0.956171,0.912284,0.538810
0.200,0.08500,76,29828,45,0.958848,0.957969,0.919224,0.559720
0.200,0.08500,76,30162,46,0.958278,0.961014,0.918399,0.539667
0.200,0.08500,76,29769,47,0.959540,0.957327,0.921459,0.535152
0.200,0.08500,76,29734,48,0.960917,0.957995,0.916548,0.555257
0.200,0.08500,76,30091,49,0.960859,0.959278,0.918331,0.530983
0.200,0.08500,76,30084,50,0.959638,0.960466,0.922864,0.526982
0.200,0.08500,76,30050,51,0.957378,0.962237,0.921059,0.563089
0.200,0.08500,76,30113,52,0.959702,0.959515,0.920420,0.526078
0.200,0.08500,76,29800,53,0.961316,0.961632,0.919244,0.534633
0.200,0.08500,76,30126,54,0.960182,0.958406,0.920091,0.544133
0.200,0.08500,76,29754,55,0.959710,0.960641,0.921545,0.541001
0.200,0.08500,76,30112,56,0.960106,0.959804,0.920349,0.527756
0.200,0.08500,76,29978,57,0.955063,0.957882,0.915083,0.547902
0.200,0.08500,76,30187,58,0.958548,0.960712,0.922401,0.537214
0.200,0.08500,76,29846,59,0.958159,0.957848,0.919312,0.542961
0.200,0.08500,76,30240,60,0.959517,0.956016,0.917229,0.534894
0.200,0.08500,76,30253,61,0.956804,0.958744,0.914734,0.533578
0.200,0.08500,76,29877,62,0.959598,0.960648,0.923058,0.547364
0.200,0.08500,76,30188,63,0.959007,0.960959,0.924367,0.534408
0.200,0.08500,76,30097,64,0.955494,0.956847,0.911770,0.535698
0.200,0.09500,76,29677,1,0.954441,0.958008,0.913810,0.554880
0.200,0.09500,76,30086,2,0.956278,0.958048,0.915938,0.547438
0.200,0.09500,76,30078,3,0.955728,0.956600,0.914048,0.537645
0.200,0.09500,76,30299,4,0.954414,0.952252,0.908061,0.533370
0.200,0.09500,76,29933,5,0.952274,0.954446,0.907520,0.548594
0.200,0.09500,76,30052,6,0.951782,0.951838,0.908155,0.533557
0.200,0.09500,76,29909,7,0.954982,0.955981,0.914261,0.543471
0.200,0.09500,76,29831,8,0.952964,0.955767,0.911656,0.542277
0.200,0.09500,76,30326,9,0.954514,0.953459,0.910878,0.566174
0.200,0.09500,76,29838,10,0.954319,0.955198,0.911419,0.535611
0.200,0.09500,76,30099,11,0.948990,0.954840,0.906029,0.539062
0.200,0.09500,76,30201,12,0.952537,0.956847,0.909954,0.561655
0.200,0.09500,76,29992,13,0.954333,0.954333,0.907009,0.540678
0.200,0.09500,76,30067,14,0.954197,0.951456,0.908947,0.539025
0.200,0.09500,76,29939,15,0.955177,0.955838,0.916659,0.526363
0.200,0.09500,76,30085,16,0.954001,0.954959,0.908125,0.533508
0.200,0.09500,76,29748,17,0.956021,0.953864,0.910612,0.539266
0.200,0.09500,76,30028,18,0.950762,0.951982,0.902828,0.538620
0.200,0.09500,76,30124,19,0.954110,0.956367,0.911879,0.550894
0.200,0.09500,76,30376,20,0.952738,0.953613,0.908138,0.536519
0.200,0.09500,76,29896,21,0.953035,0.950988,0.903750,0.535692
0.200,0.09500,76,30242,22,0.955761,0.954592,0.914561,0.545972
0.200,0.09500,76,30163,23,0.951300,0.952268,0.904664,0.561411
0.200,0.09500,76,30113,24,0.954570,0.951492,0.907295,0.546941
0.200,0.09500,76,30096,25,0.954747,0.954045,0.906775,0.544153
0.200,0.09500,76,29949,26,0.954453,0.953223,0.911325,0.534503
0.200,0.09500,76,30300,27,0.951570,0.956784,0.913287,0.543691
0.200,0.09500,76,29935,28,0.952195,0.954029,0.908319,0.535282
0.200,0.09500,76,29790,29,0.957510,0.954741,0.912536,0.534694
0.200,0.09500,76,30303,30,0.955926,0.954457,0.911711,0.548968
0.200,0.09500,76,30009,31,0.955465,0.953143,0.910592,0.567888
0.200,0.09500,76,29919,32,0.953398,0.955207,0.910433,0.547699
0.200,0.09500,76,30029,33,0.954867,0.954783,0.915488,0.546881
0.200,0.09500,76,29958,34,0.952666,0.954461,0.911327,0.548217
0.200,0.09500,76,30055,35,0.952661,0.954508,0.903864,0.542068
0.200,0.09500,76,30257,36,0.955106,0.954920,0.912246,0.554900
0.200,0.09500,76,30180,37,0.953872,0.956680,0.911251,0.535266
0.200,0.09500,76,30044,38,0.955107,0.952919,0.910989,0.560231
0.200,0.09500,76,30141,39,0.952577,0.953376,0.907313,0.536017
0.200,0.09500,76,29922,40,0.953398,0.956440,0.909654,0.550047
0.200,0.09500,76,30277,41,0.956319,0.955269,0.916152,0.535540
0.200,0.09500,76,30253,42,0.956418,0.952787,0.910413,0.568944
0.200,0.09500,76,30137,43,0.952013,0.950929,0.906862,0.539225
0.200,0.09500,76,30107,44,0.953877,0.955427,0.912647,0.545247
0.200,0.09500,76,29828,45,0.956050,0.953208,0.912489,0.551924
0.200,0.09500,76,30162,46,0.954973,0.951959,0.910266,0.540169
0.200,0.09500,76,29769,47,0.951440,0.954393,0.909548,0.538608
0.200,0.09500,76,29734,48,0.955890,0.951656,0.908862,0.560367
0.200,0.09500,76,30091,49,0.954589,0.955478,0.911601,0.539307
0.200,0.09500,76,30084,50,0.955826,0.953092,0.908840,0.533104
0.200,0.09500,76,30050,51,0.956633,0.954283,0.914273,0.554438
0.200,0.09500,76,30113,52,0.953977,0.952286,0.909112,0.526374
0.200,0.09500,76,29800,53,0.957847,0.954249,0.911339,0.532678
0.200,0.09500,76,30126,54,0.951393,0.955556,0.906921,0.541176
0.200,0.09500,76,29754,55,0.955236,0.953273,0.910273,0.541600
0.200,0.09500,76,30112,56,0.956632,0.958042,0.917247,0.527223
0.200,0.09500,76,29978,57,0.951871,0.953266,0.911005,0.541618
0.200,0.09500,76,30187,58,0.951883,0.955838,0.907940,0.543031
0.200,0.09500,76,29846,59,0.955481,0.956204,0.915125,0.537674
0.200,0.09500,76,30240,60,0.955090,0.950323,0.908220,0.535238
0.200,0.09500,76,30253,61,0.955090,0.953599,0.909258,0.540722
0.200,0.09500,76,29877,62,0.956093,0.954248,0.914185,0.537434
0.200,0.09500,76,30188,63,0.954214,0.955430,0.908044,0.541113
0.200,0.09500,76,30097,64,0.956019,0.952558,0.904718,0.541917
0.200,0.10500,76,29677,1,0.946000,0.950062,0.897549,0.548658
0.200,0.10500,76,30086,2,0.952399,0.951479,0.901417,0.555844
0.200,0.10500,76,30078,3,0.948945,0.950483,0.902864,0.540424
0.200,0.10500,76,30299,4,0.951023,0.949847,0.906075,0.541711
0.200,0.10500,76,29933,5,0.949599,0.951096,0.904849,0.549735
0.200,0.10500,76,30052,6,0.945154,0.946181,0.895595,0.530514
0.200,0.10500,76,29909,7,0.947845,0.948999,0.901240,0.545156
0.200,0.10500,76,29831,8,0.949231,0.948666,0.901429,0.543405
0.200,0.10500,76,30326,9,0.952019,0.949297,0.903459,0.563668
0.200,0.10500,76,29838,10,0.946208,0.945166,0.896086,0.531993
0.200,0.10500,76,30099,11,0.951378,0.949015,0.898453,0.534578
0.200,0.10500,76,30201,12,0.949769,0.947938,0.899646,0.556490
0.200,0.10500,76,29992,13,0.949267,0.948870,0.900748,0.541138
0.200,0.10500,76,30067,14,0.947883,0.948727,0.897729,0.544172
0.200,0.10500,76,29939,15,0.953119,0.947489,0.899069,0.523830
0.200,0.10500,76,30085,16,0.948953,0.946644,0.895418,0.529270
0.200,0.10500,76,29748,17,0.949391,0.949603,0.903062,0.547449
0.200,0.10500,76,30028,18,0.947208,0.948774,0.900102,0.541168
0.200,0.10500,76,30124,19,0.950186,0.951357,0.901417,0.547257
0.200,0.10500,76,30376,20,0.949030,0.950867,0.901980,0.534137
0.200,0.10500,76,29896,21,0.951984,0.948424,0.904727,0.528069
0.200,0.10500,76,30242,22,0.950701,0.950992,0.904835,0.548045
0.200,0.10500,76,30163,23,0.951405,0.949469,0.903405,0.551006
0.200,0.10500,76,30113,24,0.945032,0.948735,0.897550,0.548441
0.200,0.10500,76,30096,25,0.953241,0.949953,0.904438,0.544571
0.200,0.10500,76,29949,26,0.950400,0.950861,0.904345,0.533952
0.200,0.10500,76,30300,27,0.951472,0.949266,0.902606,0.540331
0.200,0.10500,76,29935,28,0.951062,0.950200,0.904257,0.542577
0.200,0.10500,76,29790,29,0.949003,0.949291,0.898774,0.534768
0.200,0.10500,76,30303,30,0.950642,0.949901,0.902411,0.544694
0.200,0.10500,76,30009,31,0.947415,0.946525,0.896084,0.560777
0.200,0.10500,76,29919,32,0.947846,0.952335,0.902133,0.554686
0.200,0.10500,76,30029,33,0.952132,0.952997,0.908713,0.542969
0.200,0.10500,76,29958,34,0.947716,0.949586,0.899216,0.549635
0.200,0.10500,76,30055,35,0.956302,0.949489,0.909185,0.537237
0.200,0.10500,76,30257,36,0.949095,0.950252,0.904170,0.554840
0.200,0.10500,76,30180,37,0.951628,0.951269,0.901082,0.536166
0.200,0.10500,76,30044,38,0.946852,0.946689,0.896587,0.559107
0.200,0.10500,76,30141,39,0.948902,0.949299,0.901836,0.536985
0.200,0.10500,76,29922,40,0.951977,0.951710,0.904369,0.548547
0.200,0.10500,76,30277,41,0.949515,0.947111,0.897380,0.535017
0.200,0.10500,76,30253,42,0.948020,0.948150,0.895142,0.553880
0.200,0.10500,76,30137,43,0.948463,0.946492,0.892561,0.532349
0.200,0.10500,76,30107,44,0.950049,0.949893,0.899679,0.543486
0.200,0.10500,76,29828,45,0.949389,0.948384,0.899305,0.551259
0.200,0.10500,76,30162,46,0.948494,0.947593,0.896642,0.541311
0.200,0.10500,76,29769,47,0.949750,0.948736,0.898604,0.531654
0.200,0.10500,76,29734,48,0.945402,0.948690,0.898985,0.558602
0.200,0.10500,76,30091,49,0.951214,0.946145,0.900853,0.537936
0.200,0.10500,76,30084,50,0.950377,0.951091,0.903344,0.528786
0.200,0.10500,76,30050,51,0.950066,0.952022,0.901921,0.561707
0.200,0.10500,76,30113,52,0.952294,0.947802,0.902902,0.529301
0.200,0.10500,76,29800,53,0.950989,0.950736,0.904259,0.536005
0.200,0.10500,76,30126,54,0.949380,0.951812,0.905711,0.539578
0.200,0.10500,76,29754,55,0.953032,0.951913,0.907824,0.537109
0.200,0.10500,76,30112,56,0.951092,0.952614,0.904996,0.530788
0.200,0.10500,76,29978,57,0.948480,0.950367,0.901700,0.555021
0.200,0.10500,76,30187,58,0.947979,0.948028,0.900117,0.540702
0.200,0.10500,76,29846,59,0.952140,0.949144,0.901741,0.535488
0.200,0.10500,76,30240,60,0.949876,0.951860,0.904685,0.541436
0.200,0.10500,76,30253,61,0.947312,0.946255,0.896660,0.542082
0.200,0.10500,76,29877,62,0.949445,0.951127,0.902886,0.540897
0.200,0.10500,76,30188,63,0.951633,0.950997,0.903153,0.538823
0.200,0.10500,76,30097,64,0.947901,0.952022,0.900577,0.536609
0.200,0.11500,76,29677,1,0.943459,0.946428,0.892200,0.551329
0.200,0.11500,76,30086,2,0.946827,0.942844,0.896549,0.543879
0.200,0.11500,76,30078,3,0.946650,0.944946,0.892037,0.540013
0.200,0.11500,76,30299,4,0.946464,0.943956,0.890416,0.542472
0.200,0.11500,76,29933,5,0.945500,0.944901,0.890671,0.555085
0.200,0.11500,76,30052,6,0.944240,0.943740,0.892982,0.527484
0.200,0.11500,76,29909,7,0.947357,0.945074,0.893445,0.540883
0.200,0.11500,76,29831,8,0.942161,0.943266,0.889872,0.547496
0.200,0.11500,76,30326,9,0.944258,0.946148,0.889602,0.567554
0.200,0.11500,76,29838,10,0.944430,0.943995,0.892880,0.534555
0.200,0.11500,76,30099,11,0.948145,0.944392,0.895284,0.538044
0.200,0.11500,76,30201,12,0.947987,0.944934,0.897633,0.566879
0.200,0.11500,76,29992,13,0.942959,0.943870,0.892708,0.541893
0.200,0.11500,76,30067,14,0.943867,0.944733,0.892663,0.542055
0.200,0.11500,76,29939,15,0.947249,0.945370,0.900456,0.530399
0.200,0.11500,76,30085,16,0.946067,0.951235,0.898682,0.532786
0.200,0.11500,76,29748,17,0.946088,0.943810,0.892577,0.544842
0.200,0.11500,76,30028,18,0.945512,0.941729,0.887143,0.545706
0.200,0.11500,76,30124,19,0.947423,0.945179,0.897510,0.554960
0.200,0.11500,76,30376,20,0.945468,0.949488,0.896927,0.542757
0.200,0.11500,76,29896,21,0.946316,0.947095,0.899634,0.531046
0.200,0.11500,76,30242,22,0.944645,0.943394,0.890399,0.541908
0.200,0.11500,76,30163,23,0.943693,0.943337,0.892254,0.549714
