# generator=escape_time_Ndim.jl  N=100  N_DIS=32  MAX_STEPS=1000000  φ_escape=0.5  generated=2026-06-11T16:14:47.416
alpha,T,disorder,K,tau,escaped
0.500,0.20000,10,1,708,1
0.500,0.12000,16,1,1000000,0
0.500,0.12500,27,1,1000000,0
0.500,0.12000,21,1,1000000,0
0.500,0.11500,32,1,1000000,0
0.500,0.11500,5,1,1000000,0
0.550,0.06500,10,1,1000000,0
0.500,0.12500,16,1,1000000,0
0.500,0.13000,27,1,1000000,0
0.500,0.12500,21,1,1000000,0
0.500,0.12000,32,1,1000000,0
0.500,0.12000,5,1,1000000,0
0.550,0.07000,10,1,1000000,0
0.500,0.13000,16,1,929371,1
0.500,0.13500,27,1,1000000,0
0.550,0.07500,10,1,439442,1
0.550,0.08000,10,1,12863,1
0.550,0.08500,10,1,15537,1
0.550,0.09000,10,1,1546,1
0.550,0.09500,10,1,1057,1
0.550,0.10000,10,1,514,1
0.550,0.10500,10,1,333,1
0.550,0.11000,10,1,523,1
0.550,0.11500,10,1,495,1
0.550,0.12000,10,1,525,1
0.550,0.12500,10,1,442,1
0.550,0.13000,10,1,272,1
0.550,0.13500,10,1,364,1
0.550,0.14000,10,1,267,1
0.550,0.14500,10,1,392,1
0.550,0.15000,10,1,217,1
0.620,0.02250,10,1,1910,1
0.620,0.02500,10,1,1249,1
0.620,0.02750,10,1,1288,1
0.620,0.03000,10,1,1141,1
0.620,0.03250,10,1,1036,1
0.500,0.13500,16,1,446121,1
0.620,0.03500,10,1,947,1
0.620,0.03750,10,1,968,1
0.620,0.04000,10,1,710,1
0.620,0.04250,10,1,950,1
0.620,0.04500,10,1,747,1
0.620,0.04750,10,1,688,1
0.620,0.05000,10,1,770,1
0.620,0.05250,10,1,657,1
0.620,0.05500,10,1,658,1
0.620,0.05750,10,1,656,1
0.620,0.06000,10,1,457,1
0.600,0.03750,10,1,972,1
0.600,0.04000,10,1,865,1
0.600,0.04250,10,1,912,1
0.600,0.04500,10,1,711,1
0.600,0.04750,10,1,997,1
0.600,0.05000,10,1,734,1
0.600,0.05250,10,1,645,1
0.600,0.05500,10,1,887,1
0.600,0.05750,10,1,571,1
0.600,0.06000,10,1,494,1
0.600,0.06250,10,1,529,1
0.600,0.06500,10,1,721,1
0.600,0.06750,10,1,534,1
0.600,0.07000,10,1,545,1
0.600,0.07250,10,1,372,1
0.600,0.07500,10,1,502,1
0.600,0.07750,10,1,332,1
0.600,0.08000,10,1,339,1
0.500,0.14000,16,1,38010,1
0.500,0.14500,16,1,2257,1
0.500,0.15000,16,1,12956,1
0.500,0.15500,16,1,6996,1
0.500,0.16000,16,1,1674,1
0.500,0.16500,16,1,884,1
0.580,0.04250,11,1,42472,1
0.500,0.17000,16,1,1598,1
0.500,0.17500,16,1,282,1
0.500,0.18000,16,1,2227,1
0.500,0.18500,16,1,539,1
0.500,0.19000,16,1,267,1
0.500,0.19500,16,1,700,1
0.500,0.20000,16,1,1167,1
0.580,0.04500,11,1,13697,1
0.580,0.04750,11,1,8963,1
0.580,0.05000,11,1,3438,1
0.580,0.05250,11,1,1007,1
0.580,0.05500,11,1,903,1
0.580,0.05750,11,1,620,1
0.580,0.06000,11,1,690,1
0.580,0.06250,11,1,890,1
0.580,0.06500,11,1,553,1
0.580,0.06750,11,1,593,1
0.580,0.07000,11,1,648,1
0.580,0.07250,11,1,421,1
0.580,0.07500,11,1,655,1
0.580,0.07750,11,1,587,1
0.580,0.08000,11,1,429,1
0.580,0.08250,11,1,488,1
0.580,0.08500,11,1,568,1
0.580,0.08750,11,1,352,1
0.580,0.09000,11,1,359,1
0.580,0.09250,11,1,336,1
0.580,0.09500,11,1,329,1
0.580,0.09750,11,1,313,1
0.580,0.10000,11,1,357,1
0.500,0.13000,21,1,1000000,0
0.500,0.12500,32,1,1000000,0
0.500,0.12500,5,1,1000000,0
0.500,0.13000,5,1,10584,1
0.500,0.14000,27,1,592541,1
0.500,0.14500,27,1,202401,1
0.500,0.15000,27,1,95266,1
0.500,0.15500,27,1,8874,1
0.500,0.16000,27,1,10231,1
0.500,0.16500,27,1,1068,1
0.500,0.17000,27,1,5222,1
0.500,0.17500,27,1,1364,1
0.500,0.18000,27,1,1739,1
0.500,0.18500,27,1,268,1
0.500,0.19000,27,1,1282,1
0.500,0.19500,27,1,424,1
0.500,0.20000,27,1,626,1
0.550,0.06500,16,1,1000000,0
0.500,0.10500,11,1,1000000,0
0.500,0.13500,21,1,1000000,0
0.500,0.13000,32,1,1000000,0
0.500,0.14000,21,1,204513,1
0.500,0.13500,5,1,1000000,0
0.500,0.14500,21,1,146917,1
0.500,0.15000,21,1,16703,1
0.500,0.15500,21,1,3362,1
0.500,0.16000,21,1,4139,1
0.500,0.16500,21,1,1679,1
0.500,0.17000,21,1,6640,1
0.500,0.17500,21,1,4132,1
0.500,0.18000,21,1,578,1
0.500,0.18500,21,1,240,1
0.500,0.19000,21,1,1184,1
0.500,0.19500,21,1,372,1
0.500,0.20000,21,1,464,1
0.550,0.06500,27,1,1000000,0
0.550,0.07000,16,1,1000000,0
0.500,0.11000,11,1,1000000,0
0.500,0.13500,32,1,1000000,0
0.500,0.14000,32,1,30937,1
0.550,0.07500,16,1,233520,1
0.500,0.14000,5,1,833774,1
0.500,0.14500,32,1,51708,1
0.550,0.08000,16,1,56154,1
0.550,0.08500,16,1,3711,1
0.550,0.09000,16,1,866,1
0.550,0.09500,16,1,1867,1
0.550,0.10000,16,1,1297,1
0.550,0.10500,16,1,773,1
0.550,0.11000,16,1,465,1
0.550,0.11500,16,1,349,1
0.550,0.12000,16,1,402,1
0.550,0.12500,16,1,328,1
0.550,0.13000,16,1,306,1
0.550,0.13500,16,1,261,1
0.550,0.14000,16,1,211,1
0.550,0.14500,16,1,207,1
0.550,0.15000,16,1,271,1
0.620,0.02250,16,1,1453,1
0.620,0.02500,16,1,1331,1
0.620,0.02750,16,1,1171,1
0.620,0.03000,16,1,1113,1
0.620,0.03250,16,1,1003,1
0.620,0.03500,16,1,743,1
0.620,0.03750,16,1,916,1
0.620,0.04000,16,1,745,1
0.620,0.04250,16,1,878,1
0.620,0.04500,16,1,1022,1
0.620,0.04750,16,1,789,1
0.620,0.05000,16,1,586,1
0.620,0.05250,16,1,628,1
0.620,0.05500,16,1,596,1
0.620,0.05750,16,1,716,1
0.620,0.06000,16,1,540,1
0.600,0.03750,16,1,1207,1
0.600,0.04000,16,1,1286,1
0.600,0.04250,16,1,873,1
0.600,0.04500,16,1,603,1
0.600,0.04750,16,1,640,1
0.600,0.05000,16,1,547,1
0.600,0.05250,16,1,650,1
0.600,0.05500,16,1,690,1
0.600,0.05750,16,1,656,1
0.600,0.06000,16,1,510,1
0.600,0.06250,16,1,718,1
0.600,0.06500,16,1,550,1
0.600,0.06750,16,1,395,1
0.600,0.07000,16,1,518,1
0.600,0.07250,16,1,428,1
0.600,0.07500,16,1,379,1
0.600,0.07750,16,1,322,1
0.600,0.08000,16,1,322,1
0.500,0.15000,32,1,52691,1
0.500,0.15500,32,1,13365,1
0.580,0.04250,17,1,24631,1
0.500,0.16000,32,1,12819,1
0.500,0.16500,32,1,1101,1
0.580,0.04500,17,1,4453,1
0.580,0.04750,17,1,1725,1
0.500,0.17000,32,1,6880,1
0.500,0.17500,32,1,550,1
0.500,0.18000,32,1,506,1
0.500,0.18500,32,1,708,1
0.500,0.19000,32,1,266,1
0.500,0.19500,32,1,586,1
0.500,0.20000,32,1,575,1
0.580,0.05000,17,1,6996,1
0.580,0.05250,17,1,1427,1
0.580,0.05500,17,1,1252,1
0.580,0.05750,17,1,971,1
0.580,0.06000,17,1,780,1
0.580,0.06250,17,1,674,1
0.580,0.06500,17,1,624,1
0.580,0.06750,17,1,860,1
0.580,0.07000,17,1,552,1
0.580,0.07250,17,1,414,1
0.580,0.07500,17,1,522,1
0.580,0.07750,17,1,404,1
0.580,0.08000,17,1,538,1
0.580,0.08250,17,1,376,1
0.580,0.08500,17,1,432,1
0.580,0.08750,17,1,349,1
0.580,0.09000,17,1,361,1
0.580,0.09250,17,1,410,1
0.580,0.09500,17,1,377,1
0.580,0.09750,17,1,500,1
0.580,0.10000,17,1,350,1
0.500,0.14500,5,1,147603,1
0.500,0.15000,5,1,34344,1
0.500,0.15500,5,1,27475,1
0.500,0.16000,5,1,4862,1
0.550,0.06500,21,1,1000000,0
0.500,0.16500,5,1,10197,1
0.500,0.17000,5,1,1840,1
0.500,0.17500,5,1,4111,1
0.500,0.18000,5,1,1601,1
0.500,0.18500,5,1,1091,1
0.500,0.19000,5,1,652,1
0.500,0.19500,5,1,244,1
0.500,0.20000,5,1,955,1
0.550,0.07000,27,1,1000000,0
0.550,0.07500,27,1,94529,1
0.550,0.08000,27,1,52517,1
0.550,0.08500,27,1,4619,1
0.550,0.09000,27,1,4794,1
0.550,0.09500,27,1,849,1
0.550,0.10000,27,1,763,1
0.550,0.10500,27,1,526,1
0.550,0.11000,27,1,522,1
0.550,0.11500,27,1,506,1
0.550,0.12000,27,1,343,1
0.550,0.12500,27,1,916,1
0.550,0.13000,27,1,297,1
0.550,0.13500,27,1,227,1
0.550,0.14000,27,1,217,1
0.550,0.14500,27,1,257,1
0.550,0.15000,27,1,184,1
0.620,0.02250,27,1,1758,1
0.620,0.02500,27,1,1353,1
0.620,0.02750,27,1,1662,1
0.620,0.03000,27,1,1278,1
0.620,0.03250,27,1,1071,1
0.620,0.03500,27,1,1336,1
0.620,0.03750,27,1,1059,1
0.620,0.04000,27,1,745,1
0.620,0.04250,27,1,647,1
0.620,0.04500,27,1,882,1
0.620,0.04750,27,1,557,1
0.620,0.05000,27,1,539,1
0.620,0.05250,27,1,575,1
0.620,0.05500,27,1,679,1
0.620,0.05750,27,1,505,1
0.620,0.06000,27,1,603,1
0.500,0.11500,11,1,1000000,0
0.550,0.06500,32,1,1000000,0
0.550,0.07000,21,1,1000000,0
0.550,0.06500,5,1,1000000,0
0.550,0.07500,21,1,407549,1
0.550,0.08000,21,1,30019,1
0.550,0.08500,21,1,1852,1
0.550,0.09000,21,1,1192,1
0.550,0.09500,21,1,2940,1
0.550,0.10000,21,1,1203,1
0.550,0.10500,21,1,889,1
0.550,0.11000,21,1,903,1
0.550,0.11500,21,1,366,1
0.550,0.12000,21,1,370,1
0.550,0.12500,21,1,289,1
0.550,0.13000,21,1,222,1
0.550,0.13500,21,1,387,1
0.550,0.14000,21,1,294,1
0.550,0.14500,21,1,146,1
0.550,0.15000,21,1,134,1
0.620,0.02250,21,1,1651,1
0.620,0.02500,21,1,1687,1
0.620,0.02750,21,1,1504,1
0.620,0.03000,21,1,938,1
0.620,0.03250,21,1,1511,1
0.620,0.03500,21,1,1295,1
0.620,0.03750,21,1,654,1
0.620,0.04000,21,1,657,1
0.620,0.04250,21,1,816,1
0.620,0.04500,21,1,739,1
0.620,0.04750,21,1,685,1
0.620,0.05000,21,1,563,1
0.620,0.05250,21,1,821,1
0.620,0.05500,21,1,605,1
0.620,0.05750,21,1,515,1
0.620,0.06000,21,1,763,1
0.600,0.03750,21,1,1075,1
0.600,0.04000,21,1,955,1
0.600,0.04250,21,1,1049,1
0.600,0.04500,21,1,844,1
0.600,0.04750,21,1,862,1
0.600,0.05000,21,1,755,1
0.600,0.05250,21,1,731,1
0.600,0.05500,21,1,570,1
0.600,0.05750,21,1,679,1
0.600,0.06000,21,1,530,1
0.600,0.06250,21,1,421,1
0.600,0.06500,21,1,599,1
0.600,0.06750,21,1,514,1
0.600,0.07000,21,1,468,1
0.600,0.07250,21,1,368,1
0.600,0.07500,21,1,487,1
0.600,0.07750,21,1,621,1
0.600,0.08000,21,1,327,1
0.580,0.04250,22,1,36310,1
0.580,0.04500,22,1,14231,1
0.580,0.04750,22,1,8029,1
0.580,0.05000,22,1,1000,1
0.580,0.05250,22,1,2029,1
0.580,0.05500,22,1,1110,1
0.580,0.05750,22,1,1252,1
0.580,0.06000,22,1,795,1
0.580,0.06250,22,1,994,1
0.580,0.06500,22,1,568,1
0.580,0.06750,22,1,910,1
0.580,0.07000,22,1,928,1
0.580,0.07250,22,1,384,1
0.580,0.07500,22,1,417,1
0.580,0.07750,22,1,588,1
0.580,0.08000,22,1,550,1
0.580,0.08250,22,1,561,1
0.580,0.08500,22,1,325,1
0.580,0.08750,22,1,308,1
0.580,0.09000,22,1,277,1
0.580,0.09250,22,1,450,1
0.580,0.09500,22,1,307,1
0.580,0.09750,22,1,242,1
0.580,0.10000,22,1,378,1
0.500,0.12000,11,1,1000000,0
0.550,0.07000,32,1,1000000,0
0.550,0.07000,5,1,1000000,0
0.550,0.07500,32,1,550736,1
0.550,0.08000,32,1,45660,1
0.550,0.07500,5,1,496267,1
0.550,0.08500,32,1,5993,1
0.550,0.09000,32,1,2209,1
0.550,0.09500,32,1,1179,1
0.550,0.10000,32,1,878,1
0.550,0.10500,32,1,534,1
0.550,0.11000,32,1,342,1
0.550,0.11500,32,1,611,1
0.550,0.12000,32,1,437,1
0.550,0.12500,32,1,391,1
0.550,0.13000,32,1,303,1
0.550,0.13500,32,1,418,1
0.550,0.14000,32,1,224,1
0.550,0.14500,32,1,261,1
0.550,0.15000,32,1,269,1
0.620,0.02250,32,1,2188,1
0.620,0.02500,32,1,1382,1
0.620,0.02750,32,1,1146,1
0.620,0.03000,32,1,1085,1
0.620,0.03250,32,1,982,1
0.620,0.03500,32,1,1132,1
0.620,0.03750,32,1,890,1
0.620,0.04000,32,1,879,1
0.620,0.04250,32,1,682,1
0.620,0.04500,32,1,750,1
0.620,0.04750,32,1,801,1
0.620,0.05000,32,1,644,1
0.620,0.05250,32,1,687,1
0.620,0.05500,32,1,537,1
0.620,0.05750,32,1,531,1
0.620,0.06000,32,1,468,1
0.600,0.03750,32,1,1185,1
0.600,0.04000,32,1,1395,1
0.600,0.04250,32,1,746,1
0.600,0.04500,32,1,687,1
0.600,0.04750,32,1,831,1
0.600,0.05000,32,1,816,1
0.600,0.05250,32,1,422,1
0.600,0.05500,32,1,500,1
0.600,0.05750,32,1,726,1
0.600,0.06000,32,1,637,1
0.600,0.06250,32,1,725,1
0.600,0.06500,32,1,587,1
0.600,0.06750,32,1,506,1
0.600,0.07000,32,1,459,1
0.600,0.07250,32,1,398,1
0.600,0.07500,32,1,341,1
0.600,0.07750,32,1,441,1
0.600,0.08000,32,1,526,1
0.550,0.08000,5,1,38677,1
0.500,0.10500,22,1,1000000,0
0.550,0.08500,5,1,17368,1
0.550,0.09000,5,1,2140,1
0.550,0.09500,5,1,2417,1
0.550,0.10000,5,1,698,1
0.550,0.10500,5,1,1439,1
0.550,0.11000,5,1,607,1
0.550,0.11500,5,1,432,1
0.550,0.12000,5,1,632,1
0.550,0.12500,5,1,442,1
0.550,0.13000,5,1,430,1
0.550,0.13500,5,1,297,1
0.550,0.14000,5,1,313,1
0.550,0.14500,5,1,265,1
0.550,0.15000,5,1,163,1
0.620,0.02250,5,1,1818,1
0.620,0.02500,5,1,1743,1
0.620,0.02750,5,1,1804,1
0.620,0.03000,5,1,1222,1
0.620,0.03250,5,1,1101,1
0.620,0.03500,5,1,898,1
0.620,0.03750,5,1,1162,1
0.620,0.04000,5,1,990,1
0.620,0.04250,5,1,798,1
0.620,0.04500,5,1,574,1
0.620,0.04750,5,1,716,1
0.620,0.05000,5,1,756,1
0.620,0.05250,5,1,878,1
0.620,0.05500,5,1,441,1
0.620,0.05750,5,1,646,1
0.620,0.06000,5,1,632,1
0.500,0.12500,11,1,1000000,0
0.600,0.03750,5,1,1043,1
0.600,0.04000,5,1,1265,1
0.600,0.04250,5,1,772,1
0.600,0.04500,5,1,683,1
0.600,0.04750,5,1,736,1
0.600,0.05000,5,1,605,1
0.600,0.05250,5,1,712,1
0.600,0.05500,5,1,549,1
0.600,0.05750,5,1,664,1
0.600,0.06000,5,1,503,1
0.600,0.06250,5,1,549,1
0.600,0.06500,5,1,551,1
0.600,0.06750,5,1,427,1
0.600,0.07000,5,1,401,1
0.600,0.07250,5,1,544,1
0.600,0.07500,5,1,469,1
0.600,0.07750,5,1,451,1
0.600,0.08000,5,1,339,1
0.580,0.04250,6,1,2175,1
0.580,0.04500,6,1,1663,1
0.580,0.04750,6,1,2243,1
0.580,0.05000,6,1,1527,1
0.580,0.05250,6,1,1865,1
0.580,0.05500,6,1,808,1
0.580,0.05750,6,1,893,1
0.580,0.06000,6,1,847,1
0.580,0.06250,6,1,949,1
0.580,0.06500,6,1,625,1
0.580,0.06750,6,1,744,1
0.580,0.07000,6,1,644,1
0.580,0.07250,6,1,504,1
0.580,0.07500,6,1,602,1
0.580,0.07750,6,1,525,1
0.580,0.08000,6,1,432,1
0.580,0.08250,6,1,341,1
0.580,0.08500,6,1,532,1
0.580,0.08750,6,1,331,1
0.580,0.09000,6,1,413,1
0.580,0.09250,6,1,311,1
0.580,0.09500,6,1,298,1
0.580,0.09750,6,1,358,1
0.580,0.10000,6,1,314,1
0.500,0.11000,22,1,1000000,0
0.500,0.13000,11,1,1000000,0
0.500,0.10500,6,1,1000000,0
0.500,0.13500,11,1,725067,1
0.500,0.14000,11,1,5186,1
0.500,0.14500,11,1,140604,1
0.500,0.15000,11,1,54258,1
0.500,0.15500,11,1,11030,1
0.500,0.16000,11,1,1890,1
0.500,0.16500,11,1,429,1
0.500,0.17000,11,1,733,1
0.500,0.17500,11,1,2260,1
0.500,0.18000,11,1,310,1
0.500,0.18500,11,1,2970,1
0.500,0.19000,11,1,542,1
0.500,0.19500,11,1,323,1
0.500,0.20000,11,1,429,1
0.500,0.11500,22,1,1000000,0
0.500,0.11000,6,1,1000000,0
0.550,0.06500,11,1,1000000,0
0.500,0.12000,22,1,1000000,0
0.500,0.11500,6,1,1000000,0
0.550,0.07000,11,1,521801,1
0.550,0.07500,11,1,212678,1
0.550,0.08000,11,1,95376,1
0.550,0.08500,11,1,4873,1
0.550,0.09000,11,1,1411,1
0.550,0.09500,11,1,3396,1
0.550,0.10000,11,1,1579,1
0.550,0.10500,11,1,856,1
0.550,0.11000,11,1,615,1
0.550,0.11500,11,1,507,1
0.550,0.12000,11,1,404,1
0.550,0.12500,11,1,334,1
0.550,0.13000,11,1,283,1
0.550,0.13500,11,1,260,1
0.550,0.14000,11,1,309,1
0.550,0.14500,11,1,243,1
0.550,0.15000,11,1,211,1
0.620,0.02250,11,1,1478,1
0.620,0.02500,11,1,1616,1
0.620,0.02750,11,1,1422,1
0.620,0.03000,11,1,1191,1
0.620,0.03250,11,1,841,1
0.620,0.03500,11,1,938,1
0.620,0.03750,11,1,790,1
0.620,0.04000,11,1,736,1
0.620,0.04250,11,1,994,1
0.620,0.04500,11,1,796,1
0.620,0.04750,11,1,908,1
0.620,0.05000,11,1,637,1
0.620,0.05250,11,1,908,1
0.620,0.05500,11,1,582,1
0.620,0.05750,11,1,549,1
0.620,0.06000,11,1,845,1
0.500,0.12500,22,1,1000000,0
0.500,0.12000,6,1,1000000,0
0.500,0.13000,22,1,1000000,0
0.500,0.12500,6,1,1000000,0
0.500,0.13500,22,1,234418,1
0.500,0.13000,6,1,188974,1
0.500,0.14000,22,1,87733,1
0.500,0.14500,22,1,75775,1
0.500,0.15000,22,1,26170,1
0.500,0.15500,22,1,15349,1
0.500,0.16000,22,1,1731,1
0.500,0.16500,22,1,1098,1
0.500,0.17000,22,1,1406,1
0.500,0.17500,22,1,448,1
0.500,0.18000,22,1,548,1
0.500,0.18500,22,1,3343,1
0.500,0.19000,22,1,616,1
0.500,0.19500,22,1,590,1
0.500,0.20000,22,1,310,1
0.500,0.13500,6,1,668650,1
0.500,0.14000,6,1,31724,1
0.500,0.14500,6,1,46330,1
0.500,0.15000,6,1,14730,1
0.500,0.15500,6,1,17333,1
0.500,0.16000,6,1,34202,1
0.500,0.16500,6,1,761,1
0.500,0.17000,6,1,622,1
0.500,0.17500,6,1,585,1
0.500,0.18000,6,1,1356,1
0.500,0.18500,6,1,469,1
0.500,0.19000,6,1,959,1
0.500,0.19500,6,1,2146,1
0.500,0.20000,6,1,728,1
0.550,0.06500,22,1,1000000,0
0.550,0.07000,22,1,1000000,0
0.550,0.07500,22,1,648578,1
0.550,0.08000,22,1,71537,1
0.550,0.08500,22,1,26521,1
0.550,0.09000,22,1,3373,1
0.550,0.09500,22,1,1100,1
0.550,0.10000,22,1,739,1
0.550,0.10500,22,1,735,1
0.550,0.11000,22,1,430,1
0.550,0.11500,22,1,1464,1
0.550,0.12000,22,1,289,1
0.550,0.12500,22,1,283,1
0.550,0.13000,22,1,323,1
0.550,0.13500,22,1,372,1
0.550,0.14000,22,1,265,1
0.550,0.14500,22,1,190,1
0.550,0.15000,22,1,233,1
